Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,60.516819,[46 70] ; [134  24],[76.20437956 39.79562044] ; [103.79562044  54.20437956],1
d2,1,0.077438,3.117866,[56 64] ; [95 71],[63.35664336 56.64335664] ; [87.64335664 78.35664336],0
r4,1,0.089982,2.874703,[111  10] ; [160   6],[114.2543554   6.7456446] ; [156.7456446   9.2543554],0
v2,1,0.105243,2.624237,[65 54] ; [104  58],[71.56939502 47.43060498] ; [97.43060498 64.56939502],0
d5,1,0.107408,2.591955,[98 23] ; [145  20],[102.80769231  18.19230769] ; [140.19230769  24.80769231],0
b4,1,0.116952,2.457676,[81 40] ; [96 70],[74.62369338 46.37630662] ; [102.37630662  63.62369338],0
a2,1,0.15555,2.016962,[28 93] ; [ 51 115],[33.30662021 87.69337979] ; [ 45.69337979 120.30662021],0
b2,1,0.157121,2.001716,[26 43] ; [51 54],[30.53448276 38.46551724] ; [46.46551724 58.53448276],0
b3,1,0.157121,2.001716,[26 43] ; [51 54],[30.53448276 38.46551724] ; [46.46551724 58.53448276],0
d3,1,0.186812,1.742584,[81 40] ; [123  43],[86.00696864 34.99303136] ; [117.99303136  48.00696864],0
n1,1,0.225116,1.471454,[ 9 14] ; [22 18],[11.31746032 11.68253968] ; [19.68253968 20.31746032],0
p4,1,0.232413,1.42603,[75 43] ; [116  49],[79.63957597 38.36042403] ; [111.36042403  53.63957597],0
a8,1,0.237619,1.394664,[12 99] ; [ 24 127],[15.2519084 95.7480916] ; [ 20.7480916 130.2519084],0
a4,1,0.244522,1.354331,[55 66] ; [87 79],[59.86759582 61.13240418] ; [82.13240418 83.86759582],0
b5,1,0.264391,1.245618,[59 62] ; [92 74],[63.66202091 57.33797909] ; [87.33797909 78.66202091],0
u2,1,0.313616,1.015385,[18 22] ; [15 11],[20. 20.] ; [13. 13.],0
u3,1,0.377776,0.777925,[24 17] ; [18  8],[25.70149254 15.29850746] ; [16.29850746  9.70149254],0
r2,1,0.406263,0.68971,[115   5] ; [161   4],[116.21052632   3.78947368] ; [159.78947368   5.21052632],0
n3,1,0.407945,0.684783,[15  8] ; [30 10],[16.42857143  6.57142857] ; [28.57142857 11.42857143],0
p3,1,0.505606,0.44315,[67 52] ; [100  66],[69.72982456 49.27017544] ; [97.27017544 68.72982456],0
p12,1,0.542288,0.371315,[ 13 106] ; [ 22 143],[ 14.66549296 104.33450704] ; [ 20.33450704 144.66549296],0
s4,1,0.555842,0.346956,[28 90] ; [ 44 120],[30.12765957 87.87234043] ; [ 41.87234043 122.12765957],0
s1,1,0.6277,0.235192,[  5 115] ; [  5 157],[  4.25531915 115.74468085] ; [  5.74468085 156.25531915],0
p5,1,0.653156,0.201944,[23 95] ; [ 36 130],[24.51408451 93.48591549] ; [ 34.48591549 131.51408451],0
a7,1,0.674649,0.176212,[81 40] ; [115  51],[82.63414634 38.36585366] ; [113.36585366  52.63414634],0
n2,1,0.740826,0.109402,[20  4] ; [32  8],[19.5  4.5] ; [32.5  7.5],0
n6,1,0.7419,0.108464,[106  14] ; [146  17],[106.85512367  13.14487633] ; [145.14487633  17.85512367],0
p1,1,0.75615,0.096435,[ 13 106] ; [ 20 145],[ 13.82746479 105.17253521] ; [ 19.17253521 145.82746479],0
a1,1,0.771576,0.084282,[  7 114] ; [ 11 155],[  7.58885017 113.41114983] ; [ 10.41114983 155.58885017],0
d4,1,0.781354,0.077037,[105  16] ; [145  20],[105.76923077  15.23076923] ; [144.23076923  20.76923077],0
p11,1,0.833885,0.043983,[96 25] ; [130  36],[95.28222997 25.71777003] ; [130.71777003  35.28222997],0
p2,1,0.878495,0.023371,[101  17] ; [141  25],[100.54929577  17.45070423] ; [141.45070423  24.54929577],0
