Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,160.592424,[473  53] ; [42 69],[425.25902669 100.74097331] ; [89.74097331 21.25902669],1
a3,1,0.009985,6.637522,[411 115] ; [74 37],[400.4866562 125.5133438] ; [84.5133438 26.4866562],0
d1,1,0.012727,6.2066,[390 138] ; [69 42],[379.26760563 148.73239437] ; [79.73239437 31.26760563],0
p8,1,0.013691,6.077506,[286 232] ; [47 64],[274.23529412 243.76470588] ; [58.76470588 52.23529412],0
n3,1,0.019233,5.480165,[77 20] ; [28 18],[71.22377622 25.77622378] ; [33.77622378 12.22377622],0
s2,1,0.023462,5.133975,[285 237] ; [47 63],[274.21518987 247.78481013] ; [57.78481013 52.21518987],0
p12,1,0.026232,4.940684,[ 47 478] ; [  3 108],[ 41.27358491 483.72641509] ; [  8.72641509 102.27358491],0
s3,1,0.037149,4.34356,[300 220] ; [51 58],[290.17488076 229.82511924] ; [60.82511924 48.17488076],0
s6,1,0.046342,3.96912,[370 144] ; [68 41],[361.36757624 152.63242376] ; [76.63242376 32.36757624],0
b1,1,0.060694,3.518315,[197 331] ; [31 80],[188.3943662 339.6056338] ; [39.6056338 71.3943662],0
a6,1,0.068376,3.321578,[365 162] ; [67 44],[356.84012539 170.15987461] ; [75.15987461 35.84012539],0
v2,1,0.075836,3.151956,[308 203] ; [54 52],[299.80875203 211.19124797] ; [62.19124797 43.80875203],0
a1,1,0.078233,3.101231,[ 31 497] ; [  2 109],[ 27.26760563 500.73239437] ; [  5.73239437 105.26760563],0
r2,1,0.115357,2.479251,[498  20] ; [102   8],[494.9044586  23.0955414] ; [105.0955414   4.9044586],0
r3,1,0.157657,1.996561,[506  18] ; [104   7],[503.37007874  20.62992126] ; [106.62992126   4.37007874],0
p1,1,0.161541,1.95974,[ 45 481] ; [  5 104],[ 41.41732283 484.58267717] ; [  8.58267717 100.41732283],0
d4,1,0.227765,1.454765,[476  51] ; [96 15],[472.48275862  54.51724138] ; [99.51724138 11.48275862],0
u4,1,0.233526,1.419258,[ 15 512] ; [  1 110],[ 13.21630094 513.78369906] ; [  2.78369906 108.21630094],0
u3,1,0.299032,1.078505,[64 52] ; [24 13],[66.71895425 49.28104575] ; [21.28104575 15.71895425],0
b2,1,0.329499,0.950867,[136 206] ; [17 35],[132.8071066 209.1928934] ; [20.1928934 31.8071066],0
b3,1,0.329499,0.950867,[136 206] ; [17 35],[132.8071066 209.1928934] ; [20.1928934 31.8071066],0
b5,1,0.529019,0.396276,[316 212] ; [70 41],[318.94835681 209.05164319] ; [67.05164319 43.94835681],0
v4,1,0.540608,0.374415,[504  22] ; [103   6],[502.80629921  23.19370079] ; [104.19370079   4.80629921],0
n2,1,0.558763,0.34185,[72 25] ; [32 14],[70.54545455 26.45454545] ; [33.45454545 12.54545455],0
u2,1,0.610786,0.259032,[62 54] ; [18 19],[60.65359477 55.34640523] ; [19.34640523 17.65359477],0
a7,1,0.646702,0.210083,[387 139] ; [84 27],[388.92621664 137.07378336] ; [82.07378336 28.92621664],0
d3,1,0.665564,0.186835,[394 134] ; [85 26],[395.79342723 132.20657277] ; [83.20657277 27.79342723],0
b4,1,0.748254,0.103004,[310 218] ; [67 44],[311.51173709 216.48826291] ; [65.48826291 45.51173709],0
s5,1,0.795279,0.06732,[184 320] ; [38 70],[182.82352941 321.17647059] ; [39.17647059 68.82352941],0
s1,1,0.924097,0.009077,[ 15 508] ; [  3 108],[ 14.84858044 508.15141956] ; [  3.15141956 107.84858044],0
