Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.013625,6.086038,[8 2] ; [20 33],[4.44444444 5.55555556] ; [23.55555556 29.44444444],0
n5,1,0.721938,0.126643,[7 3] ; [34 19],[6.50793651 3.49206349] ; [34.49206349 18.50793651],0
v2,1,0.744485,0.106224,[4 6] ; [18 34],[3.5483871 6.4516129] ; [18.4516129 33.5483871],0
a8,1,0.756684,0.096,[2 8] ; [ 8 42],[1.66666667 8.33333333] ; [ 8.33333333 41.66666667],0
b4,1,0.807393,0.059434,[7 3] ; [35 18],[6.66666667 3.33333333] ; [35.33333333 17.66666667],0
r4,1,0.81479,0.054874,[3 7] ; [14 39],[2.6984127 7.3015873] ; [14.3015873 38.6984127],0
s2,1,0.831231,0.045421,[2 8] ; [12 40],[2.25806452 7.74193548] ; [11.74193548 40.25806452],0
n1,1,0.854632,0.033566,[2 2] ; [ 9 11],[1.83333333 2.16666667] ; [ 9.16666667 10.83333333],0
a4,1,0.867531,0.027821,[3 7] ; [17 35],[3.22580645 6.77419355] ; [16.77419355 35.22580645],0
a7,1,0.869445,0.027015,[5 5] ; [28 25],[5.23809524 4.76190476] ; [27.76190476 25.23809524],0
p7,1,0.897102,0.016724,[3 7] ; [17 36],[3.17460317 6.82539683] ; [16.82539683 36.17460317],0
a1,1,0.902982,0.014858,[1 9] ; [ 6 47],[1.11111111 8.88888889] ; [ 5.88888889 47.11111111],0
p9,1,0.908022,0.013348,[5 5] ; [24 26],[4.83333333 5.16666667] ; [24.16666667 25.83333333],0
n4,1,0.990486,0.000142,[7 3] ; [37 16],[6.98412698 3.01587302] ; [37.01587302 15.98412698],0
