Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,71.483157,[13 37] ; [81  4],[34.81481481 15.18518519] ; [59.18518519 25.81481481],1
u2,1,0.057572,3.605983,[ 5 17] ; [15 16],[ 8.30188679 13.69811321] ; [11.69811321 19.30188679],0
d3,1,0.069338,3.298611,[23 26] ; [53 31],[28. 21.] ; [48. 36.],0
s4,1,0.080019,3.064522,[ 6 44] ; [21 65],[ 9.92647059 40.07352941] ; [17.07352941 68.92647059],0
p10,1,0.082841,3.008264,[17 33] ; [41 42],[21.80451128 28.19548872] ; [36.19548872 46.80451128],0
d4,1,0.119115,2.428924,[30 20] ; [62 23],[34.07407407 15.92592593] ; [57.92592593 27.07407407],0
b1,1,0.126163,2.339088,[34 16] ; [47 39],[29.77941176 20.22058824] ; [51.22058824 34.77941176],0
a5,1,0.133142,2.255481,[23 27] ; [51 35],[27.20588235 22.79411765] ; [46.79411765 39.20588235],0
n1,1,0.157385,1.999177,[ 9 18] ; [17 16],[11.7 15.3] ; [14.3 18.7],0
a8,1,0.183742,1.767094,[ 3 46] ; [11 70],[ 5.27692308 43.72307692] ; [ 8.72307692 72.27692308],0
d2,1,0.186557,1.7446,[19 30] ; [43 42],[22.67164179 26.32835821] ; [39.32835821 45.67164179],0
b4,1,0.26927,1.22046,[23 27] ; [48 38],[26.10294118 23.89705882] ; [44.89705882 41.10294118],0
a2,1,0.313199,1.017137,[ 6 44] ; [16 70],[ 8.08823529 41.91176471] ; [13.91176471 72.08823529],0
a6,1,0.340762,0.907563,[24 26] ; [48 37],[26.66666667 23.33333333] ; [45.33333333 39.66666667],0
n4,1,0.386972,0.748437,[28 22] ; [54 31],[30.37037037 19.62962963] ; [51.62962963 33.37037037],0
s1,1,0.487958,0.481026,[ 6 44] ; [ 7 77],[ 4.85074627 45.14925373] ; [ 8.14925373 75.85074627],0
a3,1,0.497657,0.45993,[28 20] ; [54 30],[29.81818182 18.18181818] ; [52.18181818 31.81818182],0
a4,1,0.542342,0.371215,[17 32] ; [34 51],[18.64925373 30.35074627] ; [32.35074627 52.64925373],0
n5,1,0.550737,0.355998,[30 20] ; [56 30],[31.61764706 18.38235294] ; [54.38235294 31.61764706],0
v3,1,0.585117,0.298035,[ 9 41] ; [18 64],[10.22727273 39.77272727] ; [16.77272727 65.22727273],0
p12,1,0.620364,0.245356,[ 1 49] ; [ 3 83],[ 1.47058824 48.52941176] ; [ 2.52941176 83.47058824],0
v1,1,0.630424,0.231486,[14 35] ; [28 58],[15.24444444 33.75555556] ; [26.75555556 59.24444444],0
p1,1,0.770126,0.085387,[ 5 45] ; [10 76],[ 5.51470588 44.48529412] ; [ 9.48529412 76.51470588],0
