Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,24.207112,[ 9 33] ; [60 29],[22.1221374 19.8778626] ; [46.8778626 42.1221374],1
d2,1,0.102759,2.662185,[26 16] ; [42 48],[21.63636364 20.36363636] ; [46.36363636 43.63636364],0
n6,1,0.108048,2.582536,[32  9] ; [79 10],[35.00769231  5.99230769] ; [75.99230769 13.00769231],0
r1,1,0.166784,1.911612,[29 13] ; [72 18],[32.13636364  9.86363636] ; [68.86363636 21.13636364],0
r2,1,0.213054,1.55055,[37  5] ; [83  5],[38.76923077  3.23076923] ; [81.23076923  6.76923077],0
p5,1,0.227339,1.457435,[ 4 37] ; [16 73],[ 6.30769231 34.69230769] ; [13.69230769 75.30769231],0
v1,1,0.255489,1.293036,[19 20] ; [53 36],[21.9375 17.0625] ; [50.0625 38.9375],0
d4,1,0.278114,1.176283,[31 11] ; [73 16],[33.34351145  8.65648855] ; [70.65648855 18.34351145],0
s1,1,0.327736,0.957823,[ 3 39] ; [ 3 87],[ 1.90909091 40.09090909] ; [ 4.09090909 85.90909091],0
a5,1,0.341406,0.905143,[34  8] ; [66 24],[31.81818182 10.18181818] ; [68.18181818 21.81818182],0
a8,1,0.372724,0.794564,[ 4 36] ; [14 74],[ 5.625 34.375] ; [12.375 75.625],0
a4,1,0.386216,0.750822,[23 19] ; [42 48],[20.68181818 21.31818182] ; [44.31818182 45.68181818],0
u1,1,0.442358,0.590159,[ 5 37] ; [ 7 83],[ 3.81818182 38.18181818] ; [ 8.18181818 81.81818182],0
n2,1,0.469654,0.522791,[13  5] ; [18  4],[13.95  4.05] ; [17.05  4.95],0
a1,1,0.521989,0.409963,[ 2 40] ; [ 7 83],[ 2.86363636 39.13636364] ; [ 6.13636364 83.86363636],0
n1,1,0.542227,0.371429,[12  6] ; [12  9],[11.07692308  6.92307692] ; [12.92307692  8.07692308],0
u4,1,0.562976,0.334578,[ 1 41] ; [ 4 86],[ 1.59090909 40.40909091] ; [ 3.40909091 86.59090909],0
u3,1,0.576999,0.311111,[4 2] ; [8 7],[3.42857143 2.57142857] ; [8.57142857 6.42857143],0
p1,1,0.588075,0.29336,[ 5 37] ; [ 8 82],[ 4.13636364 37.86363636] ; [ 8.86363636 81.13636364],0
n4,1,0.618821,0.247528,[36  6] ; [79 10],[36.87022901  5.12977099] ; [78.12977099 10.87022901],0
b4,1,0.633685,0.227097,[21 21] ; [41 49],[19.72727273 22.27272727] ; [42.27272727 47.72727273],0
a2,1,0.649116,0.207017,[ 4 38] ; [11 79],[ 4.77272727 37.22727273] ; [10.22727273 79.77272727],0
p12,1,0.722191,0.126403,[ 3 39] ; [ 8 81],[ 3.52671756 38.47328244] ; [ 7.47328244 81.52671756],0
b2,1,0.725864,0.122943,[18 16] ; [32 33],[17.17171717 16.82828283] ; [32.82828283 32.17171717],0
b3,1,0.725864,0.122943,[18 16] ; [32 33],[17.17171717 16.82828283] ; [32.82828283 32.17171717],0
a3,1,0.727579,0.121346,[36  6] ; [75 15],[35.31818182  6.68181818] ; [75.68181818 14.31818182],0
n3,1,0.819382,0.052139,[11  6] ; [15  7],[11.33333333  5.66666667] ; [14.66666667  7.33333333],0
d1,1,0.891846,0.018487,[22 20] ; [46 44],[21.63636364 20.36363636] ; [46.36363636 43.63636364],0
b1,1,0.90533,0.014145,[21 21] ; [46 44],[21.31818182 20.68181818] ; [45.68181818 44.31818182],0
a6,1,0.985847,0.000315,[15 27] ; [32 58],[14.95454545 27.04545455] ; [32.04545455 57.95454545],0
u2,1,1.0,0.0,[4 2] ; [10  5],[4. 2.] ; [10.  5.],0
