Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,57.881779,[116 164] ; [240  94],[162.34527687 117.65472313] ; [193.65472313 140.34527687],1
p5,1,0.030066,4.705505,[ 28 259] ; [ 53 287],[ 37.07655502 249.92344498] ; [ 43.92344498 296.07655502],0
a3,1,0.033954,4.496999,[193  95] ; [254  86],[204.99363057  83.00636943] ; [242.00636943  97.99363057],0
s3,1,0.037806,4.313714,[133 151] ; [186 151],[145.88727858 138.11272142] ; [173.11272142 163.88727858],0
d3,1,0.041201,4.167738,[182 106] ; [243 100],[193.977813  94.022187] ; [231.022187 111.977813],0
a4,1,0.051569,3.789691,[117 170] ; [165 175],[129.08133971 157.91866029] ; [152.91866029 187.08133971],0
u2,1,0.051893,3.779226,[42 52] ; [52 36],[48.54945055 45.45054945] ; [45.45054945 42.54945055],0
d5,1,0.064104,3.427899,[223  66] ; [284  58],[232.20760697  56.79239303] ; [274.79239303  67.20760697],0
a2,1,0.071837,3.24055,[ 59 230] ; [ 91 252],[ 68.59177215 220.40822785] ; [ 81.40822785 261.59177215],0
p12,1,0.073004,3.214152,[ 18 269] ; [ 35 306],[ 24.22133758 262.77866242] ; [ 28.77866242 312.22133758],0
a6,1,0.0774,3.118671,[183 105] ; [240 102],[193.37142857  94.62857143] ; [229.62857143 112.37142857],0
u1,1,0.091361,2.850222,[ 44 245] ; [ 70 273],[ 52.12974684 236.87025316] ; [ 61.87025316 281.12974684],0
n1,1,0.132072,2.267984,[30 55] ; [26 28],[34.24460432 50.75539568] ; [21.75539568 32.24460432],0
a7,1,0.139639,2.181937,[197  90] ; [253  89],[205.32591415  81.67408585] ; [244.67408585  97.32591415],0
n2,1,0.153322,2.038881,[59 27] ; [43 11],[62.65714286 23.34285714] ; [39.34285714 14.65714286],0
a8,1,0.213327,1.548702,[ 37 226] ; [ 55 252],[ 42.44912281 220.55087719] ; [ 49.55087719 257.44912281],0
b2,1,0.241689,1.370715,[ 63 105] ; [ 98 128],[68.64974619 99.35025381] ; [ 92.35025381 133.64974619],0
b3,1,0.241689,1.370715,[ 63 105] ; [ 98 128],[68.64974619 99.35025381] ; [ 92.35025381 133.64974619],0
d2,1,0.268543,1.224173,[132 154] ; [173 169],[138.90127389 147.09872611] ; [166.09872611 175.90127389],0
b1,1,0.279948,1.167341,[114 175] ; [121 222],[107.46044304 181.53955696] ; [127.53955696 215.46044304],0
n3,1,0.379996,0.770713,[57 28] ; [40 14],[59.31654676 25.68345324] ; [37.68345324 16.31654676],0
b4,1,0.513486,0.426958,[167 122] ; [207 136],[171.0221519 117.9778481] ; [202.9778481 140.0221519],0
s1,1,0.543575,0.368955,[  7 280] ; [ 11 327],[  8.2656 278.7344] ; [  9.7344 328.2656],0
p1,1,0.584858,0.298447,[ 24 262] ; [ 33 309],[ 25.95859873 260.04140127] ; [ 31.04140127 310.95859873],0
a1,1,0.915772,0.011185,[ 14 275] ; [ 16 327],[ 13.71835443 275.28164557] ; [ 16.28164557 326.71835443],0
