Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,132.99659,[  5 106] ; [236 115],[57.9025974 53.0974026] ; [183.0974026 167.9025974],1
s1,1,0.191264,1.707857,[  6 101] ; [ 10 332],[  3.81291759 103.18708241] ; [ 12.18708241 329.81291759],0
u3,1,0.193844,1.688161,[27 29] ; [59 41],[30.87179487 25.12820513] ; [55.12820513 44.87179487],0
s2,1,0.195228,1.677718,[44 64] ; [167 182],[49.8643326 58.1356674] ; [161.1356674 187.8643326],0
s5,1,0.216767,1.525648,[24 84] ; [ 95 241],[28.94594595 79.05405405] ; [ 90.05405405 245.94594595],0
p10,1,0.221387,1.49536,[75 33] ; [260  85],[79.86754967 28.13245033] ; [255.13245033  89.86754967],0
u2,1,0.226947,1.459893,[28 28] ; [60 40],[31.58974359 24.41025641] ; [56.41025641 43.58974359],0
p6,1,0.266859,1.232823,[23 88] ; [ 89 254],[27.38325991 83.61674009] ; [ 84.61674009 258.38325991],0
b4,1,0.332788,0.938018,[60 51] ; [208 143],[64.38961039 46.61038961] ; [203.61038961 147.38961039],0
p12,1,0.33969,0.9116,[  3 106] ; [ 17 330],[  4.78070175 104.21929825] ; [ 15.21929825 331.78070175],0
b5,1,0.348035,0.880608,[66 45] ; [226 125],[70.15584416 40.84415584] ; [221.84415584 129.15584416],0
p9,1,0.39244,0.731368,[82 27] ; [269  71],[85.20935412 23.79064588] ; [265.79064588  74.20935412],0
a8,1,0.422859,0.642355,[16 87] ; [ 40 281],[13.60377358 89.39622642] ; [ 42.39622642 278.60377358],0
n5,1,0.447012,0.578216,[72 37] ; [244 105],[75.20524017 33.79475983] ; [240.79475983 108.20524017],0
p8,1,0.471218,0.519119,[39 71] ; [134 207],[42.19512195 67.80487805] ; [130.80487805 210.19512195],0
u4,1,0.543319,0.369423,[  1 110] ; [  6 345],[  1.68181818 109.31818182] ; [  5.31818182 345.68181818],0
a1,1,0.615147,0.252747,[  3 108] ; [ 13 338],[  3.84415584 107.15584416] ; [ 12.15584416 338.84415584],0
b2,1,0.646671,0.210123,[20 44] ; [ 66 126],[21.5 42.5] ; [ 64.5 127.5],0
b3,1,0.646671,0.210123,[20 44] ; [ 66 126],[21.5 42.5] ; [ 64.5 127.5],0
p11,1,0.659633,0.19397,[83 28] ; [255  96],[81.20779221 29.79220779] ; [256.79220779  94.20779221],0
s4,1,0.685961,0.163493,[20 90] ; [ 57 288],[18.61538462 91.38461538] ; [ 58.38461538 286.61538462],0
v1,1,0.698118,0.150437,[47 60] ; [158 185],[48.74444444 58.25555556] ; [156.25555556 186.74444444],0
s3,1,0.722075,0.126513,[57 50] ; [177 168],[55.39380531 51.60619469] ; [178.60619469 166.39380531],0
n1,1,0.806124,0.060236,[13 22] ; [38 71],[12.39583333 22.60416667] ; [38.60416667 70.39583333],0
n3,1,0.89241,0.018294,[24 10] ; [77 34],[23.68275862 10.31724138] ; [77.31724138 33.68275862],0
n6,1,0.956549,0.002969,[89 22] ; [279  70],[88.8 22.2] ; [279.2  69.8],0
