Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,70.50641,[266  66] ; [55 81],[227.71794872 104.28205128] ; [93.28205128 42.71794872],1
v1,1,0.170655,1.877184,[168 154] ; [60 73],[161.35384615 160.64615385] ; [66.64615385 66.35384615],0
p8,1,0.175904,1.831896,[162 166] ; [56 76],[155.44347826 172.55652174] ; [62.55652174 69.44347826],0
p9,1,0.194885,1.680298,[266  64] ; [100  33],[260.86393089  69.13606911] ; [105.13606911  27.86393089],0
p5,1,0.207078,1.591741,[ 17 314] ; [ 11 123],[ 19.9311828 311.0688172] ; [  8.0688172 125.9311828],0
p3,1,0.209719,1.573364,[160 172] ; [56 78],[153.88841202 178.11158798] ; [62.11158798 71.88841202],0
s8,1,0.218504,1.514169,[119 213] ; [57 79],[124.85470085 207.14529915] ; [51.14529915 84.85470085],0
s4,1,0.221956,1.491681,[ 29 301] ; [ 17 119],[ 32.5751073 297.4248927] ; [ 13.4248927 122.5751073],0
s1,1,0.254354,1.299231,[ 10 320] ; [  7 127],[ 12.09051724 317.90948276] ; [  4.90948276 129.09051724],0
p6,1,0.275752,1.187907,[109 222] ; [36 94],[104.11062907 226.88937093] ; [40.88937093 89.11062907],0
s6,1,0.342623,0.900593,[193 139] ; [72 63],[188.39400428 143.60599572] ; [76.60599572 58.39400428],0
n3,1,0.352268,0.86527,[44 17] ; [26 15],[41.8627451 19.1372549] ; [28.1372549 12.8627451],0
a3,1,0.4309,0.620396,[233  97] ; [91 45],[229.44206009 100.55793991] ; [94.55793991 41.44206009],0
n1,1,0.466263,0.530819,[24 37] ; [20 23],[25.80769231 35.19230769] ; [18.19230769 24.80769231],0
v3,1,0.550756,0.355965,[124 198] ; [54 76],[126.80530973 195.19469027] ; [51.19469027 78.80530973],0
d2,1,0.552339,0.353143,[165 167] ; [63 72],[162.08993576 169.91006424] ; [65.91006424 69.08993576],0
n5,1,0.645376,0.211779,[276  55] ; [111  25],[274.29764454  56.70235546] ; [112.70235546  23.29764454],0
p12,1,0.658282,0.195618,[ 21 310] ; [  7 126],[ 19.97413793 311.02586207] ; [  8.02586207 124.97413793],0
s2,1,0.658543,0.195298,[131 199] ; [51 85],[128.88412017 201.11587983] ; [53.11587983 82.88412017],0
u4,1,0.757175,0.0956,[  9 324] ; [  3 133],[  8.52025586 324.47974414] ; [  3.47974414 132.52025586],0
a1,1,0.810409,0.057551,[ 19 314] ; [  7 129],[ 18.46055437 314.53944563] ; [  7.53944563 128.46055437],0
p1,1,0.820429,0.051526,[ 25 307] ; [ 11 124],[ 25.59314775 306.40685225] ; [ 10.40685225 124.59314775],0
s3,1,0.846883,0.037287,[160 169] ; [66 67],[160.93939394 168.06060606] ; [65.06060606 67.93939394],0
