Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,41.256635,[ 29 383] ; [26 57],[ 45.77777778 366.22222222] ; [ 9.22222222 73.77777778],1
a7,1,0.206049,1.598968,[321  93] ; [59 24],[316.53923541  97.46076459] ; [63.46076459 19.53923541],0
s1,1,0.208022,1.585138,[ 13 396] ; [ 5 78],[ 14.96341463 394.03658537] ; [ 3.03658537 79.96341463],0
n1,1,0.213644,1.546559,[26 46] ; [8 7],[28.13793103 43.86206897] ; [5.86206897 9.13793103],0
a3,1,0.289879,1.120183,[301 113] ; [65 18],[304.87726358 109.12273642] ; [61.12273642 21.87726358],0
a4,1,0.297509,1.085326,[205 208] ; [36 47],[200.67137097 212.32862903] ; [40.32862903 42.67137097],0
b4,1,0.414341,0.66631,[250 165] ; [46 37],[246.66666667 168.33333333] ; [49.33333333 33.66666667],0
p2,1,0.44371,0.586669,[372  41] ; [77  6],[373.86491935  39.13508065] ; [75.13508065  7.86491935],0
r1,1,0.449192,0.57269,[361  52] ; [70 13],[358.87701613  54.12298387] ; [72.12298387 10.87701613],0
p11,1,0.53199,0.390588,[338  77] ; [70 13],[340.  75.] ; [68. 15.],0
v4,1,0.567693,0.326557,[406   9] ; [82  1],[406.66666667   8.33333333] ; [81.33333333  1.66666667],0
v2,1,0.594427,0.283483,[239 164] ; [50 30],[241.13250518 161.86749482] ; [47.86749482 32.13250518],0
b1,1,0.650927,0.204733,[159 256] ; [34 49],[160.83333333 254.16666667] ; [32.16666667 50.83333333],0
d2,1,0.701427,0.146992,[224 190] ; [43 40],[222.41046278 191.58953722] ; [44.58953722 38.41046278],0
s4,1,0.704066,0.144277,[ 73 337] ; [13 68],[ 71.81262729 338.18737271] ; [14.18737271 66.81262729],0
a8,1,0.734049,0.115427,[ 52 317] ; [12 65],[ 52.95067265 316.04932735] ; [11.04932735 65.95067265],0
d1,1,0.73599,0.113682,[273 142] ; [53 30],[271.66666667 143.33333333] ; [54.33333333 28.66666667],0
r3,1,0.748126,0.103113,[407   7] ; [82  1],[407.3360161   6.6639839] ; [81.6639839  1.3360161],0
u3,1,0.788439,0.072005,[71 41] ; [12  6],[71.50769231 40.49230769] ; [11.49230769  6.50769231],0
n2,1,0.930203,0.007672,[52 20] ; [11  4],[52.13793103 19.86206897] ; [10.86206897  4.13793103],0
u1,1,0.961085,0.002381,[ 89 326] ; [18 65],[ 89.16666667 325.83333333] ; [17.83333333 65.16666667],0
u2,1,0.974468,0.001024,[68 44] ; [11  7],[68.06153846 43.93846154] ; [10.93846154  7.06153846],0
d4,1,0.9931,7.5e-05,[349  65] ; [70 13],[349.02615694  64.97384306] ; [69.97384306 13.02615694],0
