Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,25.893674,[160  89] ; [117 161],[130.87855787 118.12144213] ; [146.12144213 131.87855787],1
u3,1,0.173392,1.853369,[43 27] ; [53 51],[38.62068966 31.37931034] ; [57.37931034 46.62068966],0
a2,1,0.206747,1.594062,[ 63 196] ; [ 58 234],[ 56.87658802 202.12341198] ; [ 64.12341198 227.87658802],0
d2,1,0.211801,1.559076,[124 135] ; [123 166],[116.73905109 142.26094891] ; [130.26094891 158.73905109],0
s4,1,0.269109,1.221284,[ 36 220] ; [ 51 240],[ 40.7166362 215.2833638] ; [ 46.2833638 244.7166362],0
n1,1,0.331086,0.944644,[23 35] ; [28 60],[20.26027397 37.73972603] ; [30.73972603 57.26027397],0
b1,1,0.337433,0.920162,[ 90 169] ; [113 179],[ 95.42105263 163.57894737] ; [107.57894737 184.42105263],0
b4,1,0.339249,0.913268,[143 116] ; [173 119],[148.53720508 110.46279492] ; [167.46279492 124.53720508],0
d5,1,0.402164,0.701848,[207  52] ; [224  67],[202.96181818  56.03818182] ; [228.03818182  62.96181818],0
u2,1,0.41127,0.675127,[39 29] ; [53 51],[36.37209302 31.62790698] ; [55.62790698 48.37209302],0
n3,1,0.489109,0.478486,[44 15] ; [61 27],[42.14285714 16.85714286] ; [62.85714286 25.14285714],0
a7,1,0.497168,0.460977,[181  78] ; [211  80],[184.59636364  74.40363636] ; [207.40363636  83.59636364],0
a1,1,0.7846,0.074709,[ 10 249] ; [ 10 282],[  9.40108893 249.59891107] ; [ 10.59891107 281.40108893],0
d3,1,0.848406,0.036539,[172  87] ; [191 100],[170.94  88.06] ; [192.06  98.94],0
a6,1,0.853282,0.0342,[177  82] ; [201  90],[178.00363636  80.99636364] ; [199.99636364  91.00363636],0
