Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,35.386762,[25 39] ; [128  32],[43.71428571 20.28571429] ; [109.28571429  50.71428571],1
p1,1,0.441062,0.593518,[ 4 60] ; [ 15 144],[ 5.4529148 58.5470852] ; [ 13.5470852 145.4529148],0
d5,1,0.448532,0.574359,[50 14] ; [132  28],[52. 12.] ; [130.  30.],0
s3,1,0.462573,0.539662,[19 44] ; [ 40 118],[16.81900452 46.18099548] ; [ 42.18099548 115.81900452],0
p7,1,0.474505,0.511466,[37 27] ; [83 75],[34.59459459 29.40540541] ; [85.40540541 72.59459459],0
p11,1,0.494525,0.466667,[50 14] ; [118  42],[48. 16.] ; [120.  40.],0
a8,1,0.542145,0.371578,[ 5 55] ; [ 16 127],[ 6.20689655 53.79310345] ; [ 14.79310345 128.20689655],0
r3,1,0.570204,0.322342,[55  9] ; [141  18],[56.25112108  7.74887892] ; [139.74887892  19.25112108],0
s1,1,0.587475,0.294305,[ 3 61] ; [  5 152],[ 2.31674208 61.68325792] ; [  5.68325792 151.31674208],0
u3,1,0.604741,0.267904,[4 5] ; [20 17],[4.69565217 4.30434783] ; [19.30434783 17.69565217],0
v3,1,0.657263,0.196865,[21 40] ; [58 96],[22.41395349 38.58604651] ; [56.58604651 97.41395349],0
p5,1,0.689998,0.159088,[ 5 59] ; [ 10 148],[ 4.32432432 59.67567568] ; [ 10.67567568 147.32432432],0
a1,1,0.707407,0.140881,[ 4 60] ; [  8 152],[ 3.42857143 60.57142857] ; [  8.57142857 151.42857143],0
s8,1,0.720515,0.128,[15 49] ; [ 34 126],[14. 50.] ; [ 35. 125.],0
n5,1,0.722331,0.12627,[47 17] ; [113  46],[45.91928251 18.08071749] ; [114.08071749  44.91928251],0
n6,1,0.759817,0.093465,[48 15] ; [118  41],[47.10810811 15.89189189] ; [118.89189189  40.10810811],0
n3,1,0.787534,0.072638,[14  7] ; [24 14],[13.52542373  7.47457627] ; [24.47457627 13.52542373],0
s2,1,0.792057,0.069507,[11 52] ; [ 30 128],[11.68778281 51.31221719] ; [ 29.31221719 128.68778281],0
n1,1,0.794653,0.067742,[ 7 15] ; [13 24],[ 7.45762712 14.54237288] ; [12.54237288 24.45762712],0
n2,1,0.799058,0.064804,[14  9] ; [25 14],[14.46774194  8.53225806] ; [24.53225806 14.46774194],0
n4,1,0.799721,0.064368,[49 15] ; [125  35],[49.71428571 14.28571429] ; [124.28571429  35.71428571],0
u2,1,0.834906,0.043436,[4 4] ; [17 20],[3.73333333 4.26666667] ; [17.26666667 19.73333333],0
a4,1,0.853616,0.034043,[33 30] ; [86 74],[33.61883408 29.38116592] ; [85.38116592 74.61883408],0
r2,1,0.86034,0.030955,[56  6] ; [143  14],[56.33789954  5.66210046] ; [142.66210046  14.33789954],0
d4,1,0.912981,0.011942,[52 12] ; [131  29],[52.28571429 11.71428571] ; [130.71428571  29.28571429],0
b1,1,0.932036,0.007273,[28 36] ; [69 91],[27.71428571 36.28571429] ; [69.28571429 90.71428571],0
v1,1,0.983758,0.000414,[30 33] ; [75 82],[30.06818182 32.93181818] ; [74.93181818 82.06818182],0
