Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,72.904637,[ 37 126] ; [159  82],[79.07920792 83.92079208] ; [116.92079208 124.07920792],1
r2,1,0.023732,5.114097,[142  19] ; [223  13],[148.02267003  12.97732997] ; [216.97732997  19.02267003],0
s3,1,0.030172,4.699443,[77 85] ; [141 100],[87.63275434 74.36724566] ; [130.36724566 110.63275434],0
d5,1,0.031232,4.640177,[121  43] ; [200  42],[129.66502463  34.33497537] ; [191.33497537  50.66502463],0
a6,1,0.052093,3.772765,[100  64] ; [170  72],[109.06403941  54.93596059] ; [160.93596059  81.06403941],0
v1,1,0.053062,3.741965,[60 97] ; [114 123],[69.33502538 87.66497462] ; [104.66497462 132.33502538],0
n6,1,0.054926,3.684346,[132  31] ; [211  29],[138.73200993  24.26799007] ; [204.26799007  35.73200993],0
a7,1,0.058743,3.572512,[107  57] ; [179  63],[115.5270936  48.4729064] ; [170.4729064  71.5270936],0
a2,1,0.059866,3.541082,[ 29 135] ; [ 62 180],[ 36.75862069 127.24137931] ; [ 54.24137931 187.75862069],0
d3,1,0.061861,3.486772,[97 67] ; [165  77],[105.83251232  58.16748768] ; [156.16748768  85.83251232],0
p5,1,0.063989,3.430863,[ 10 153] ; [ 28 213],[ 15.33168317 147.66831683] ; [ 22.66831683 218.33168317],0
s7,1,0.06526,3.398385,[63 95] ; [114 117],[71.89203085 86.10796915] ; [105.10796915 125.89203085],0
u4,1,0.06936,3.298105,[  4 160] ; [  1 241],[  2.01970443 161.98029557] ; [  2.98029557 239.01970443],0
p1,1,0.08695,2.929945,[ 17 146] ; [ 14 227],[ 12.50742574 150.49257426] ; [ 18.49257426 222.50742574],0
n3,1,0.105471,2.620801,[30 18] ; [38 11],[33.64948454 14.35051546] ; [34.35051546 14.64948454],0
d1,1,0.139778,2.180397,[82 82] ; [139 103],[89.27093596 74.72906404] ; [131.72906404 110.27093596],0
a8,1,0.15988,1.975365,[ 20 137] ; [ 40 181],[ 24.92063492 132.07936508] ; [ 35.07936508 185.92063492],0
b5,1,0.170858,1.875398,[104  60] ; [137 105],[97.34975369 66.65024631] ; [143.65024631  98.34975369],0
v2,1,0.180681,1.792013,[ 58 101] ; [102 134],[64.40506329 94.59493671] ; [ 95.59493671 140.40506329],0
p12,1,0.255686,1.291967,[  7 155] ; [ 17 224],[  9.64764268 152.35235732] ; [ 14.35235732 226.64764268],0
d4,1,0.261955,1.258398,[126  38] ; [197  45],[130.4729064  33.5270936] ; [192.5270936  49.4729064],0
a3,1,0.28423,1.146751,[107  55] ; [172  70],[111.87623762  50.12376238] ; [167.12376238  74.87623762],0
s1,1,0.289508,1.12191,[  9 155] ; [  8 232],[  6.9009901 157.0990099] ; [ 10.0990099 229.9009901],0
a4,1,0.323228,0.97584,[78 84] ; [104 137],[73.16129032 88.83870968] ; [108.83870968 132.16129032],0
b4,1,0.35938,0.84006,[99 65] ; [135 107],[94.52216749 69.47783251] ; [139.47783251 102.52216749],0
n1,1,0.368664,0.808163,[24 25] ; [20 30],[21.77777778 27.22222222] ; [22.22222222 27.77777778],0
n5,1,0.434297,0.611306,[131  32] ; [201  40],[133.95049505  29.04950495] ; [198.04950495  42.95049505],0
u3,1,0.437949,0.60165,[27 30] ; [38 32],[29.17322835 27.82677165] ; [35.82677165 34.17322835],0
n2,1,0.467083,0.528869,[33 16] ; [37 13],[34.64646465 14.35353535] ; [35.35353535 14.64646465],0
u1,1,0.475519,0.509122,[ 26 138] ; [ 45 197],[ 28.67980296 135.32019704] ; [ 42.32019704 199.67980296],0
u2,1,0.555525,0.347512,[28 29] ; [37 31],[29.64 27.36] ; [35.36 32.64],0
s4,1,0.665612,0.186778,[ 28 134] ; [ 45 192],[ 29.63909774 132.36090226] ; [ 43.36090226 193.63909774],0
b2,1,0.693784,0.155019,[39 60] ; [58 99],[37.51171875 61.48828125] ; [59.48828125 97.51171875],0
b3,1,0.693784,0.155019,[39 60] ; [58 99],[37.51171875 61.48828125] ; [59.48828125 97.51171875],0
b1,1,0.766395,0.088265,[ 64 100] ; [ 98 144],[65.43842365 98.56157635] ; [ 96.56157635 145.43842365],0
a1,1,0.780149,0.07791,[  7 157] ; [  9 233],[  6.46305419 157.53694581] ; [  9.53694581 232.46305419],0
d2,1,0.901514,0.015314,[78 84] ; [115 127],[77.39108911 84.60891089] ; [115.60891089 126.39108911],0
a5,1,0.994618,4.6e-05,[120  44] ; [177  65],[119.97044335  44.02955665] ; [177.02955665  64.97044335],0
