Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,36.298163,[62 83] ; [102  28],[86.47272727 58.52727273] ; [77.52727273 52.47272727],1
r1,1,0.119619,2.422297,[118  28] ; [114  16],[122.72463768  23.27536232] ; [109.27536232  20.72463768],0
p3,1,0.167614,1.904153,[97 49] ; [97 34],[102.25270758  43.74729242] ; [91.74729242 39.25270758],0
d1,1,0.178684,1.808532,[92 55] ; [92 39],[97.29496403 49.70503597] ; [86.70503597 44.29496403],0
a3,1,0.193068,1.694049,[118  29] ; [112  18],[122.05776173  24.94223827] ; [107.94223827  22.05776173],0
p11,1,0.210642,1.567009,[116  31] ; [111  20],[120.0323741  26.9676259] ; [106.9676259  24.0323741],0
a1,1,0.218911,1.511494,[  7 140] ; [ 11 120],[  9.51798561 137.48201439] ; [  8.48201439 122.51798561],0
b2,1,0.257324,1.283096,[41 68] ; [41 49],[44.91457286 64.08542714] ; [37.08542714 52.91457286],0
b3,1,0.257324,1.283096,[41 68] ; [41 49],[44.91457286 64.08542714] ; [37.08542714 52.91457286],0
p1,1,0.270168,1.215894,[ 14 132] ; [ 18 112],[ 16.92753623 129.07246377] ; [ 15.07246377 114.92753623],0
u3,1,0.296709,1.088929,[21  8] ; [11  8],[19.33333333  9.66666667] ; [12.66666667  6.33333333],0
p2,1,0.344468,0.893733,[134  12] ; [124   7],[135.98555957  10.01444043] ; [122.01444043   8.98555957],0
b1,1,0.354841,0.856069,[63 84] ; [49 82],[59.22302158 87.77697842] ; [52.77697842 78.22302158],0
s6,1,0.385156,0.754179,[122  24] ; [110  16],[124.52941176  21.47058824] ; [107.47058824  18.52941176],0
b5,1,0.402208,0.701714,[87 60] ; [71 60],[83.54676259 63.45323741] ; [74.45323741 56.54676259],0
u4,1,0.406036,0.690379,[  4 143] ; [  6 125],[  5.28776978 141.71223022] ; [  4.71223022 126.28776978],0
p9,1,0.454563,0.55925,[132  15] ; [121  10],[133.78057554  13.21942446] ; [119.21942446  11.78057554],0
a6,1,0.472099,0.51706,[95 52] ; [90 41],[97.82374101 49.17625899] ; [87.17625899 43.82374101],0
u2,1,0.498679,0.457746,[21  8] ; [12  7],[19.9375  9.0625] ; [13.0625  5.9375],0
n1,1,0.504166,0.446157,[16 13] ; [12 14],[14.76363636 14.23636364] ; [13.23636364 12.76363636],0
n2,1,0.559591,0.340413,[21  9] ; [20  6],[21.96428571  8.03571429] ; [19.03571429  6.96428571],0
n3,1,0.712258,0.136032,[21  9] ; [17  9],[20.35714286  9.64285714] ; [17.64285714  8.35714286],0
d2,1,0.744386,0.106309,[87 60] ; [75 56],[85.6618705 61.3381295] ; [76.3381295 54.6618705],0
v4,1,0.748178,0.103068,[143   3] ; [128   2],[143.35507246   2.64492754] ; [127.64492754   2.35507246],0
u1,1,0.778864,0.078848,[ 36 111] ; [34 97],[ 37.01438849 109.98561151] ; [32.98561151 98.01438849],0
a2,1,0.805129,0.060868,[ 44 103] ; [41 90],[ 44.94604317 102.05395683] ; [40.05395683 90.94604317],0
a7,1,0.815548,0.054417,[104  43] ; [91 40],[103.11151079  43.88848921] ; [91.88848921 39.11151079],0
a4,1,0.830581,0.045777,[75 72] ; [68 62],[75.88808664 71.11191336] ; [67.11191336 62.88808664],0
a5,1,0.876689,0.024077,[119  28] ; [107  24],[119.50359712  27.49640288] ; [106.49640288  24.50359712],0
b4,1,0.883207,0.021581,[84 63] ; [76 55],[84.60431655 62.39568345] ; [75.39568345 55.60431655],0
p6,1,0.899007,0.016108,[82 64] ; [74 56],[82.52173913 63.47826087] ; [73.47826087 56.52173913],0
r2,1,0.901889,0.015197,[139   6] ; [125   5],[139.2   5.8] ; [124.8   5.2],0
a8,1,0.904889,0.014277,[ 22 117] ; [19 97],[ 22.34901961 116.65098039] ; [18.65098039 97.34901961],0
r3,1,0.909975,0.012785,[141   6] ; [126   5],[141.18345324   5.81654676] ; [125.81654676   5.18345324],0
s2,1,0.941271,0.005428,[108  39] ; [95 35],[107.72924188  39.27075812] ; [95.27075812 34.72924188],0
s3,1,0.995234,3.6e-05,[108  39] ; [94 34],[107.97818182  39.02181818] ; [94.02181818 33.97818182],0
