Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,1.8e-05,18.385626,[14 27] ; [40 11],[24.06521739 16.93478261] ; [29.93478261 21.06521739],1
v1,1,0.463147,0.538278,[13 27] ; [20 30],[14.66666667 25.33333333] ; [18.33333333 31.66666667],0
a1,1,0.475194,0.509872,[ 3 38] ; [ 2 49],[ 2.22826087 38.77173913] ; [ 2.77173913 48.22826087],0
a3,1,0.503763,0.447001,[12 28] ; [18 31],[13.48314607 26.51685393] ; [16.51685393 32.48314607],0
a4,1,0.504784,0.444865,[ 5 36] ; [ 4 46],[ 4.05494505 36.94505495] ; [ 4.94505495 45.05494505],0
p4,1,0.511465,0.431069,[16 24] ; [17 34],[14.50549451 25.49450549] ; [18.49450549 32.50549451],0
p8,1,0.550851,0.355795,[10 31] ; [15 35],[11.26373626 29.73626374] ; [13.73626374 36.26373626],0
b5,1,0.571602,0.320009,[25 16] ; [34 17],[26.29347826 14.70652174] ; [32.70652174 18.29347826],0
p2,1,0.571602,0.320009,[25 16] ; [34 17],[26.29347826 14.70652174] ; [32.70652174 18.29347826],0
p6,1,0.595883,0.28125,[ 7 33] ; [11 39],[ 8. 32.] ; [10. 40.],0
u1,1,0.690671,0.15836,[ 1 40] ; [ 2 49],[ 1.33695652 39.66304348] ; [ 1.66304348 49.33695652],0
s7,1,0.736827,0.112935,[11 25] ; [16 31],[11.71084337 24.28915663] ; [15.28915663 31.71084337],0
s8,1,0.739659,0.110427,[10 31] ; [14 37],[10.69565217 30.30434783] ; [13.30434783 37.69565217],0
p1,1,0.758347,0.09465,[ 4 37] ; [ 6 45],[ 4.45652174 36.54347826] ; [ 5.54347826 45.45652174],0
b1,1,0.762576,0.091265,[23 18] ; [27 24],[22.2826087 18.7173913] ; [27.7173913 23.2826087],0
s5,1,0.807032,0.059661,[ 7 32] ; [10 40],[ 7.4494382 31.5505618] ; [ 9.5505618 40.4494382],0
v3,1,0.82472,0.049052,[10 30] ; [13 35],[10.45454545 29.54545455] ; [12.54545455 35.45454545],0
b4,1,0.827008,0.04776,[24 17] ; [31 20],[24.51086957 16.48913043] ; [30.48913043 20.51086957],0
v2,1,0.870994,0.026373,[12 27] ; [14 34],[11.65517241 27.34482759] ; [14.34482759 33.65517241],0
n1,1,0.88012,0.022746,[ 5 13] ; [ 6 14],[ 5.21052632 12.78947368] ; [ 5.78947368 14.21052632],0
s1,1,0.881335,0.022284,[ 3 38] ; [ 4 45],[ 3.18888889 37.81111111] ; [ 3.81111111 45.18888889],0
b2,1,0.931346,0.007422,[ 7 18] ; [ 7 19],[ 6.8627451 18.1372549] ; [ 7.1372549 18.8627451],0
b3,1,0.931346,0.007422,[ 7 18] ; [ 7 19],[ 6.8627451 18.1372549] ; [ 7.1372549 18.8627451],0
d2,1,0.946878,0.004439,[11 30] ; [14 37],[11.14130435 29.85869565] ; [13.85869565 37.14130435],0
