Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,43.017796,[258  47] ; [16 24],[242.23188406  62.76811594] ; [31.76811594  8.23188406],1
s6,1,0.117061,2.456204,[214  80] ; [25 16],[209.74925373  84.25074627] ; [29.25074627 11.74925373],0
p2,1,0.150542,2.066752,[280  24] ; [35  6],[277.56521739  26.43478261] ; [37.43478261  3.56521739],0
d5,1,0.166862,1.910915,[256  48] ; [31 10],[252.89275362  51.10724638] ; [34.10724638  6.89275362],0
v2,1,0.202961,1.620936,[191 106] ; [21 18],[187.39285714 109.60714286] ; [24.60714286 14.39285714],0
r3,1,0.207529,1.588581,[292  10] ; [38  3],[290.55393586  11.44606414] ; [39.44606414  1.55393586],0
s4,1,0.213205,1.549531,[ 56 245] ; [11 30],[ 58.96783626 242.03216374] ; [ 8.03216374 32.96783626],0
a8,1,0.225281,1.470409,[ 43 232] ; [ 3 34],[ 40.54487179 234.45512821] ; [ 5.45512821 31.54487179],0
d1,1,0.233121,1.421719,[193 112] ; [22 19],[189.52312139 115.47687861] ; [25.47687861 15.52312139],0
a4,1,0.261271,1.262008,[147 157] ; [16 25],[143.62898551 160.37101449] ; [19.37101449 21.62898551],0
v4,1,0.262173,1.257248,[292  11] ; [38  3],[290.66860465  12.33139535] ; [39.33139535  1.66860465],0
a5,1,0.338087,0.917673,[243  62] ; [30 11],[240.65028902  64.34971098] ; [32.34971098  8.65028902],0
d2,1,0.342058,0.902703,[158 147] ; [18 23],[155.14450867 149.85549133] ; [20.85549133 20.14450867],0
p1,1,0.362143,0.830448,[ 37 267] ; [ 3 38],[ 35.24637681 268.75362319] ; [ 4.75362319 36.24637681],0
n1,1,0.423711,0.64,[16 24] ; [2 6],[15. 25.] ; [3. 5.],0
d3,1,0.485173,0.487212,[217  88] ; [27 14],[215.0867052  89.9132948] ; [28.9132948 12.0867052],0
r1,1,0.48568,0.486083,[250  53] ; [32  9],[248.38953488  54.61046512] ; [33.61046512  7.38953488],0
s3,1,0.488888,0.478973,[178 122] ; [22 19],[175.95307918 124.04692082] ; [24.04692082 16.95307918],0
a7,1,0.49432,0.46711,[223  81] ; [28 13],[221.17101449  82.82898551] ; [29.82898551 11.17101449],0
u3,1,0.531608,0.391316,[46 31] ; [7 3],[46.90804598 30.09195402] ; [6.09195402 3.90804598],0
b5,1,0.551409,0.354799,[171 134] ; [25 16],[172.77456647 132.22543353] ; [23.22543353 17.77456647],0
a2,1,0.551592,0.354473,[ 88 217] ; [10 31],[ 86.38728324 218.61271676] ; [11.61271676 29.38728324],0
d4,1,0.582819,0.3017,[255  49] ; [33  8],[253.77391304  50.22608696] ; [34.22608696  6.77391304],0
n3,1,0.619796,0.246154,[33  7] ; [6 2],[32.5  7.5] ; [6.5 1.5],0
a1,1,0.628102,0.234644,[ 21 284] ; [ 2 39],[ 20.27456647 284.72543353] ; [ 2.72543353 38.27456647],0
n2,1,0.75057,0.101053,[32  8] ; [6 2],[31.66666667  8.33333333] ; [6.33333333 1.66666667],0
b4,1,0.801418,0.063258,[170 135] ; [22 19],[169.24855491 135.75144509] ; [22.75144509 18.24855491],0
a6,1,0.930302,0.00765,[213  91] ; [29 12],[213.24057971  90.75942029] ; [28.75942029 12.24057971],0
a3,1,0.959749,0.002547,[228  75] ; [31 10],[228.13081395  74.86918605] ; [30.86918605 10.13081395],0
