Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,39.84375,[ 99 143] ; [99 33],[128.11764706 113.88235294] ; [69.88235294 62.11764706],1
u2,1,0.26436,1.245783,[46 47] ; [24 16],[48.94736842 44.05263158] ; [21.05263158 18.94736842],0
a8,1,0.308556,1.036845,[ 25 203] ; [17 98],[ 27.91836735 200.08163265] ; [ 14.08163265 100.91836735],0
s6,1,0.317851,0.997767,[ 91 153] ; [57 77],[ 95.53439153 148.46560847] ; [52.46560847 81.53439153],0
p8,1,0.330339,0.947567,[111 133] ; [66 64],[115.47593583 128.52406417] ; [61.52406417 68.47593583],0
d5,1,0.340837,0.907282,[189  58] ; [109  26],[192.68586387  54.31413613] ; [105.31413613  29.68586387],0
d3,1,0.374099,0.790005,[149  97] ; [88 47],[153.02362205  92.97637795] ; [83.97637795 51.02362205],0
a7,1,0.375898,0.784073,[168  79] ; [97 37],[171.79790026  75.20209974] ; [93.20209974 40.79790026],0
r3,1,0.39499,0.723526,[217  29] ; [122  12],[219.45789474  26.54210526] ; [119.54210526  14.45789474],0
a2,1,0.456982,0.553275,[ 47 200] ; [ 30 105],[ 49.78795812 197.21204188] ; [ 27.21204188 107.78795812],0
b3,1,0.473595,0.513576,[48 88] ; [36 54],[50.54867257 85.45132743] ; [33.45132743 56.54867257],0
b2,1,0.473595,0.513576,[48 88] ; [36 54],[50.54867257 85.45132743] ; [33.45132743 56.54867257],0
s1,1,0.551864,0.353989,[  5 241] ; [  4 129],[  5.84168865 240.15831135] ; [  3.15831135 129.84168865],0
b4,1,0.565009,0.331105,[137 110] ; [79 56],[139.66492147 107.33507853] ; [76.33507853 58.66492147],0
p2,1,0.653691,0.201279,[185  61] ; [102  30],[186.77777778  59.22222222] ; [100.22222222  31.77777778],0
u4,1,0.66368,0.189084,[  1 246] ; [  1 134],[  1.29319372 245.70680628] ; [  0.70680628 134.29319372],0
n3,1,0.69781,0.15076,[51 29] ; [17  8],[51.80952381 28.19047619] ; [16.19047619  8.80952381],0
b1,1,0.698429,0.150112,[102 145] ; [53 82],[100.22251309 146.77748691] ; [54.77748691 80.22251309],0
n1,1,0.702803,0.145572,[24 58] ; [ 8 16],[24.75471698 57.24528302] ; [ 7.24528302 16.75471698],0
a5,1,0.754246,0.097998,[170  77] ; [95 40],[171.34816754  75.65183246] ; [93.65183246 41.34816754],0
a6,1,0.788601,0.071892,[165  82] ; [92 43],[166.17539267  80.82460733] ; [90.82460733 44.17539267],0
p11,1,0.809499,0.058116,[182  65] ; [101  34],[182.98691099  64.01308901] ; [100.01308901  34.98691099],0
n2,1,0.823359,0.04983,[51 30] ; [17  9],[51.47663551 29.52336449] ; [16.52336449  9.47663551],0
u3,1,0.851296,0.035143,[46 47] ; [21 20],[46.5 46.5] ; [20.5 20.5],0
b5,1,0.940014,0.005663,[151  96] ; [82 53],[150.65706806  96.34293194] ; [82.34293194 52.65706806],0
s5,1,0.97703,0.000829,[ 48 196] ; [ 26 107],[ 47.8938992 196.1061008] ; [ 26.1061008 106.8938992],0
