Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,100.513637,[213  51] ; [129 196],[153.29032258 110.70967742] ; [188.70967742 136.29032258],1
d2,1,0.129626,2.296976,[144 122] ; [161 175],[134.76744186 131.23255814] ; [170.23255814 165.76744186],0
d3,1,0.132016,2.268641,[189  77] ; [220 117],[180.4212272  85.5787728] ; [228.5787728 108.4212272],0
a2,1,0.139599,2.182379,[ 77 191] ; [ 79 258],[ 69.10413223 198.89586777] ; [ 86.89586777 250.10413223],0
a5,1,0.141023,2.166761,[211  56] ; [249  88],[203.34437086  63.65562914] ; [256.65562914  80.34437086],0
a4,1,0.150186,2.070357,[134 132] ; [149 186],[125.25457571 140.74542429] ; [157.74542429 177.25457571],0
r1,1,0.156969,2.003184,[237  31] ; [282  52],[231.04983389  36.95016611] ; [287.95016611  46.04983389],0
p11,1,0.169908,1.883753,[227  41] ; [271  66],[220.60165289  47.39834711] ; [277.39834711  59.60165289],0
s3,1,0.238914,1.386991,[161  99] ; [192 144],[153.99328859 106.00671141] ; [199.00671141 136.99328859],0
p6,1,0.254834,1.296605,[112 150] ; [127 206],[105.24033613 156.75966387] ; [133.75966387 199.24033613],0
p9,1,0.289087,1.123868,[235  28] ; [288  45],[230.78691275  32.21308725] ; [292.21308725  40.78691275],0
b5,1,0.323787,0.973586,[154 114] ; [207 130],[159.91404959 108.08595041] ; [201.08595041 135.91404959],0
d4,1,0.386492,0.749952,[221  44] ; [271  65],[216.93843594  48.06156406] ; [275.06156406  60.93843594],0
b4,1,0.411141,0.675499,[160 108] ; [190 147],[155.04132231 112.95867769] ; [194.95867769 142.04132231],0
d5,1,0.435997,0.606794,[222  44] ; [273  64],[218.35820896  47.64179104] ; [276.64179104  60.35820896],0
s6,1,0.507357,0.439515,[191  69] ; [235  96],[187.41116751  72.58883249] ; [238.58883249  92.41116751],0
u2,1,0.526104,0.401911,[36 27] ; [51 47],[34.04347826 28.95652174] ; [52.95652174 45.04347826],0
n2,1,0.624507,0.239583,[33  7] ; [59 16],[32.  8.] ; [60. 15.],0
a7,1,0.624578,0.239486,[191  75] ; [248  89],[193.65505804  72.34494196] ; [245.34494196  91.65505804],0
a6,1,0.648309,0.208039,[181  84] ; [236 101],[183.56312292  81.43687708] ; [233.43687708 103.56312292],0
r3,1,0.66075,0.192614,[263   5] ; [327   8],[262.22222222   5.77777778] ; [327.77777778   7.22222222],0
n1,1,0.686195,0.163235,[16 21] ; [35 39],[17. 20.] ; [34. 40.],0
p2,1,0.713449,0.134856,[230  36] ; [287  49],[228.44186047  37.55813953] ; [288.55813953  47.44186047],0
b3,1,0.769582,0.085803,[ 72 105] ; [ 78 121],[ 70.61170213 106.38829787] ; [ 79.38829787 119.61170213],0
b2,1,0.769582,0.085803,[ 72 105] ; [ 78 121],[ 70.61170213 106.38829787] ; [ 79.38829787 119.61170213],0
b1,1,0.806749,0.05984,[106 162] ; [130 207],[104.54214876 163.45785124] ; [131.45785124 205.54214876],0
v4,1,0.848955,0.036272,[263   5] ; [329   7],[262.67549669   5.32450331] ; [329.32450331   6.67549669],0
r2,1,0.885155,0.020862,[260   6] ; [329   7],[260.25581395   5.74418605] ; [328.74418605   7.25581395],0
a8,1,0.890341,0.019009,[ 39 196] ; [ 53 258],[ 39.5970696 195.4029304] ; [ 52.4029304 258.5970696],0
n3,1,0.92421,0.00905,[31  9] ; [56 17],[30.79646018  9.20353982] ; [56.20353982 16.79646018],0
s1,1,0.971852,0.001245,[  7 255] ; [  9 322],[  7.06913997 254.93086003] ; [  8.93086003 322.06913997],0
u3,1,0.985495,0.000331,[37 26] ; [58 41],[36.94444444 26.05555556] ; [58.05555556 40.94444444],0
