Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,1e-06,24.947702,[95 30] ; [27 41],[79.01554404 45.98445596] ; [42.98445596 25.01554404],1
v2,1,0.027851,4.837287,[67 54] ; [25 40],[59.84946237 61.15053763] ; [32.15053763 32.84946237],0
r2,1,0.032473,4.573349,[115   8] ; [57 11],[110.76439791  12.23560209] ; [61.23560209  6.76439791],0
a7,1,0.07906,3.084114,[102  23] ; [48 20],[97.15025907 27.84974093] ; [52.84974093 15.15025907],0
v1,1,0.099245,2.717635,[53 70] ; [20 45],[47.7606383 75.2393617] ; [25.2393617 39.7606383],0
p11,1,0.108682,2.573278,[95 30] ; [45 24],[90.20618557 34.79381443] ; [49.79381443 19.20618557],0
p7,1,0.119189,2.427942,[81 42] ; [37 31],[75.9895288 47.0104712] ; [42.0104712 25.9895288],0
s8,1,0.127652,2.32083,[48 77] ; [19 50],[43.17010309 81.82989691] ; [23.82989691 45.17010309],0
p12,1,0.161051,1.964327,[  7 117] ; [ 1 68],[  5.13989637 118.86010363] ; [ 2.86010363 66.13989637],0
s7,1,0.169595,1.886519,[46 74] ; [19 48],[41.71122995 78.28877005] ; [23.28877005 43.71122995],0
s2,1,0.178735,1.808111,[54 71] ; [23 46],[49.61340206 75.38659794] ; [27.38659794 41.61340206],0
v4,1,0.185258,1.754934,[118   5] ; [63  6],[115.953125   7.046875] ; [65.046875  3.953125],0
u3,1,0.197839,1.658256,[20  9] ; [22 19],[17.4 11.6] ; [24.6 16.4],0
p5,1,0.214921,1.537966,[  9 116] ; [ 2 67],[  7.08762887 117.91237113] ; [ 3.91237113 65.08762887],0
p8,1,0.247807,1.335624,[60 64] ; [27 41],[56.1875 67.8125] ; [30.8125 37.1875],0
p6,1,0.257198,1.283778,[38 85] ; [15 50],[34.67553191 88.32446809] ; [18.32446809 46.67553191],0
v3,1,0.275494,1.189186,[35 86] ; [14 51],[31.87634409 89.12365591] ; [17.12365591 47.87634409],0
b1,1,0.311217,1.025505,[49 76] ; [22 47],[45.74742268 79.25257732] ; [25.25257732 43.74742268],0
n1,1,0.408862,0.682107,[ 6 26] ; [ 7 18],[ 7.29824561 24.70175439] ; [ 5.70175439 19.29824561],0
b3,1,0.467678,0.527457,[22 49] ; [ 9 28],[20.37962963 50.62037037] ; [10.62037037 26.37962963],0
b2,1,0.467678,0.527457,[22 49] ; [ 9 28],[20.37962963 50.62037037] ; [10.62037037 26.37962963],0
s3,1,0.510363,0.433322,[64 59] ; [32 36],[61.82198953 61.17801047] ; [34.17801047 33.82198953],0
b5,1,0.545196,0.365994,[78 47] ; [40 29],[76.03092784 48.96907216] ; [41.96907216 27.03092784],0
u2,1,0.622008,0.243056,[19 11] ; [23 17],[18. 12.] ; [24. 16.],0
a8,1,0.632069,0.229266,[  8 103] ; [ 6 59],[  8.82954545 102.17045455] ; [ 5.17045455 59.82954545],0
s1,1,0.693729,0.155078,[  5 120] ; [ 2 67],[  4.51030928 120.48969072] ; [ 2.48969072 66.51030928],0
b4,1,0.748402,0.102879,[79 46] ; [42 27],[77.96391753 47.03608247] ; [43.03608247 25.96391753],0
s5,1,0.822979,0.050049,[33 88] ; [17 49],[32.35294118 88.64705882] ; [17.64705882 48.35294118],0
p1,1,0.826706,0.04793,[ 10 113] ; [ 5 64],[  9.609375 113.390625] ; [ 5.390625 63.609375],0
n6,1,0.828471,0.046943,[81 43] ; [44 25],[80.31088083 43.68911917] ; [44.68911917 24.31088083],0
n3,1,0.863201,0.029688,[25  7] ; [20  5],[25.26315789  6.73684211] ; [19.73684211  5.26315789],0
a1,1,0.886019,0.020547,[  6 119] ; [ 3 66],[  5.79896907 119.20103093] ; [ 3.20103093 65.79896907],0
s4,1,0.916427,0.011011,[ 21 104] ; [12 57],[ 21.2628866 103.7371134] ; [11.7371134 57.2628866],0
n2,1,0.935064,0.006638,[21 11] ; [16  8],[21.14285714 10.85714286] ; [15.85714286  8.14285714],0
