Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000497,12.125825,[26  6] ; [ 9 16],[19.64912281 12.35087719] ; [15.35087719  9.64912281],1
b3,1,0.710644,0.137634,[ 7 16] ; [ 4 12],[ 6.48717949 16.51282051] ; [ 4.51282051 11.48717949],0
b2,1,0.710644,0.137634,[ 7 16] ; [ 4 12],[ 6.48717949 16.51282051] ; [ 4.51282051 11.48717949],0
p7,1,0.721903,0.126677,[13 19] ; [ 9 16],[12.35087719 19.64912281] ; [ 9.64912281 15.35087719],0
p5,1,0.731871,0.1174,[ 2 30] ; [ 1 23],[ 1.71428571 30.28571429] ; [ 1.28571429 22.71428571],0
s5,1,0.748632,0.102684,[ 3 29] ; [ 3 22],[ 3.36842105 28.63157895] ; [ 2.63157895 22.36842105],0
u3,1,0.757782,0.095107,[ 4 14] ; [3 8],[ 4.34482759 13.65517241] ; [2.65517241 8.34482759],0
p4,1,0.797881,0.065582,[13 19] ; [11 14],[13.47368421 18.52631579] ; [10.52631579 14.47368421],0
d2,1,0.798545,0.065143,[ 8 24] ; [ 7 18],[ 8.42105263 23.57894737] ; [ 6.57894737 18.42105263],0
a8,1,0.803069,0.062189,[ 3 26] ; [ 2 22],[ 2.73584906 26.26415094] ; [ 2.26415094 21.73584906],0
s1,1,0.855508,0.033159,[ 3 29] ; [ 2 23],[ 2.80701754 29.19298246] ; [ 2.19298246 22.80701754],0
p1,1,0.855508,0.033159,[ 3 29] ; [ 2 23],[ 2.80701754 29.19298246] ; [ 2.19298246 22.80701754],0
b5,1,0.880862,0.022463,[16 16] ; [13 12],[16.28070175 15.71929825] ; [12.71929825 12.28070175],0
p8,1,0.93195,0.007292,[ 9 23] ; [ 7 17],[ 9.14285714 22.85714286] ; [ 6.85714286 17.14285714],0
u2,1,0.957675,0.002817,[ 8 10] ; [5 6],[8.06896552 9.93103448] ; [4.93103448 6.06896552],0
v3,1,0.969267,0.001484,[ 5 27] ; [ 4 21],[ 5.05263158 26.94736842] ; [ 3.94736842 21.05263158],0
