Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,63.51635,[106 191] ; [104  31],[144.375 152.625] ; [65.625 69.375],1
r3,1,0.091211,2.852865,[267  39] ; [127  10],[272.15349887  33.84650113] ; [121.84650113  15.15349887],0
b1,1,0.094582,2.794609,[128 179] ; [46 92],[120.04044944 186.95955056] ; [53.95955056 84.04044944],0
d2,1,0.110346,2.549261,[120 185] ; [65 72],[127.65837104 177.34162896] ; [57.34162896 79.65837104],0
a7,1,0.111447,2.533588,[203 104] ; [101  36],[210.1981982  96.8018018] ; [93.8018018 43.1981982],0
p8,1,0.13366,2.249472,[130 175] ; [67 66],[137.1803653 167.8196347] ; [59.8196347 73.1803653],0
a6,1,0.139478,2.183704,[196 111] ; [98 40],[202.82696629 104.17303371] ; [91.17303371 46.82696629],0
d5,1,0.146451,2.108836,[225  82] ; [110  28],[231.11235955  75.88764045] ; [103.88764045  34.11235955],0
p4,1,0.158169,1.991646,[133 173] ; [68 66],[139.78636364 166.21363636] ; [61.21363636 72.78636364],0
a8,1,0.173303,1.85414,[ 27 256] ; [ 17 103],[ 30.89826303 252.10173697] ; [ 13.10173697 106.89826303],0
r1,1,0.17579,1.83286,[213  92] ; [105  33],[218.93905192  86.06094808] ; [99.06094808 38.93905192],0
d4,1,0.182485,1.777268,[223  83] ; [108  29],[228.63656885  77.36343115] ; [102.36343115  34.63656885],0
a1,1,0.208441,1.582219,[ 10 297] ; [  8 130],[ 12.41797753 294.58202247] ; [  5.58202247 132.41797753],0
a2,1,0.226946,1.459903,[ 52 255] ; [ 30 108],[ 56.57078652 250.42921348] ; [ 25.42921348 112.57078652],0
b4,1,0.237827,1.393426,[173 134] ; [86 52],[178.68089888 128.31910112] ; [80.31910112 57.68089888],0
s6,1,0.249446,1.326406,[119 186] ; [61 75],[124.48979592 180.51020408] ; [55.51020408 80.48979592],0
p1,1,0.274364,1.194796,[ 18 288] ; [ 12 126],[ 20.67567568 285.32432432] ; [  9.32432432 128.67567568],0
s5,1,0.275173,1.190775,[ 50 252] ; [ 17 119],[ 46.19634703 255.80365297] ; [ 20.80365297 115.19634703],0
s4,1,0.277026,1.18162,[ 35 271] ; [ 11 126],[ 31.77426637 274.22573363] ; [ 14.22573363 122.77426637],0
p12,1,0.40281,0.699923,[  7 298] ; [  5 130],[  8.31818182 296.68181818] ; [  3.68181818 131.31818182],0
u4,1,0.409496,0.680264,[  2 305] ; [  2 136],[  2.75955056 304.24044944] ; [  1.24044944 136.75955056],0
b5,1,0.415334,0.663481,[181 126] ; [87 51],[184.88988764 122.11011236] ; [83.11011236 54.88988764],0
p2,1,0.425975,0.633773,[229  78] ; [107  30],[232.32432432  74.67567568] ; [103.67567568  33.32432432],0
n3,1,0.486469,0.484326,[63 31] ; [20  7],[64.47933884 29.52066116] ; [18.52066116  8.47933884],0
u3,1,0.49936,0.456297,[58 64] ; [17 24],[56.13496933 65.86503067] ; [18.86503067 22.13496933],0
n1,1,0.548958,0.359187,[36 61] ; [ 8 18],[34.69918699 62.30081301] ; [ 9.30081301 16.69918699],0
a5,1,0.564316,0.332287,[196 111] ; [92 46],[198.68764045 108.31235955] ; [89.31235955 48.68764045],0
s3,1,0.582439,0.302308,[ 69 234] ; [ 34 101],[ 71.25342466 231.74657534] ; [ 31.74657534 103.25342466],0
u2,1,0.649534,0.206488,[59 63] ; [21 19],[60.24691358 61.75308642] ; [19.75308642 20.24691358],0
b2,1,0.702902,0.14547,[ 59 108] ; [30 61],[ 57.60852713 109.39147287] ; [31.39147287 59.60852713],0
b3,1,0.702902,0.14547,[ 59 108] ; [30 61],[ 57.60852713 109.39147287] ; [31.39147287 59.60852713],0
s1,1,0.861648,0.030372,[  6 299] ; [  3 132],[  6.23863636 298.76136364] ; [  2.76136364 132.23863636],0
u1,1,0.872535,0.025741,[ 34 273] ; [ 16 122],[ 34.49438202 272.50561798] ; [ 15.50561798 122.49438202],0
a4,1,0.887088,0.020161,[122 182] ; [54 83],[121.32426304 182.67573696] ; [54.67573696 82.32426304],0
n2,1,0.895763,0.017165,[63 33] ; [18 10],[62.70967742 33.29032258] ; [18.29032258  9.70967742],0
