Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,34.853386,[183  56] ; [44 57],[159.56764706  79.43235294] ; [67.43235294 33.56764706],1
n3,1,0.362855,0.827988,[40 14] ; [14  8],[38.36842105 15.63157895] ; [15.63157895  6.36842105],0
p1,1,0.408807,0.682267,[ 13 224] ; [ 8 94],[ 14.68141593 222.31858407] ; [ 6.31858407 95.68141593],0
a8,1,0.466115,0.531171,[ 32 184] ; [11 83],[ 29.96129032 186.03870968] ; [13.03870968 80.96129032],0
v3,1,0.503567,0.447412,[ 90 137] ; [35 63],[ 87.30769231 139.69230769] ; [37.69230769 60.30769231],0
s2,1,0.613447,0.255187,[132 106] ; [53 48],[129.8820059 108.1179941] ; [55.1179941 45.8820059],0
b1,1,0.614124,0.254213,[ 96 143] ; [38 64],[ 93.91788856 145.08211144] ; [40.08211144 61.91788856],0
p6,1,0.629159,0.233203,[ 81 157] ; [31 68],[ 79.09792285 158.90207715] ; [32.90207715 66.09792285],0
p12,1,0.664736,0.187822,[ 17 220] ; [ 6 96],[ 16.07964602 220.92035398] ; [ 6.92035398 95.07964602],0
u3,1,0.673445,0.177599,[32 22] ; [36 21],[33.08108108 20.91891892] ; [34.91891892 22.08108108],0
a7,1,0.691603,0.157355,[180  59] ; [74 27],[178.54705882  60.45294118] ; [75.45294118 25.54705882],0
s1,1,0.713313,0.134991,[  9 227] ; [ 3 97],[  8.42857143 227.57142857] ; [ 3.57142857 96.42857143],0
n5,1,0.829254,0.046508,[181  56] ; [79 23],[181.7699115  55.2300885] ; [78.2300885 23.7699115],0
b4,1,0.919044,0.01033,[142  97] ; [60 42],[141.57771261  97.42228739] ; [60.42228739 41.57771261],0
b5,1,0.920013,0.010084,[156  83] ; [66 36],[155.59530792  83.40469208] ; [66.40469208 35.59530792],0
u2,1,0.943202,0.005076,[36 20] ; [35 20],[35.81981982 20.18018018] ; [35.18018018 19.81981982],0
p7,1,0.997609,9e-06,[142  90] ; [60 38],[142.01212121  89.98787879] ; [59.98787879 38.01212121],0
