Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,61.898252,[77 14] ; [ 2 29],[58.92622951 32.07377049] ; [20.07377049 10.92622951],1
s8,1,0.039311,4.247398,[25 65] ; [ 3 28],[20.82644628 69.17355372] ; [ 7.17355372 23.82644628],0
p6,1,0.04459,4.034065,[21 69] ; [ 2 28],[17.25 72.75] ; [ 5.75 24.25],0
b2,1,0.065767,3.385632,[10 32] ; [ 9 10],[13.08196721 28.91803279] ; [ 5.91803279 13.08196721],0
b3,1,0.065767,3.385632,[10 32] ; [ 9 10],[13.08196721 28.91803279] ; [ 5.91803279 13.08196721],0
d3,1,0.073966,3.192745,[36 53] ; [ 7 24],[31.89166667 57.10833333] ; [11.10833333 19.89166667],0
u3,1,0.075176,3.166229,[24 26] ; [ 3 11],[21.09375 28.90625] ; [5.90625 8.09375],0
a5,1,0.096682,2.759447,[48 43] ; [11 20],[44.00819672 46.99180328] ; [14.99180328 16.00819672],0
n1,1,0.100831,2.692352,[ 6 20] ; [8 9],[ 8.46511628 17.53488372] ; [ 5.53488372 11.46511628],0
n3,1,0.102308,2.669186,[18  8] ; [7 9],[15.47619048 10.52380952] ; [9.52380952 6.47619048],0
a3,1,0.151466,2.057423,[39 51] ; [17 12],[42.35294118 47.64705882] ; [13.64705882 15.35294118],0
a2,1,0.155933,2.013226,[ 3 88] ; [ 3 28],[ 4.47540984 86.52459016] ; [ 1.52459016 29.47540984],0
n5,1,0.156536,2.007373,[54 36] ; [23  8],[57.27272727 32.72727273] ; [19.72727273 11.27272727],0
n2,1,0.179662,1.800418,[21  6] ; [10  7],[19.02272727  7.97727273] ; [11.97727273  5.02272727],0
v1,1,0.193775,1.688679,[38 52] ; [ 9 22],[34.95867769 55.04132231] ; [12.04132231 18.95867769],0
p8,1,0.223543,1.481481,[25 65] ; [ 5 25],[22.5 67.5] ; [ 7.5 22.5],0
a8,1,0.255704,1.291867,[13 73] ; [ 2 27],[11.2173913 74.7826087] ; [ 3.7826087 25.2173913],0
s1,1,0.285081,1.142707,[ 6 83] ; [ 4 27],[ 7.41666667 81.58333333] ; [ 2.58333333 28.41666667],0
b1,1,0.352029,0.86613,[50 41] ; [20 11],[52.21311475 38.78688525] ; [17.78688525 13.21311475],0
u2,1,0.405381,0.692308,[20 29] ; [ 4 10],[18.66666667 30.33333333] ; [5.33333333 8.66666667],0
v3,1,0.41653,0.660084,[29 57] ; [ 8 23],[27.1965812 58.8034188] ; [ 9.8034188 21.1965812],0
a4,1,0.425811,0.634222,[18 73] ; [ 8 22],[19.55371901 71.44628099] ; [ 6.44628099 23.55371901],0
s4,1,0.461712,0.54174,[17 74] ; [ 4 27],[15.66393443 75.33606557] ; [ 5.33606557 25.66393443],0
d2,1,0.538891,0.3776,[16 75] ; [ 7 24],[17.1557377 73.8442623] ; [ 5.8442623 25.1557377],0
p1,1,0.570489,0.321865,[ 6 85] ; [ 3 28],[ 6.71311475 84.28688525] ; [ 2.28688525 28.71311475],0
a6,1,0.840249,0.040632,[43 48] ; [14 17],[42.51639344 48.48360656] ; [14.48360656 16.51639344],0
n4,1,0.849834,0.035846,[54 36] ; [18 13],[53.55371901 36.44628099] ; [18.44628099 12.55371901],0
b4,1,0.913024,0.01193,[48 43] ; [16 15],[47.73770492 43.26229508] ; [16.26229508 14.73770492],0
