Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,25.174292,[32 81] ; [34 14],[46.32298137 66.67701863] ; [19.67701863 28.32298137],1
r4,1,0.074425,3.182618,[67 47] ; [36 13],[72.03680982 41.96319018] ; [30.96319018 18.03680982],0
s4,1,0.148547,2.087111,[25 89] ; [ 6 43],[21.6809816 92.3190184] ; [ 9.3190184 39.6809816],0
n5,1,0.167882,1.901752,[78 35] ; [39 10],[81.61111111 31.38888889] ; [35.38888889 13.61111111],0
r2,1,0.175684,1.833762,[85 23] ; [43  6],[88.05095541 19.94904459] ; [39.94904459  9.05095541],0
a1,1,0.187133,1.740046,[  7 107] ; [ 6 43],[  9.09202454 104.90797546] ; [ 3.90797546 45.09202454],0
a2,1,0.208588,1.581196,[  9 105] ; [ 7 42],[ 11.19018405 102.80981595] ; [ 4.80981595 44.19018405],0
b1,1,0.216849,1.525102,[49 65] ; [16 33],[45.4601227 68.5398773] ; [19.5398773 29.4601227],0
p3,1,0.243808,1.358443,[48 66] ; [25 23],[51.37037037 62.62962963] ; [21.62962963 26.37037037],0
b5,1,0.254831,1.296625,[78 36] ; [29 20],[74.83435583 39.16564417] ; [32.16564417 16.83435583],0
d3,1,0.26831,1.225366,[58 54] ; [30 19],[61.2173913 50.7826087] ; [26.7826087 22.2173913],0
b4,1,0.375573,0.785141,[66 48] ; [32 17],[68.5398773 45.4601227] ; [29.4601227 19.5398773],0
a4,1,0.385451,0.753243,[34 80] ; [18 31],[36.36809816 77.63190184] ; [15.63190184 33.36809816],0
a6,1,0.40031,0.707396,[64 50] ; [24 25],[61.54601227 52.45398773] ; [26.45398773 22.54601227],0
s3,1,0.419019,0.653065,[51 62] ; [25 23],[53.34161491 59.65838509] ; [22.65838509 25.34161491],0
p11,1,0.453062,0.56298,[87 27] ; [40  9],[88.82208589 25.17791411] ; [38.17791411 10.82208589],0
u3,1,0.484811,0.488023,[24 28] ; [5 9],[22.84848485 29.15151515] ; [6.15151515 7.84848485],0
p10,1,0.562069,0.336134,[94 18] ; [42  6],[95.2 16.8] ; [40.8  7.2],0
s1,1,0.61823,0.248363,[  4 110] ; [ 1 48],[  3.49693252 110.50306748] ; [ 1.50306748 47.49693252],0
p5,1,0.621101,0.244323,[ 13 100] ; [ 7 42],[13.95061728 99.04938272] ; [ 6.04938272 42.95061728],0
a5,1,0.643453,0.214254,[63 51] ; [29 20],[64.34355828 49.65644172] ; [27.65644172 21.34355828],0
p2,1,0.676141,0.174502,[91 22] ; [40  8],[91.94409938 21.05590062] ; [39.05590062  8.94409938],0
r3,1,0.69132,0.15766,[99 14] ; [44  5],[99.74691358 13.25308642] ; [43.25308642  5.74691358],0
p4,1,0.712659,0.135636,[57 57] ; [25 22],[58.0621118 55.9378882] ; [23.9378882 23.0621118],0
v4,1,0.741356,0.108938,[99 14] ; [42  7],[98.35185185 14.64814815] ; [42.64814815  6.35185185],0
u1,1,0.748842,0.102507,[  6 108] ; [ 2 47],[  5.59509202 108.40490798] ; [ 2.40490798 46.59509202],0
n1,1,0.809393,0.058182,[12 21] ; [6 9],[12.375 20.625] ; [5.625 9.375],0
p12,1,0.812219,0.056437,[  6 107] ; [ 3 45],[  6.31677019 106.68322981] ; [ 2.68322981 45.31677019],0
a7,1,0.822274,0.050455,[69 44] ; [29 20],[68.35802469 44.64197531] ; [29.64197531 19.35802469],0
a8,1,0.836485,0.042597,[13 95] ; [ 5 41],[12.62337662 95.37662338] ; [ 5.37662338 40.62337662],0
n3,1,0.85732,0.032323,[25  8] ; [11  4],[24.75  8.25] ; [11.25  3.75],0
s2,1,0.902582,0.014982,[50 64] ; [22 27],[50.35582822 63.64417178] ; [21.64417178 27.35582822],0
s5,1,0.942229,0.005252,[27 81] ; [11 34],[26.82352941 81.17647059] ; [11.17647059 33.82352941],0
u2,1,0.949928,0.003943,[26 27] ; [7 7],[26.10447761 26.89552239] ; [6.89552239 7.10447761],0
