Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,60.437839,[113  34] ; [100 170],[75.08633094 71.91366906] ; [137.91366906 132.08633094],1
r3,1,0.101252,2.685706,[140   8] ; [251  28],[135.52224824  12.47775176] ; [255.47775176  23.52224824],0
d1,1,0.101598,2.680283,[85 64] ; [136 143],[76.93691589 72.06308411] ; [144.06308411 134.93691589],0
n5,1,0.107991,2.583373,[111  37] ; [187  90],[103.77411765  44.22588235] ; [194.22588235  82.77411765],0
b4,1,0.116454,2.464381,[95 54] ; [156 123],[87.38084112 61.61915888] ; [163.61915888 115.38084112],0
p12,1,0.120341,2.412872,[  8 138] ; [  7 269],[  5.18957346 140.81042654] ; [  9.81042654 266.18957346],0
n3,1,0.144292,2.131579,[22  5] ; [54 27],[19.  8.] ; [57. 24.],0
a8,1,0.151902,2.05305,[ 17 112] ; [ 22 236],[ 13. 116.] ; [ 26. 232.],0
p4,1,0.194772,1.681148,[79 66] ; [133 145],[72.6713948 72.3286052] ; [139.3286052 138.6713948],0
r4,1,0.202574,1.62372,[135  14] ; [241  38],[130.89719626  18.10280374] ; [245.10280374  33.89719626],0
n1,1,0.217724,1.519312,[ 7 18] ; [35 49],[ 9.63302752 15.36697248] ; [32.36697248 51.63302752],0
p1,1,0.239556,1.383205,[ 15 134] ; [ 19 259],[ 11.86416862 137.13583138] ; [ 22.13583138 255.86416862],0
p8,1,0.239923,1.381045,[76 68] ; [129 147],[70.28571429 73.71428571] ; [134.71428571 141.28571429],0
p11,1,0.24892,1.329357,[118  31] ; [207  72],[113.14252336  35.85747664] ; [211.85747664  67.14252336],0
a6,1,0.310626,1.028013,[108  41] ; [189  90],[103.39485981  45.60514019] ; [193.60514019  85.39485981],0
u3,1,0.348954,0.877259,[19 23] ; [57 49],[21.56756757 20.43243243] ; [54.43243243 51.56756757],0
b1,1,0.360696,0.835468,[51 98] ; [108 171],[55.35280374 93.64719626] ; [103.64719626 175.35280374],0
u2,1,0.447482,0.577023,[22 19] ; [49 56],[19.93835616 21.06164384] ; [51.06164384 53.93835616],0
d4,1,0.459844,0.546273,[116  32] ; [209  69],[112.91079812  35.08920188] ; [212.08920188  65.91079812],0
d2,1,0.462661,0.539451,[68 80] ; [117 160],[64.42352941 83.57647059] ; [120.57647059 156.42352941],0
r1,1,0.478215,0.502931,[118  31] ; [211  66],[115.07276995  33.92723005] ; [213.92723005  63.07276995],0
a2,1,0.481214,0.496112,[ 32 117] ; [ 52 227],[ 29.24299065 119.75700935] ; [ 54.75700935 224.24299065],0
b5,1,0.509326,0.435451,[93 56] ; [165 114],[89.81775701 59.18224299] ; [168.18224299 110.81775701],0
u4,1,0.521782,0.410369,[  2 147] ; [  2 277],[  1.39252336 147.60747664] ; [  2.60747664 276.39252336],0
s6,1,0.536888,0.381338,[68 78] ; [119 155],[65.0047619 80.9952381] ; [121.9952381 152.0047619],0
d5,1,0.553082,0.351825,[117  32] ; [212  67],[114.53504673  34.46495327] ; [214.46495327  64.53504673],0
u1,1,0.555705,0.347196,[ 20 129] ; [ 32 247],[ 18.10280374 130.89719626] ; [ 33.89719626 245.10280374],0
s1,1,0.567639,0.326649,[  2 144] ; [  6 271],[  2.76122931 143.23877069] ; [  5.23877069 271.76122931],0
p2,1,0.652018,0.203365,[117  30] ; [216  62],[115.17882353  31.82117647] ; [217.82117647  60.17882353],0
s5,1,0.756132,0.09645,[ 26 120] ; [ 52 221],[ 27.17899761 118.82100239] ; [ 50.82100239 222.17899761],0
a5,1,0.769305,0.086015,[103  46] ; [189  90],[101.65420561  47.34579439] ; [190.34579439  88.65420561],0
a4,1,0.773741,0.082648,[59 89] ; [114 162],[60.38679245 87.61320755] ; [112.61320755 163.38679245],0
s4,1,0.786778,0.073169,[ 13 133] ; [ 27 251],[ 13.77358491 132.22641509] ; [ 26.22641509 251.77358491],0
s3,1,0.831479,0.045286,[ 35 111] ; [ 69 208],[ 35.89598109 110.10401891] ; [ 68.10401891 208.89598109],0
n2,1,0.877187,0.023881,[19  9] ; [55 28],[18.66666667  9.33333333] ; [55.33333333 27.66666667],0
b3,1,0.918078,0.010579,[37 63] ; [56 98],[36.61417323 63.38582677] ; [56.38582677 97.61417323],0
b2,1,0.918078,0.010579,[37 63] ; [56 98],[36.61417323 63.38582677] ; [56.38582677 97.61417323],0
