Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,29.180438,[17 26] ; [184  48],[31.42909091 11.57090909] ; [169.57090909  62.42909091],1
p3,1,0.72143,0.127126,[26 19] ; [129 106],[24.91071429 20.08928571] ; [130.08928571 104.91071429],0
a3,1,0.741172,0.109099,[36  9] ; [182  52],[35.16129032  9.83870968] ; [182.83870968  51.16129032],0
v1,1,0.823585,0.049701,[28 17] ; [136  89],[27.33333333 17.66666667] ; [136.66666667  88.33333333],0
u2,1,0.878112,0.02352,[6 3] ; [36 16],[6.19672131 2.80327869] ; [35.80327869 16.19672131],0
v4,1,0.896345,0.016973,[44  1] ; [229   6],[43.875  1.125] ; [229.125   5.875],0
a8,1,0.905207,0.014182,[ 7 31] ; [ 37 173],[ 6.74193548 31.25806452] ; [ 37.25806452 172.74193548],0
p8,1,0.912973,0.011944,[26 19] ; [132 100],[25.66787004 19.33212996] ; [132.33212996  99.66787004],0
d4,1,0.917034,0.010851,[39  6] ; [205  30],[39.21428571  5.78571429] ; [204.78571429  30.21428571],0
b1,1,0.932032,0.007274,[16 29] ; [ 82 153],[15.75 29.25] ; [ 82.25 152.75],0
d1,1,0.994887,4.1e-05,[32 13] ; [167  68],[31.98214286 13.01785714] ; [167.01785714  67.98214286],0
p6,1,0.996197,2.3e-05,[20 24] ; [106 127],[20.01444043 23.98555957] ; [105.98555957 127.01444043],0
