Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.572526,[32 55] ; [107  34],[53.03947368 33.96052632] ; [85.96052632 55.03947368],1
u2,1,0.323676,0.974036,[21 20] ; [20 29],[18.67777778 22.32222222] ; [22.32222222 26.67777778],0
u1,1,0.337867,0.918508,[ 6 82] ; [ 15 127],[ 8.03478261 79.96521739] ; [ 12.96521739 129.03478261],0
p4,1,0.353467,0.860972,[29 58] ; [56 86],[32.29257642 54.70742358] ; [52.70742358 89.29257642],0
b5,1,0.356297,0.850905,[55 33] ; [80 62],[51.65217391 36.34782609] ; [83.34782609 58.65217391],0
p9,1,0.378547,0.775417,[53 33] ; [93 45],[56.05357143 29.94642857] ; [89.94642857 48.05357143],0
a7,1,0.383106,0.760711,[52 35] ; [93 49],[55.08733624 31.91266376] ; [89.91266376 52.08733624],0
s1,1,0.441721,0.591809,[ 5 83] ; [  5 136],[ 3.84279476 84.15720524] ; [  6.15720524 134.84279476],0
b1,1,0.453477,0.561946,[41 47] ; [59 83],[38.26086957 49.73913043] ; [61.73913043 80.26086957],0
v4,1,0.559307,0.340905,[73 14] ; [114  27],[71.35526316 15.64473684] ; [115.64473684  25.35526316],0
p5,1,0.595885,0.281248,[ 2 85] ; [  5 136],[ 2.67105263 84.32894737] ; [  4.32894737 136.67105263],0
b4,1,0.618929,0.247375,[46 42] ; [79 63],[47.82608696 40.17391304] ; [77.17391304 64.82608696],0
s5,1,0.653468,0.201556,[ 8 80] ; [ 15 122],[ 8.99555556 79.00444444] ; [ 14.00444444 122.99555556],0
s4,1,0.717515,0.130886,[ 8 80] ; [ 15 127],[ 8.8 79.2] ; [ 14.2 127.8],0
a1,1,0.756344,0.096277,[ 3 85] ; [  6 136],[ 3.44347826 84.55652174] ; [  5.55652174 136.44347826],0
s2,1,0.800135,0.064096,[13 74] ; [ 23 119],[13.6768559 73.3231441] ; [ 22.3231441 119.6768559],0
s8,1,0.805402,0.060695,[ 9 79] ; [ 16 126],[ 9.56521739 78.43478261] ; [ 15.43478261 126.56521739],0
n2,1,0.824227,0.049333,[22 15] ; [26 16],[22.48101266 14.51898734] ; [25.51898734 16.48101266],0
p7,1,0.83057,0.045783,[39 47] ; [66 75],[39.77973568 46.22026432] ; [65.22026432 75.77973568],0
n3,1,0.893936,0.017776,[24 13] ; [26 15],[23.71794872 13.28205128] ; [26.28205128 14.71794872],0
p6,1,0.907575,0.013479,[18 68] ; [ 30 109],[18.34666667 67.65333333] ; [ 29.65333333 109.34666667],0
p2,1,0.922639,0.00943,[60 28] ; [97 44],[60.33187773 27.66812227] ; [96.66812227 44.33187773],0
s3,1,0.943523,0.005019,[23 65] ; [ 36 104],[22.77192982 65.22807018] ; [ 36.22807018 103.77192982],0
