Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,30.505175,[37  4] ; [25 44],[23.10909091 17.89090909] ; [38.89090909 30.10909091],1
b1,1,0.202656,1.623131,[14 27] ; [33 38],[17.20535714 23.79464286] ; [29.79464286 41.20535714],0
n1,1,0.259623,1.270765,[ 2 13] ; [ 8 20],[ 3.48837209 11.51162791] ; [ 6.51162791 21.48837209],0
n6,1,0.308096,1.038818,[26 15] ; [38 33],[23.42857143 17.57142857] ; [40.57142857 30.42857143],0
s3,1,0.387626,0.746377,[ 8 33] ; [19 52],[ 9.88392857 31.11607143] ; [17.11607143 53.88392857],0
p6,1,0.389605,0.740176,[ 5 33] ; [14 57],[ 6.62385321 31.37614679] ; [12.37614679 58.62385321],0
v4,1,0.400854,0.705764,[36  4] ; [59 11],[34.54545455  5.45454545] ; [60.45454545  9.54545455],0
v3,1,0.403949,0.69654,[ 8 30] ; [10 58],[ 6.45283019 31.54716981] ; [11.54716981 56.45283019],0
b4,1,0.423331,0.641049,[24 17] ; [36 35],[21.96428571 19.03571429] ; [38.03571429 32.96428571],0
v1,1,0.482773,0.492592,[14 26] ; [20 50],[12.36363636 27.63636364] ; [21.63636364 48.36363636],0
p5,1,0.486755,0.48369,[ 3 37] ; [ 3 66],[ 2.20183486 37.79816514] ; [ 3.79816514 65.20183486],0
r2,1,0.490617,0.475174,[34  7] ; [55 16],[32.58035714  8.41964286] ; [56.41964286 14.58035714],0
u3,1,0.526096,0.401927,[7 4] ; [19 17],[6.08510638 4.91489362] ; [19.91489362 16.08510638],0
s5,1,0.537448,0.38029,[ 5 36] ; [ 6 64],[ 4.06306306 36.93693694] ; [ 6.93693694 63.06306306],0
p4,1,0.541727,0.372349,[12 28] ; [25 45],[13.45454545 26.54545455] ; [23.54545455 46.45454545],0
p1,1,0.614389,0.253834,[ 1 40] ; [ 3 67],[ 1.47747748 39.52252252] ; [ 2.52252252 67.47747748],0
b5,1,0.631875,0.229526,[25 16] ; [40 31],[23.79464286 17.20535714] ; [41.20535714 29.79464286],0
p9,1,0.662859,0.190069,[24 15] ; [46 24],[25.04587156 13.95412844] ; [44.95412844 25.04587156],0
p11,1,0.719896,0.128592,[24 17] ; [44 27],[24.89285714 16.10714286] ; [43.10714286 27.89285714],0
s2,1,0.794149,0.068083,[ 6 34] ; [12 59],[ 6.48648649 33.51351351] ; [11.51351351 59.48648649],0
p3,1,0.812731,0.056124,[ 9 30] ; [15 56],[ 8.50909091 30.49090909] ; [15.49090909 55.50909091],0
p2,1,0.819004,0.052362,[26 14] ; [47 23],[26.54545455 13.45454545] ; [46.45454545 23.54545455],0
p10,1,0.920822,0.00988,[23 17] ; [39 30],[22.75229358 17.24770642] ; [39.24770642 29.75229358],0
s7,1,0.933108,0.007045,[ 5 31] ; [10 59],[ 5.14285714 30.85714286] ; [ 9.85714286 59.14285714],0
u2,1,0.952972,0.003478,[6 5] ; [20 16],[6.08510638 4.91489362] ; [19.91489362 16.08510638],0
