Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,95.99078,[ 38 125] ; [223  94],[88.63125 74.36875] ; [172.36875 144.63125],1
b1,1,0.306925,1.043863,[ 50 113] ; [112 205],[ 55.0125 107.9875] ; [106.9875 210.0125],0
p12,1,0.322506,0.978758,[ 16 146] ; [ 41 275],[ 19.31799163 142.68200837] ; [ 37.68200837 278.31799163],0
b2,1,0.374032,0.790227,[34 65] ; [ 82 125],[37.52941176 61.47058824] ; [ 78.47058824 128.52941176],0
b3,1,0.374032,0.790227,[34 65] ; [ 82 125],[37.52941176 61.47058824] ; [ 78.47058824 128.52941176],0
s1,1,0.389743,0.739744,[  7 153] ; [  9 305],[  5.40084388 154.59915612] ; [ 10.59915612 303.40084388],0
s3,1,0.400417,0.707074,[117  42] ; [218  94],[113.08917197  45.91082803] ; [221.91082803  90.08917197],0
p9,1,0.442943,0.588647,[144  16] ; [291  25],[146.21848739  13.78151261] ; [288.78151261  27.21848739],0
v3,1,0.492833,0.470335,[62 97] ; [129 176],[65.45043103 93.54956897] ; [125.54956897 179.45043103],0
a6,1,0.533745,0.387257,[110  52] ; [224  93],[112.96033403  49.03966597] ; [221.03966597  95.96033403],0
a8,1,0.543507,0.369079,[ 24 124] ; [ 41 251],[ 21.86363636 126.13636364] ; [ 43.13636364 248.86363636],0
u4,1,0.665767,0.186594,[  4 159] ; [ 10 307],[  4.75416667 158.24583333] ; [  9.24583333 307.75416667],0
b4,1,0.666981,0.185154,[101  62] ; [190 127],[98.81875 64.18125] ; [192.18125 124.81875],0
r2,1,0.704411,0.143924,[149  10] ; [296  17],[149.90466102   9.09533898] ; [295.09533898  17.90466102],0
n3,1,0.715489,0.132856,[26 12] ; [36 14],[26.77272727 11.22727273] ; [35.22727273 14.77272727],0
u3,1,0.744192,0.106477,[31 20] ; [49 28],[31.875 19.125] ; [48.125 28.875],0
s4,1,0.977223,0.000815,[ 33 127] ; [ 64 248],[ 32.88135593 127.11864407] ; [ 64.11864407 247.88135593],0
n1,1,0.980337,0.000607,[15 23] ; [20 31],[14.94382022 23.05617978] ; [20.05617978 30.94382022],0
