Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.713435,[30 49] ; [22  1],[40.2745098 38.7254902] ; [11.7254902 11.2745098],1
d2,1,0.536206,0.382617,[19 62] ; [ 4 19],[17.91346154 63.08653846] ; [ 5.08653846 17.91346154],0
r1,1,0.55407,0.350076,[54 26] ; [14  9],[52.81553398 27.18446602] ; [15.18446602  7.81553398],0
s3,1,0.605916,0.266164,[33 46] ; [11 12],[34.07843137 44.92156863] ; [ 9.92156863 13.07843137],0
b4,1,0.617209,0.24981,[47 34] ; [12 11],[45.95192308 35.04807692] ; [13.04807692  9.95192308],0
s4,1,0.62743,0.235563,[14 67] ; [ 3 20],[13.24038462 67.75961538] ; [ 3.75961538 19.24038462],0
p1,1,0.681284,0.168684,[ 5 75] ; [ 2 21],[ 5.4368932 74.5631068] ; [ 1.5631068 21.4368932],0
p3,1,0.721597,0.126968,[25 56] ; [ 8 15],[25.70192308 55.29807692] ; [ 7.29807692 15.70192308],0
p10,1,0.75261,0.099351,[17 63] ; [ 4 18],[16.47058824 63.52941176] ; [ 4.52941176 17.47058824],0
s1,1,0.772473,0.083603,[ 9 71] ; [ 2 20],[ 8.62745098 71.37254902] ; [ 2.37254902 19.62745098],0
r2,1,0.780446,0.077695,[64 16] ; [19  4],[64.46601942 15.53398058] ; [18.53398058  4.46601942],0
d4,1,0.813222,0.055824,[41 40] ; [11 12],[40.5 40.5] ; [11.5 11.5],0
a6,1,0.813222,0.055824,[41 40] ; [11 12],[40.5 40.5] ; [11.5 11.5],0
a2,1,0.887268,0.020097,[ 3 78] ; [ 1 22],[ 3.11538462 77.88461538] ; [ 0.88461538 22.11538462],0
n5,1,0.893768,0.017832,[43 37] ; [12 11],[42.7184466 37.2815534] ; [12.2815534 10.7184466],0
p5,1,0.895946,0.017104,[ 3 77] ; [ 1 22],[ 3.10679612 76.89320388] ; [ 0.89320388 22.10679612],0
s6,1,0.905108,0.014211,[32 49] ; [ 9 13],[32.24271845 48.75728155] ; [ 8.75728155 13.24271845],0
