Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,31.243326,[104  24] ; [10 22],[91.2 36.8] ; [22.8  9.2],1
n2,1,0.65564,0.198864,[18  6] ; [9 2],[18.51428571  5.48571429] ; [8.48571429 2.51428571],0
v4,1,0.687915,0.161351,[119   9] ; [30  3],[118.45962733   9.54037267] ; [30.54037267  2.45962733],0
s6,1,0.704793,0.143534,[89 38] ; [22 11],[88.10625 38.89375] ; [22.89375 10.10625],0
s7,1,0.714859,0.133472,[65 56] ; [15 15],[64.10596026 56.89403974] ; [15.89403974 14.10596026],0
a3,1,0.717346,0.13105,[97 31] ; [24  9],[96.19875776 31.80124224] ; [24.80124224  8.19875776],0
a1,1,0.746196,0.104755,[  6 122] ; [ 2 31],[  6.36024845 121.63975155] ; [ 1.63975155 31.36024845],0
a6,1,0.751171,0.100549,[89 39] ; [22 11],[88.2484472 39.7515528] ; [22.7515528 10.2484472],0
p6,1,0.795809,0.066964,[39 89] ; [ 9 23],[38.4 89.6] ; [ 9.6 22.4],0
s2,1,0.852592,0.034526,[71 55] ; [18 15],[70.52830189 55.47169811] ; [18.47169811 14.52830189],0
a7,1,0.853062,0.034304,[91 37] ; [24  9],[91.42857143 36.57142857] ; [23.57142857  9.42857143],0
u2,1,0.866761,0.028148,[16 14] ; [4 4],[15.78947368 14.21052632] ; [4.21052632 3.78947368],0
s8,1,0.924223,0.009047,[57 71] ; [15 18],[57.24223602 70.75776398] ; [14.75776398 18.24223602],0
p5,1,0.958285,0.002736,[ 11 114] ; [ 3 30],[ 11.07594937 113.92405063] ; [ 2.92405063 30.07594937],0
r3,1,0.967939,0.001615,[120   8] ; [31  2],[120.04968944   7.95031056] ; [30.95031056  2.04968944],0
s5,1,0.975945,0.000909,[40 79] ; [11 22],[39.92763158 79.07236842] ; [11.07236842 21.92763158],0
