Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,148.039805,[29 69] ; [245  22],[73.56712329 24.43287671] ; [200.43287671  66.56712329],1
a3,1,0.223669,1.480673,[79 19] ; [230  38],[82.73770492 15.26229508] ; [226.26229508  41.73770492],0
a5,1,0.230049,1.44056,[75 24] ; [219  50],[79.0923913 19.9076087] ; [214.9076087  54.0923913],0
n3,1,0.252227,1.310924,[16 12] ; [35 15],[18.30769231  9.69230769] ; [32.69230769 17.30769231],0
p7,1,0.254079,1.300735,[63 34] ; [183  74],[67.40677966 29.59322034] ; [178.59322034  78.40677966],0
n2,1,0.26868,1.223472,[20  9] ; [40 10],[22.02531646  6.97468354] ; [37.97468354 12.02531646],0
b1,1,0.275221,1.190536,[35 64] ; [112 157],[39.54619565 59.45380435] ; [107.45380435 161.54619565],0
n1,1,0.279484,1.169598,[12 17] ; [27 23],[14.3164557 14.6835443] ; [24.6835443 25.3164557],0
p1,1,0.323542,0.974572,[ 7 92] ; [ 28 239],[ 9.46721311 89.53278689] ; [ 25.53278689 241.46721311],0
a2,1,0.386315,0.75051,[27 72] ; [ 86 183],[30.39945652 68.60054348] ; [ 82.60054348 186.39945652],0
u3,1,0.417452,0.657477,[14  6] ; [31  8],[15.25423729  4.74576271] ; [29.74576271  9.25423729],0
a6,1,0.459063,0.548178,[68 31] ; [173  95],[65.01089918 33.98910082] ; [175.98910082  92.01089918],0
u1,1,0.485172,0.487215,[24 75] ; [ 75 194],[26.63315217 72.36684783] ; [ 72.36684783 196.63315217],0
u2,1,0.530042,0.39431,[13  7] ; [27 10],[14.03508772  5.96491228] ; [25.96491228 11.03508772],0
p5,1,0.541979,0.371885,[18 81] ; [ 41 223],[16.09090909 82.90909091] ; [ 42.90909091 221.09090909],0
n6,1,0.642534,0.215443,[86 13] ; [234  30],[87.27272727 11.72727273] ; [232.72727273  31.27272727],0
p3,1,0.7082,0.140082,[56 43] ; [158 111],[57.57065217 41.42934783] ; [156.42934783 112.57065217],0
b4,1,0.756643,0.096033,[56 43] ; [157 112],[57.30163043 41.69836957] ; [155.69836957 113.30163043],0
v3,1,0.837549,0.042037,[46 50] ; [120 137],[45.14447592 50.85552408] ; [120.85552408 136.14447592],0
a8,1,0.84464,0.038401,[14 69] ; [ 44 203],[14.58787879 68.41212121] ; [ 43.41212121 203.58787879],0
p11,1,0.850684,0.035437,[80 19] ; [215  54],[79.36141304 19.63858696] ; [215.63858696  53.36141304],0
b3,1,0.88774,0.019927,[34 43] ; [ 83 101],[34.51724138 42.48275862] ; [ 82.48275862 101.51724138],0
b2,1,0.88774,0.019927,[34 43] ; [ 83 101],[34.51724138 42.48275862] ; [ 82.48275862 101.51724138],0
a7,1,0.900081,0.015765,[70 29] ; [192  77],[70.48369565 28.51630435] ; [191.51630435  77.48369565],0
d5,1,0.912007,0.012212,[88 11] ; [238  31],[87.70108696 11.29891304] ; [238.29891304  30.70108696],0
d3,1,0.926316,0.008553,[77 22] ; [208  61],[76.67119565 22.32880435] ; [208.32880435  60.67119565],0
