Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,33.591399,[124  51] ; [63 97],[97.68656716 77.31343284] ; [89.31343284 70.68656716],1
n4,1,0.025588,4.983622,[135  40] ; [110  56],[125.73313783  49.26686217] ; [119.26686217  46.73313783],0
s8,1,0.029853,4.71771,[ 53 119] ; [ 34 132],[ 44.27218935 127.72781065] ; [ 42.72781065 123.27218935],0
b5,1,0.030241,4.695559,[117  58] ; [92 74],[107.25806452  67.74193548] ; [101.74193548  64.25806452],0
s7,1,0.03057,4.676926,[ 54 109] ; [ 35 122],[ 45.334375 117.665625] ; [ 43.665625 113.334375],0
p11,1,0.03307,4.542155,[137  38] ; [113  53],[128.29912023  46.70087977] ; [121.70087977  44.29912023],0
a5,1,0.056276,3.643862,[139  36] ; [117  49],[131.37829912  43.62170088] ; [124.62170088  41.37829912],0
s2,1,0.078834,3.08878,[ 33 140] ; [ 20 145],[ 27.12721893 145.87278107] ; [ 25.87278107 139.12721893],0
p5,1,0.082698,3.011057,[ 21 152] ; [ 11 155],[ 16.33038348 156.66961652] ; [ 15.66961652 150.33038348],0
r2,1,0.102905,2.659938,[160  13] ; [142  21],[155.49404762  17.50595238] ; [146.50595238  16.49404762],0
d1,1,0.107937,2.584166,[122  53] ; [102  64],[114.95601173  60.04398827] ; [109.04398827  56.95601173],0
a8,1,0.118811,2.432927,[ 21 127] ; [ 13 140],[ 16.71760797 131.28239203] ; [ 17.28239203 135.71760797],0
s1,1,0.131625,2.273238,[  2 172] ; [  6 159],[  4.10619469 169.89380531] ; [  3.89380531 161.10619469],0
a4,1,0.132685,2.260802,[88 86] ; [70 95],[81.09734513 92.90265487] ; [76.90265487 88.09734513],0
a6,1,0.13484,2.235882,[125  50] ; [106  60],[118.5483871  56.4516129] ; [112.4516129  53.5483871],0
s5,1,0.165075,1.927109,[ 44 126] ; [ 32 132],[ 38.68263473 131.31736527] ; [ 37.31736527 126.68263473],0
r3,1,0.183598,1.768259,[164  11] ; [149  17],[160.63049853  14.36950147] ; [152.36950147  13.63049853],0
u3,1,0.194583,1.682572,[29 21] ; [23 28],[25.74257426 24.25742574] ; [26.25742574 24.74257426],0
p1,1,0.205468,1.603074,[  8 167] ; [ 13 152],[ 10.80882353 164.19117647] ; [ 10.19117647 154.80882353],0
a2,1,0.238101,1.391804,[ 43 132] ; [ 32 134],[ 38.48973607 136.51026393] ; [ 36.51026393 129.48973607],0
p12,1,0.26557,1.239485,[  8 164] ; [  4 162],[  6.10650888 165.89349112] ; [  5.89349112 160.10650888],0
d5,1,0.311037,1.026268,[157  18] ; [143  23],[153.95894428  21.04105572] ; [146.04105572  19.95894428],0
n6,1,0.346723,0.885415,[147  27] ; [133  32],[143.71681416  30.28318584] ; [136.28318584  28.71681416],0
n3,1,0.37976,0.771479,[20  9] ; [35 24],[18.125 10.875] ; [36.875 22.125],0
a1,1,0.390677,0.736833,[  7 168] ; [ 10 156],[  8.72434018 166.27565982] ; [  8.27565982 157.72434018],0
b4,1,0.396786,0.718045,[107  68] ; [94 72],[103.15249267  71.84750733] ; [97.84750733 68.15249267],0
d2,1,0.405815,0.691026,[89 86] ; [76 88],[85.17699115 89.82300885] ; [79.82300885 84.17699115],0
a7,1,0.50825,0.437669,[131  44] ; [119  47],[128.29912023  46.70087977] ; [121.70087977  44.29912023],0
a3,1,0.523305,0.407375,[125  49] ; [114  52],[122.31176471  51.68823529] ; [116.68823529  49.31176471],0
u4,1,0.593219,0.285345,[  2 173] ; [  1 165],[  1.53958944 173.46041056] ; [  1.46041056 164.53958944],0
n2,1,0.601932,0.272091,[20 10] ; [36 23],[18.87640449 11.12359551] ; [37.12359551 21.87640449],0
s4,1,0.668367,0.183518,[ 17 153] ; [ 19 147],[ 18.21428571 151.78571429] ; [ 17.78571429 148.21428571],0
n1,1,0.6795,0.17069,[ 9 21] ; [15 43],[ 8.18181818 21.81818182] ; [15.81818182 42.18181818],0
u2,1,0.847592,0.036938,[25 24] ; [27 24],[25.48 23.52] ; [26.52 24.48],0
d3,1,0.88484,0.020977,[134  41] ; [126  40],[133.43108504  41.56891496] ; [126.56891496  39.43108504],0
b1,1,0.963944,0.002044,[ 66 109] ; [ 63 103],[ 66.20234604 108.79765396] ; [ 62.79765396 103.20234604],0
