Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3.9e-05,16.916427,[ 9 24] ; [53 23],[18.7706422 14.2293578] ; [43.2293578 32.7706422],1
s1,1,0.341182,0.905984,[ 1 32] ; [ 6 70],[ 2.11926606 30.88073394] ; [ 4.88073394 71.11926606],0
d5,1,0.368193,0.809754,[26  7] ; [66 11],[27.6  5.4] ; [64.4 12.6],0
a1,1,0.373902,0.790656,[ 2 31] ; [ 2 75],[ 1.2 31.8] ; [ 2.8 74.2],0
n1,1,0.402784,0.7,[3 5] ; [11  9],[4. 4.] ; [10. 10.],0
u3,1,0.40292,0.699595,[7 6] ; [13  6],[8.125 4.875] ; [11.875  7.125],0
p8,1,0.417696,0.656789,[12 21] ; [22 55],[10.2 22.8] ; [23.8 53.2],0
v4,1,0.443012,0.588468,[30  3] ; [73  4],[30.9  2.1] ; [72.1  4.9],0
a8,1,0.462284,0.540358,[ 1 29] ; [ 5 65],[ 1.8 28.2] ; [ 4.2 65.8],0
p10,1,0.467429,0.528046,[23 10] ; [58 18],[24.52293578  8.47706422] ; [56.47706422 19.52293578],0
p11,1,0.521298,0.411325,[22 11] ; [56 21],[23.4  9.6] ; [54.6 22.4],0
a5,1,0.53929,0.376857,[23 10] ; [58 19],[24.3  8.7] ; [56.7 20.3],0
p2,1,0.53929,0.376857,[23 10] ; [58 19],[24.3  8.7] ; [56.7 20.3],0
v1,1,0.54,0.37554,[16 17] ; [39 32],[17.45192308 15.54807692] ; [37.54807692 33.45192308],0
n2,1,0.608757,0.261988,[6 2] ; [13  7],[5.42857143 2.57142857] ; [13.57142857  6.42857143],0
b1,1,0.676053,0.174603,[14 19] ; [36 41],[15. 18.] ; [35. 42.],0
p6,1,0.695215,0.153497,[ 7 26] ; [19 58],[ 7.8 25.2] ; [18.2 58.8],0
d4,1,0.710952,0.137328,[26  7] ; [63 14],[26.7  6.3] ; [62.3 14.7],0
b3,1,0.730876,0.118309,[ 6 11] ; [20 30],[ 6.59701493 10.40298507] ; [19.40298507 30.59701493],0
b2,1,0.730876,0.118309,[ 6 11] ; [20 30],[ 6.59701493 10.40298507] ; [19.40298507 30.59701493],0
p1,1,0.735779,0.113872,[ 6 27] ; [12 65],[ 5.4 27.6] ; [12.6 64.4],0
d3,1,0.797213,0.066026,[21 12] ; [47 30],[20.4 12.6] ; [47.6 29.4],0
u4,1,0.824083,0.049416,[ 1 32] ; [ 3 74],[ 1.2 31.8] ; [ 2.8 74.2],0
a6,1,0.863985,0.029345,[20 13] ; [48 29],[20.4 12.6] ; [47.6 29.4],0
a4,1,0.867607,0.027788,[16 17] ; [36 41],[15.6 17.4] ; [36.4 40.6],0
b4,1,0.896186,0.017025,[21 12] ; [50 27],[21.3 11.7] ; [49.7 27.3],0
a2,1,1.0,0.0,[ 6 27] ; [14 63],[ 6. 27.] ; [14. 63.],0
