Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,81.106857,[16 89] ; [110  42],[51.47859922 53.52140078] ; [74.52140078 77.47859922],1
n2,1,0.297953,1.083333,[18  6] ; [34 20],[16.  8.] ; [36. 18.],0
b3,1,0.32695,0.960941,[13 33] ; [33 57],[15.55882353 30.44117647] ; [30.44117647 59.55882353],0
b2,1,0.32695,0.960941,[13 33] ; [33 57],[15.55882353 30.44117647] ; [30.44117647 59.55882353],0
s5,1,0.396879,0.717761,[21 79] ; [ 37 107],[23.7704918 76.2295082] ; [ 34.2295082 109.7704918],0
v1,1,0.582803,0.301725,[48 54] ; [64 83],[45.87951807 56.12048193] ; [66.12048193 80.87951807],0
n3,1,0.602773,0.270833,[17  7] ; [35 19],[16.  8.] ; [36. 18.],0
r3,1,0.618178,0.248437,[94 10] ; [141  12],[95.09727626  8.90272374] ; [139.90272374  13.09727626],0
b4,1,0.625562,0.238127,[69 36] ; [96 57],[67.15116279 37.84883721] ; [97.84883721 55.15116279],0
b5,1,0.669361,0.182351,[68 37] ; [103  50],[69.59302326 35.40697674] ; [101.40697674  51.59302326],0
s1,1,0.726485,0.122364,[ 5 98] ; [  6 146],[ 4.44313725 98.55686275] ; [  6.55686275 145.44313725],0
p10,1,0.741687,0.10865,[71 32] ; [107  44],[72.18110236 30.81889764] ; [105.81889764  45.18110236],0
a1,1,0.742749,0.107725,[  5 100] ; [  6 147],[  4.47674419 100.52325581] ; [  6.52325581 146.47674419],0
p1,1,0.757811,0.095083,[10 94] ; [ 13 140],[ 9.307393 94.692607] ; [ 13.692607 139.307393],0
p5,1,0.76778,0.08719,[ 6 99] ; [ 10 141],[ 6.5625 98.4375] ; [  9.4375 141.5625],0
n4,1,0.815462,0.054469,[72 33] ; [107  46],[72.84883721 32.15116279] ; [106.15116279  46.84883721],0
p9,1,0.824355,0.04926,[78 25] ; [111  38],[77.25 25.75] ; [111.75  37.25],0
n1,1,0.895085,0.01739,[ 9 14] ; [22 32],[ 9.25974026 13.74025974] ; [21.74025974 32.25974026],0
r4,1,0.91334,0.011843,[88 17] ; [129  24],[88.31395349 16.68604651] ; [128.68604651  24.31395349],0
p11,1,0.953033,0.003469,[69 36] ; [100  53],[68.77906977 36.22093023] ; [100.22093023  52.77906977],0
p2,1,0.966848,0.001727,[73 32] ; [106  47],[72.84883721 32.15116279] ; [106.15116279  46.84883721],0
b1,1,1.0,0.0,[35 70] ; [ 51 102],[35. 70.] ; [ 51. 102.],0
