Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.873017,[85  8] ; [50 32],[71.74285714 21.25714286] ; [63.25714286 18.74285714],1
v2,1,0.486506,0.484245,[59 33] ; [56 25],[61.15606936 30.84393064] ; [53.84393064 27.15606936],0
a6,1,0.490876,0.474606,[55 36] ; [55 29],[57.2 33.8] ; [52.8 31.2],0
b4,1,0.494094,0.467598,[60 33] ; [50 34],[57.79661017 35.20338983] ; [52.20338983 31.79661017],0
d5,1,0.498148,0.45888,[83  8] ; [74 10],[81.64  9.36] ; [75.36  8.64],0
u3,1,0.609473,0.260943,[12  4] ; [10  5],[11.35483871  4.64516129] ; [10.64516129  4.35483871],0
b3,1,0.621519,0.243738,[30 29] ; [24 28],[28.7027027 30.2972973] ; [25.2972973 26.7027027],0
b2,1,0.621519,0.243738,[30 29] ; [24 28],[28.7027027 30.2972973] ; [25.2972973 26.7027027],0
s3,1,0.629865,0.232244,[66 26] ; [60 20],[67.39534884 24.60465116] ; [58.60465116 21.39534884],0
v4,1,0.635869,0.224186,[91  2] ; [81  1],[91.40571429  1.59428571] ; [80.59428571  1.40571429],0
d4,1,0.688007,0.161252,[83  8] ; [78  6],[83.72  7.28] ; [77.28  6.72],0
b1,1,0.698683,0.149846,[35 58] ; [34 50],[36.25423729 56.74576271] ; [32.74576271 51.25423729],0
n5,1,0.716138,0.132223,[79 14] ; [68 14],[78.12 14.88] ; [68.88 13.12],0
r1,1,0.739767,0.110332,[81 12] ; [70 12],[80.24571429 12.75428571] ; [70.75428571 11.24571429],0
a3,1,0.784367,0.074875,[77 15] ; [69 15],[76.31818182 15.68181818] ; [69.68181818 14.31818182],0
r2,1,0.81601,0.05414,[89  4] ; [80  3],[89.30113636  3.69886364] ; [79.69886364  3.30113636],0
u2,1,0.852765,0.034444,[8 8] ; [8 7],[8.25806452 7.74193548] ; [7.74193548 7.25806452],0
p2,1,0.863912,0.029377,[80 13] ; [73 11],[80.38983051 12.61016949] ; [72.61016949 11.38983051],0
u4,1,0.917965,0.010608,[ 2 91] ; [ 2 82],[ 2.10169492 90.89830508] ; [ 1.89830508 82.10169492],0
d2,1,0.928569,0.008036,[51 41] ; [46 38],[50.70454545 41.29545455] ; [46.29545455 37.70454545],0
