Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,85.126123,[103 175] ; [133  28],[149.44874715 128.55125285] ; [86.55125285 74.44874715],1
p12,1,0.067774,3.336128,[ 10 278] ; [ 12 152],[ 14.01769912 273.98230088] ; [  7.98230088 156.01769912],0
p11,1,0.073846,3.195395,[224  66] ; [139  26],[231.36263736  58.63736264] ; [131.63736264  33.36263736],0
u1,1,0.08231,3.018693,[ 34 256] ; [ 29 136],[ 40.15384615 249.84615385] ; [ 22.84615385 142.15384615],0
p5,1,0.093681,2.809953,[ 16 274] ; [ 16 149],[ 20.3956044 269.6043956] ; [ 11.6043956 153.3956044],0
n2,1,0.098527,2.729232,[50 21] ; [29  5],[53.41904762 17.58095238] ; [25.58095238  8.41904762],0
u4,1,0.105537,2.619818,[  1 289] ; [  3 162],[  2.54945055 287.45054945] ; [  1.45054945 163.54945055],0
b2,1,0.159878,1.975376,[ 43 114] ; [38 69],[ 48.17045455 108.82954545] ; [32.82954545 74.17045455],0
b3,1,0.159878,1.975376,[ 43 114] ; [38 69],[ 48.17045455 108.82954545] ; [32.82954545 74.17045455],0
s6,1,0.181636,1.784188,[178 110] ; [109  51],[184.5 103.5] ; [102.5  57.5],0
p9,1,0.329971,0.949011,[238  49] ; [140  22],[241.6169265  45.3830735] ; [136.3830735  25.6169265],0
a1,1,0.360918,0.834698,[  5 285] ; [  5 160],[  6.37362637 283.62637363] ; [  3.62637363 161.37362637],0
s4,1,0.369888,0.804041,[ 46 243] ; [ 21 143],[ 42.74392936 246.25607064] ; [ 24.25607064 139.74392936],0
a6,1,0.462073,0.540868,[196  94] ; [117  48],[199.49450549  90.50549451] ; [113.50549451  51.49450549],0
a7,1,0.490246,0.475986,[207  83] ; [122  42],[210.15418502  79.84581498] ; [118.84581498  45.15418502],0
s1,1,0.523357,0.407273,[  6 282] ; [  2 158],[  5.14285714 282.85714286] ; [  2.85714286 157.14285714],0
a8,1,0.567167,0.327445,[ 36 229] ; [ 23 124],[ 37.94902913 227.05097087] ; [ 21.05097087 125.94902913],0
n1,1,0.629245,0.233086,[23 49] ; [ 9 24],[21.94285714 50.05714286] ; [10.05714286 22.94285714],0
b5,1,0.716853,0.131528,[179 111] ; [99 66],[177.18681319 112.81318681] ; [100.81318681  64.18681319],0
u2,1,0.77419,0.082311,[51 49] ; [22 19],[51.77304965 48.22695035] ; [21.22695035 19.77304965],0
u3,1,0.808049,0.059022,[54 47] ; [21 20],[53.34507042 47.65492958] ; [21.65492958 19.34507042],0
b1,1,0.848055,0.036711,[101 189] ; [ 56 109],[100.06593407 189.93406593] ; [ 56.93406593 108.06593407],0
b4,1,0.970465,0.001371,[171 119] ; [97 68],[170.81318681 119.18681319] ; [97.18681319 67.81318681],0
