Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,148.321951,[401  40] ; [52 73],[352.95583039  88.04416961] ; [100.04416961  24.95583039],1
d5,1,0.075131,3.167199,[373  69] ; [97 28],[366.38447972  75.61552028] ; [103.61552028  21.38447972],0
b1,1,0.106567,2.60441,[158 284] ; [35 90],[150.45149912 291.54850088] ; [42.54850088 82.45149912],0
p2,1,0.119476,2.424177,[380  61] ; [99 24],[374.53723404  66.46276596] ; [104.46276596  18.53723404],0
b2,1,0.1274,2.323909,[105 165] ; [19 47],[ 99.64285714 170.35714286] ; [24.35714286 41.64285714],0
b3,1,0.1274,2.323909,[105 165] ; [19 47],[ 99.64285714 170.35714286] ; [24.35714286 41.64285714],0
a3,1,0.127677,2.320524,[322 117] ; [83 42],[315.2393617 123.7606383] ; [89.7606383 35.2393617],0
p12,1,0.129791,2.295003,[ 44 396] ; [  7 118],[ 39.71681416 400.28318584] ; [ 11.28318584 113.71681416],0
a8,1,0.139987,2.178105,[ 63 328] ; [ 12 102],[ 58.06930693 332.93069307] ; [16.93069307 97.06930693],0
p7,1,0.165577,1.92254,[281 149] ; [72 51],[274.48462929 155.51537071] ; [78.51537071 44.48462929],0
a1,1,0.185803,1.750584,[ 23 419] ; [  3 122],[ 20.2680776 421.7319224] ; [  5.7319224 119.2680776],0
s4,1,0.187127,1.740096,[ 68 363] ; [26 99],[ 72.86690647 358.13309353] ; [ 21.13309353 103.86690647],0
n3,1,0.219502,1.507624,[59 22] ; [30  6],[61.61538462 19.38461538] ; [27.38461538  8.61538462],0
r2,1,0.235124,1.409595,[424  15] ; [114   7],[421.75357143  17.24642857] ; [116.24642857   4.75357143],0
r3,1,0.249821,1.324305,[422  16] ; [123   2],[423.9964476  14.0035524] ; [121.0035524   3.9964476],0
s5,1,0.262496,1.255548,[149 274] ; [36 85],[143.85110294 279.14889706] ; [41.14889706 79.85110294],0
b5,1,0.298054,1.082882,[291 151] ; [76 49],[286.09171076 155.90828924] ; [80.90828924 44.09171076],0
v2,1,0.30033,1.072728,[257 167] ; [67 54],[252.06605505 171.93394495] ; [71.93394495 49.06605505],0
s1,1,0.478618,0.502011,[ 12 422] ; [  5 120],[ 13.19856887 420.80143113] ; [  3.80143113 121.19856887],0
d3,1,0.76584,0.088697,[345  97] ; [96 29],[343.77777778  98.22222222] ; [97.22222222 27.77777778],0
b4,1,0.774472,0.0821,[266 176] ; [77 48],[267.38271605 174.61728395] ; [75.61728395 49.38271605],0
d4,1,0.795675,0.067054,[372  70] ; [104  21],[371.0617284  70.9382716] ; [104.9382716  20.0617284],0
u3,1,0.838501,0.041539,[71 49] ; [25 16],[71.55279503 48.44720497] ; [24.44720497 16.55279503],0
u2,1,0.869887,0.026831,[65 54] ; [23 18],[65.45 53.55] ; [22.55 18.45],0
v4,1,0.968786,0.001531,[426  14] ; [119   4],[425.93250444  14.06749556] ; [119.06749556   3.93250444],0
