Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,62.331022,[237  67] ; [51 80],[201.26896552 102.73103448] ; [86.73103448 44.26896552],1
p5,1,0.18215,1.779991,[ 12 291] ; [  9 120],[ 14.72916667 288.27083333] ; [  6.27083333 122.72916667],0
p11,1,0.217883,1.518261,[211  95] ; [98 33],[216.37070938  89.62929062] ; [92.62929062 38.37070938],0
n6,1,0.230598,1.437168,[248  58] ; [98 31],[243.39310345  62.60689655] ; [102.60689655  26.39310345],0
s6,1,0.266002,1.237248,[196 109] ; [75 53],[190.8891455 114.1108545] ; [80.1108545 47.8891455],0
b3,1,0.266096,1.236764,[ 62 115] ; [37 51],[ 66.1245283 110.8754717] ; [32.8754717 55.1245283],0
b2,1,0.266096,1.236764,[ 62 115] ; [37 51],[ 66.1245283 110.8754717] ; [32.8754717 55.1245283],0
u4,1,0.276172,1.185834,[  7 299] ; [  1 130],[  5.60183066 300.39816934] ; [  2.39816934 128.60183066],0
p3,1,0.305997,1.047874,[111 194] ; [41 90],[106.33027523 198.66972477] ; [45.66972477 85.33027523],0
s5,1,0.319452,0.991187,[ 78 218] ; [38 84],[ 82.14354067 213.85645933] ; [33.85645933 88.14354067],0
s2,1,0.332963,0.93734,[154 149] ; [59 70],[149.39583333 153.60416667] ; [63.60416667 65.39583333],0
s4,1,0.347668,0.88195,[ 53 250] ; [ 18 112],[ 49.68360277 253.31639723] ; [ 21.31639723 108.68360277],0
u3,1,0.348443,0.879121,[57 34] ; [21 18],[54.6 36.4] ; [23.4 15.6],0
p6,1,0.372878,0.794053,[ 73 230] ; [ 26 103],[ 69.4375 233.5625] ; [29.5625 99.4375],0
n1,1,0.387652,0.746294,[28 59] ; [19 29],[30.28888889 56.71111111] ; [16.71111111 31.28888889],0
n4,1,0.439899,0.596545,[220  85] ; [89 41],[216.65517241  88.34482759] ; [92.34482759 37.65517241],0
v1,1,0.476129,0.507717,[134 161] ; [62 64],[137.33966746 157.66033254] ; [58.66033254 67.33966746],0
s1,1,0.494818,0.466032,[ 12 289] ; [  7 121],[ 13.33100233 287.66899767] ; [  5.66899767 122.33100233],0
p12,1,0.495692,0.464148,[ 14 291] ; [  8 122],[ 15.42528736 289.57471264] ; [  6.57471264 123.42528736],0
v3,1,0.499042,0.456974,[101 191] ; [38 84],[ 98.03864734 193.96135266] ; [40.96135266 81.03864734],0
s7,1,0.572999,0.31769,[124 167] ; [57 68],[126.61298077 164.38701923] ; [54.38701923 70.61298077],0
a4,1,0.575367,0.313785,[137 169] ; [62 68],[139.66513761 166.33486239] ; [59.33486239 70.66513761],0
b4,1,0.602135,0.271787,[188 118] ; [77 54],[185.56064073 120.43935927] ; [79.43935927 51.56064073],0
a8,1,0.621348,0.243977,[ 37 242] ; [ 14 108],[ 35.48379052 243.51620948] ; [ 15.51620948 106.48379052],0
p7,1,0.674626,0.176239,[126 174] ; [57 72],[127.97202797 172.02797203] ; [55.02797203 73.97202797],0
s3,1,0.706131,0.142172,[168 133] ; [70 60],[166.21345708 134.78654292] ; [71.78654292 58.21345708],0
s8,1,0.729034,0.12,[116 190] ; [47 83],[114.39908257 191.60091743] ; [48.60091743 81.39908257],0
n5,1,0.739409,0.110647,[200 104] ; [87 42],[201.4965358 102.5034642] ; [85.5034642 43.4965358],0
p1,1,0.852384,0.034625,[ 15 290] ; [  7 124],[ 15.38990826 289.61009174] ; [  6.61009174 124.38990826],0
a3,1,0.861655,0.030369,[214  92] ; [92 38],[214.76146789  91.23853211] ; [91.23853211 38.76146789],0
d2,1,0.867248,0.027941,[147 157] ; [64 66],[147.79723502 156.20276498] ; [63.20276498 66.79723502],0
n3,1,1.0,0.0,[66 22] ; [36 12],[66. 22.] ; [36. 12.],0
