Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,28.366689,[215  59] ; [36 40],[196.49714286  77.50285714] ; [54.50285714 21.49714286],1
b5,1,0.587781,0.293822,[162 113] ; [48 29],[164.0625 110.9375] ; [45.9375 31.0625],0
d3,1,0.610471,0.259489,[194  81] ; [52 25],[192.1875  82.8125] ; [53.8125 23.1875],0
b2,1,0.627598,0.235332,[ 92 104] ; [22 29],[ 90.46153846 105.53846154] ; [23.53846154 27.46153846],0
b3,1,0.627598,0.235332,[ 92 104] ; [22 29],[ 90.46153846 105.53846154] ; [23.53846154 27.46153846],0
a4,1,0.634427,0.226105,[137 138] ; [36 41],[135.15625 139.84375] ; [37.84375 39.15625],0
b1,1,0.696942,0.151672,[104 171] ; [31 46],[105.46875 169.53125] ; [29.53125 47.46875],0
p8,1,0.702129,0.146266,[161 110] ; [47 29],[162.44380403 108.55619597] ; [45.55619597 30.44380403],0
p3,1,0.736605,0.113133,[162 113] ; [47 30],[163.28125 111.71875] ; [45.71875 31.28125],0
d1,1,0.750594,0.101033,[184  91] ; [53 24],[185.15625  89.84375] ; [51.84375 25.15625],0
a6,1,0.761012,0.092508,[183  91] ; [50 27],[181.88603989  92.11396011] ; [51.11396011 25.88603989],0
p2,1,0.780352,0.077763,[235  39] ; [67 10],[235.74928775  38.25071225] ; [66.25071225 10.74928775],0
d2,1,0.832233,0.044875,[157 118] ; [45 32],[157.8125 117.1875] ; [44.1875 32.8125],0
p10,1,0.858824,0.031638,[250  23] ; [71  6],[250.38  22.62] ; [70.62  6.38],0
a8,1,0.85938,0.031387,[ 46 203] ; [13 61],[ 45.48297214 203.51702786] ; [13.51702786 60.48297214],0
s1,1,0.896067,0.017065,[ 10 262] ; [ 3 72],[ 10.19020173 261.80979827] ; [ 2.80979827 72.19020173],0
r1,1,0.99349,6.7e-05,[230  43] ; [64 12],[229.97707736  43.02292264] ; [64.02292264 11.97707736],0
