Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.971972,[2 8] ; [90  6],[8.67924528 1.32075472] ; [83.32075472 12.67924528],1
a3,1,0.38818,0.744635,[6 4] ; [70 26],[7.16981132 2.83018868] ; [68.83018868 27.16981132],0
s2,1,0.425755,0.634375,[6 4] ; [67 26],[7.08737864 2.91262136] ; [65.91262136 27.08737864],0
v3,1,0.437677,0.602364,[2 8] ; [30 64],[3.07692308 6.92307692] ; [28.92307692 65.07692308],0
d5,1,0.44874,0.573832,[7 3] ; [77 19],[7.9245283 2.0754717] ; [76.0754717 19.9245283],0
n1,1,0.518647,0.416583,[1 4] ; [ 6 11],[1.59090909 3.40909091] ; [ 5.40909091 11.59090909],0
d4,1,0.615578,0.252132,[7 3] ; [74 22],[7.64150943 2.35849057] ; [73.35849057 22.64150943],0
s5,1,0.652612,0.202623,[4 5] ; [45 41],[4.64210526 4.35789474] ; [44.35789474 41.64210526],0
n5,1,0.719748,0.128734,[8 2] ; [81 15],[8.39622642 1.60377358] ; [80.60377358 15.39622642],0
a5,1,0.729829,0.119269,[7 3] ; [72 24],[7.45283019 2.54716981] ; [71.54716981 24.45283019],0
p1,1,0.75766,0.095206,[1 9] ; [ 7 89],[0.75471698 9.24528302] ; [ 7.24528302 88.75471698],0
u3,1,0.772561,0.083536,[2 2] ; [15 11],[2.26666667 1.73333333] ; [14.73333333 11.26666667],0
p6,1,0.847787,0.036842,[4 6] ; [41 54],[4.28571429 5.71428571] ; [40.71428571 54.28571429],0
b5,1,0.918922,0.010362,[6 4] ; [56 40],[5.8490566 4.1509434] ; [56.1509434 39.8490566],0
d1,1,0.979547,0.000657,[6 4] ; [58 38],[6.03773585 3.96226415] ; [57.96226415 38.03773585],0
