Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,28.891565,[ 6 50] ; [39 29],[20.32258065 35.67741935] ; [24.67741935 43.32258065],1
p10,1,0.44001,0.596256,[10 46] ; [16 52],[11.74193548 44.25806452] ; [14.25806452 53.74193548],0
s6,1,0.500962,0.452899,[14 42] ; [21 48],[15.68 40.32] ; [19.32 49.68],0
v3,1,0.53301,0.38865,[15 40] ; [15 52],[13.52459016 41.47540984] ; [16.47540984 50.52459016],0
u2,1,0.591729,0.287652,[18 20] ; [ 8 12],[17.03448276 20.96551724] ; [ 8.96551724 11.03448276],0
p6,1,0.603461,0.269807,[10 45] ; [10 58],[ 8.94308943 46.05691057] ; [11.05691057 56.94308943],0
s8,1,0.627319,0.235714,[ 5 51] ; [ 8 61],[ 5.824 50.176] ; [ 7.176 61.824],0
n1,1,0.644634,0.212732,[ 9 16] ; [11 15],[ 9.80392157 15.19607843] ; [10.19607843 15.80392157],0
p5,1,0.686019,0.163429,[ 1 55] ; [ 2 67],[ 1.344 54.656] ; [ 1.656 67.344],0
a8,1,0.738673,0.111296,[ 4 47] ; [ 4 60],[ 3.54782609 47.45217391] ; [ 4.45217391 59.54782609],0
p1,1,0.750312,0.101269,[ 4 52] ; [ 6 63],[ 4.48 51.52] ; [ 5.52 63.48],0
v2,1,0.775485,0.081343,[19 35] ; [26 43],[19.75609756 34.24390244] ; [25.24390244 43.75609756],0
b5,1,0.779655,0.078271,[31 25] ; [37 33],[30.22222222 25.77777778] ; [37.77777778 32.22222222],0
u3,1,0.786648,0.07326,[19 20] ; [11 10],[19.5 19.5] ; [10.5 10.5],0
p3,1,0.813559,0.055619,[14 42] ; [16 53],[13.44 42.56] ; [16.56 52.44],0
s5,1,0.833602,0.044136,[ 9 47] ; [10 58],[ 8.58064516 47.41935484] ; [10.41935484 57.58064516],0
p2,1,0.842083,0.039693,[27 29] ; [35 35],[27.55555556 28.44444444] ; [34.44444444 35.55555556],0
p12,1,0.881492,0.022224,[ 1 55] ; [ 1 68],[ 0.896 55.104] ; [ 1.104 67.896],0
s1,1,0.88381,0.021357,[ 3 53] ; [ 4 63],[ 3.18699187 52.81300813] ; [ 3.81300813 63.18699187],0
p7,1,0.921616,0.009682,[22 33] ; [27 42],[21.73387097 33.26612903] ; [27.26612903 41.73387097],0
n2,1,0.965763,0.001842,[13 11] ; [15 13],[12.92307692 11.07692308] ; [15.07692308 12.92307692],0
s7,1,0.99364,6.4e-05,[10 44] ; [12 53],[ 9.98319328 44.01680672] ; [12.01680672 52.98319328],0
p11,1,1.0,0.0,[24 32] ; [30 40],[24. 32.] ; [30. 40.],0
