Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,39.520511,[80 68] ; [ 22 105],[54.89454545 93.10545455] ; [47.10545455 79.89454545],1
r2,1,0.497035,0.461261,[141  10] ; [114  11],[139.51086957  11.48913043] ; [115.48913043   9.51086957],0
s7,1,0.529934,0.394517,[60 87] ; [54 67],[62.52985075 84.47014925] ; [51.47014925 69.52985075],0
a7,1,0.613251,0.255468,[118  36] ; [94 33],[116.18505338  37.81494662] ; [95.81494662 31.18505338],0
s2,1,0.620161,0.245641,[55 99] ; [49 78],[56.99644128 97.00355872] ; [47.00355872 79.99644128],0
n1,1,0.679262,0.170958,[ 9 14] ; [ 8 16],[ 8.31914894 14.68085106] ; [ 8.68085106 15.31914894],0
n6,1,0.711661,0.136623,[127  27] ; [106  20],[128.15  25.85] ; [104.85  21.15],0
n5,1,0.771877,0.084054,[116  38] ; [93 33],[114.95  39.05] ; [94.05 31.95],0
s3,1,0.789252,0.07144,[71 82] ; [56 69],[69.89568345 83.10431655] ; [57.10431655 67.89568345],0
u3,1,0.792845,0.068968,[20 20] ; [29 26],[20.63157895 19.36842105] ; [28.36842105 26.63157895],0
p6,1,0.794936,0.067551,[65 88] ; [52 75],[63.93214286 89.06785714] ; [53.06785714 73.93214286],0
u2,1,0.834717,0.043537,[23 17] ; [31 25],[22.5 17.5] ; [31.5 24.5],0
p2,1,0.842869,0.039293,[138  17] ; [114  13],[138.5106383  16.4893617] ; [113.4893617  13.5106383],0
s8,1,0.925727,0.00869,[61 93] ; [51 76],[61.38078292 92.61921708] ; [50.61921708 76.38078292],0
p7,1,0.953857,0.003348,[116  36] ; [95 29],[116.20289855  35.79710145] ; [94.79710145 29.20289855],0
