Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,84.37663,[226  62] ; [11 50],[195.57593123  92.42406877] ; [41.42406877 19.57593123],1
n5,1,0.435515,0.608072,[204  82] ; [48 15],[206.51002865  79.48997135] ; [45.48997135 17.51002865],0
u3,1,0.441556,0.592236,[55 43] ; [17 18],[53.05263158 44.94736842] ; [18.94736842 16.05263158],0
p11,1,0.514158,0.425595,[242  46] ; [55  8],[243.69230769  44.30769231] ; [53.30769231  9.69230769],0
n4,1,0.527324,0.399545,[208  80] ; [43 20],[205.94871795  82.05128205] ; [45.05128205 17.94871795],0
v1,1,0.540213,0.375145,[147 132] ; [29 31],[144.84955752 134.15044248] ; [31.15044248 28.84955752],0
p12,1,0.551056,0.355428,[ 17 270] ; [ 5 58],[ 18.04 268.96] ; [ 3.96 59.04],0
b5,1,0.612992,0.255841,[179 109] ; [37 26],[177.23076923 110.76923077] ; [38.76923077 24.23076923],0
p8,1,0.642893,0.214978,[150 136] ; [30 31],[148.3573487 137.6426513] ; [31.6426513 29.3573487],0
n2,1,0.662684,0.190279,[43 16] ; [11  3],[43.64383562 15.35616438] ; [10.35616438  3.64383562],0
p9,1,0.666979,0.185157,[269  18] ; [59  3],[269.73065903  17.26934097] ; [58.26934097  3.73065903],0
p3,1,0.739864,0.110246,[121 166] ; [28 35],[122.18 164.82] ; [26.82 36.18],0
s8,1,0.875553,0.024526,[ 62 226] ; [13 50],[ 61.53846154 226.46153846] ; [13.46153846 49.53846154],0
b1,1,0.892348,0.018315,[ 98 190] ; [22 41],[ 98.46153846 189.53846154] ; [21.53846154 41.46153846],0
p5,1,0.911588,0.012329,[ 24 263] ; [ 5 58],[ 23.78 263.22] ; [ 5.22 57.78],0
s4,1,0.947956,0.004261,[ 42 241] ; [ 9 53],[ 41.83478261 241.16521739] ; [ 9.16521739 52.83478261],0
