Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000546,11.952906,[15 19] ; [12 71],[ 7.84615385 26.15384615] ; [19.15384615 63.84615385],1
a2,1,0.318226,0.996224,[ 2 32] ; [10 73],[ 3.48717949 30.51282051] ; [ 8.51282051 74.48717949],0
p5,1,0.377305,0.779464,[ 1 32] ; [ 6 75],[ 2.02631579 30.97368421] ; [ 4.97368421 76.02631579],0
p1,1,0.394061,0.726373,[ 2 32] ; [ 9 73],[ 3.22413793 30.77586207] ; [ 7.77586207 74.22413793],0
a5,1,0.450054,0.570517,[19 15] ; [40 43],[17.14529915 16.85470085] ; [41.85470085 41.14529915],0
p10,1,0.451419,0.567086,[17 16] ; [35 45],[15.18584071 17.81415929] ; [36.81415929 43.18584071],0
a8,1,0.455453,0.557045,[ 1 32] ; [ 5 71],[ 1.81651376 31.18348624] ; [ 4.18348624 71.81651376],0
r1,1,0.459513,0.547081,[11 23] ; [21 61],[ 9.37931034 24.62068966] ; [22.62068966 59.37931034],0
n4,1,0.495395,0.464787,[21 13] ; [45 37],[19.34482759 14.65517241] ; [46.65517241 35.34482759],0
n5,1,0.519343,0.415197,[17 15] ; [49 33],[18.52631579 13.47368421] ; [47.47368421 34.52631579],0
n1,1,0.581341,0.304072,[ 4 12] ; [13 27],[ 4.85714286 11.14285714] ; [12.14285714 27.85714286],0
a1,1,0.614313,0.253942,[ 3 31] ; [10 73],[ 3.77777778 30.22222222] ; [ 9.22222222 73.77777778],0
b4,1,0.628156,0.23457,[18 16] ; [48 35],[19.17948718 14.82051282] ; [46.82051282 36.17948718],0
a4,1,0.711578,0.136706,[10 24] ; [27 55],[10.84482759 23.15517241] ; [26.15517241 55.84482759],0
v3,1,0.796787,0.06631,[ 7 27] ; [15 66],[ 6.50434783 27.49565217] ; [15.49565217 65.50434783],0
d1,1,0.834168,0.043831,[12 22] ; [31 52],[12.4957265 21.5042735] ; [30.5042735 52.4957265],0
p12,1,0.884771,0.021003,[ 1 33] ; [ 2 79],[ 0.88695652 33.11304348] ; [ 2.11304348 78.88695652],0
r2,1,0.890909,0.018811,[18 13] ; [47 32],[18.31818182 12.68181818] ; [46.68181818 32.31818182],0
d2,1,0.898598,0.016239,[13 21] ; [32 49],[13.30434783 20.69565217] ; [31.69565217 49.30434783],0
p6,1,0.912937,0.011954,[ 5 29] ; [11 68],[ 4.81415929 29.18584071] ; [11.18584071 67.81415929],0
p8,1,0.959723,0.00255,[ 8 25] ; [20 61],[ 8.10526316 24.89473684] ; [19.89473684 61.10526316],0
a3,1,0.97432,0.001036,[19 15] ; [45 36],[18.92173913 15.07826087] ; [45.07826087 35.92173913],0
