Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.004004,8.281893,[94  6] ; [49 13],[88.27160494 11.72839506] ; [54.72839506  7.27160494],0
a5,1,0.463429,0.537601,[56 45] ; [38 24],[58.24539877 42.75460123] ; [35.75460123 26.24539877],0
s7,1,0.466767,0.529619,[31 69] ; [14 41],[29.03225806 70.96774194] ; [15.96774194 39.03225806],0
n3,1,0.484911,0.487798,[27  8] ; [13  6],[25.92592593  9.07407407] ; [14.07407407  4.92592593],0
a3,1,0.499773,0.455418,[64 37] ; [36 26],[61.96319018 39.03680982] ; [38.03680982 23.96319018],0
s2,1,0.542169,0.371534,[39 62] ; [21 41],[37.17791411 63.82208589] ; [22.82208589 39.17791411],0
d1,1,0.559223,0.341051,[49 52] ; [33 29],[50.80981595 50.19018405] ; [31.19018405 30.80981595],0
p3,1,0.56371,0.333321,[33 68] ; [23 39],[34.6993865 66.3006135] ; [21.3006135 40.6993865],0
v2,1,0.58028,0.305783,[42 57] ; [22 36],[40.3566879 58.6433121] ; [23.6433121 34.3566879],0
p5,1,0.589329,0.291393,[ 5 95] ; [ 2 60],[ 4.32098765 95.67901235] ; [ 2.67901235 59.32098765],0
a2,1,0.62591,0.237648,[12 89] ; [ 9 53],[13.01226994 87.98773006] ; [ 7.98773006 54.01226994],0
a4,1,0.631778,0.229657,[29 72] ; [20 42],[30.36196319 70.63803681] ; [18.63803681 43.36196319],0
s3,1,0.666721,0.185461,[42 57] ; [28 33],[43.3125 55.6875] ; [26.6875 34.3125],0
n1,1,0.671097,0.180322,[ 9 27] ; [ 4 16],[ 8.35714286 27.64285714] ; [ 4.64285714 15.35714286],0
d2,1,0.674145,0.176792,[39 62] ; [26 36],[40.27607362 60.72392638] ; [24.72392638 37.27607362],0
u1,1,0.69374,0.155066,[10 91] ; [ 5 57],[ 9.29447853 91.70552147] ; [ 5.70552147 56.29447853],0
d3,1,0.70362,0.144733,[69 31] ; [41 21],[67.90123457 32.09876543] ; [42.09876543 19.90123457],0
n2,1,0.836288,0.042702,[20 15] ; [12  8],[20.36363636 14.63636364] ; [11.63636364  8.36363636],0
p8,1,0.864979,0.028913,[38 62] ; [24 37],[38.50931677 61.49068323] ; [23.49068323 37.50931677],0
b3,1,0.87559,0.024512,[13 42] ; [ 8 28],[12.69230769 42.30769231] ; [ 8.30769231 27.69230769],0
b2,1,0.87559,0.024512,[13 42] ; [ 8 28],[12.69230769 42.30769231] ; [ 8.30769231 27.69230769],0
b4,1,0.889734,0.019221,[63 38] ; [38 24],[62.58282209 38.41717791] ; [38.41717791 23.58282209],0
n4,1,0.889734,0.019221,[38 63] ; [24 38],[38.41717791 62.58282209] ; [23.58282209 38.41717791],0
v3,1,0.899181,0.016052,[20 79] ; [12 45],[20.30769231 78.69230769] ; [11.69230769 45.30769231],0
s4,1,0.905035,0.014233,[22 79] ; [14 48],[22.30674847 78.69325153] ; [13.69325153 48.30674847],0
a6,1,0.90963,0.012884,[61 40] ; [38 24],[61.34355828 39.65644172] ; [37.65644172 24.34355828],0
