Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,150.600129,[28 69] ; [258  25],[73.00526316 23.99473684] ; [212.99473684  70.00526316],1
r1,1,0.10864,2.573899,[77 21] ; [242  41],[82.05249344 15.94750656] ; [236.94750656  46.05249344],0
n4,1,0.118062,2.442843,[78 20] ; [244  39],[82.82414698 15.17585302] ; [239.17585302  43.82414698],0
n1,1,0.122398,2.386364,[10 18] ; [30 26],[13.33333333 14.66666667] ; [26.66666667 29.33333333],0
n6,1,0.12763,2.321102,[83 15] ; [252  27],[87.08222812 10.91777188] ; [247.91777188  31.08222812],0
v4,1,0.1303,2.288933,[93  5] ; [276   6],[95.16315789  2.83684211] ; [273.83684211   8.16315789],0
r3,1,0.133196,2.254856,[92  6] ; [276   8],[94.40837696  3.59162304] ; [273.59162304  10.40837696],0
n2,1,0.140131,2.176518,[19  9] ; [46 10],[21.66666667  6.33333333] ; [43.33333333 12.66666667],0
s1,1,0.144711,2.127134,[ 2 96] ; [ 16 266],[ 4.64210526 93.35789474] ; [ 13.35789474 268.64210526],0
v1,1,0.145524,2.118552,[51 45] ; [170 106],[57.03225806 38.96774194] ; [163.96774194 112.03225806],0
u1,1,0.145948,2.114096,[18 80] ; [ 73 212],[23.2845953 74.7154047] ; [ 67.7154047 217.2845953],0
p6,1,0.173089,1.855982,[40 55] ; [142 141],[45.74074074 49.25925926] ; [136.25925926 146.74074074],0
v2,1,0.183082,1.772427,[53 43] ; [173 102],[58.47978437 37.52021563] ; [167.52021563 107.47978437],0
p5,1,0.229238,1.445586,[21 77] ; [ 45 235],[17.11111111 80.88888889] ; [ 48.88888889 231.11111111],0
p3,1,0.255657,1.292124,[63 35] ; [164 120],[58.23560209 39.76439791] ; [168.76439791 115.23560209],0
u3,1,0.267057,1.231803,[12  7] ; [36 11],[13.81818182  5.18181818] ; [34.18181818 12.81818182],0
a2,1,0.28323,1.151525,[24 74] ; [ 86 199],[28.1462141 69.8537859] ; [ 81.8537859 203.1462141],0
a6,1,0.290513,1.117241,[69 29] ; [182 100],[64.73157895 33.26842105] ; [186.26842105  95.73157895],0
a8,1,0.334595,0.931033,[12 73] ; [ 49 213],[14.94236311 70.05763689] ; [ 46.05763689 215.94236311],0
u2,1,0.377746,0.778026,[14  5] ; [28 17],[12.46875  6.53125] ; [29.53125 15.46875],0
b1,1,0.453934,0.56081,[34 64] ; [111 174],[37.10182768 60.89817232] ; [107.89817232 177.10182768],0
p12,1,0.469178,0.523911,[ 9 88] ; [ 34 250],[10.94750656 86.05249344] ; [ 32.05249344 251.94750656],0
b4,1,0.481543,0.495368,[51 47] ; [160 125],[53.98955614 44.01044386] ; [157.01044386 127.98955614],0
p2,1,0.582121,0.302818,[87 11] ; [246  38],[85.42931937 12.57068063] ; [247.57068063  36.42931937],0
a3,1,0.591492,0.28802,[79 18] ; [238  46],[80.70603675 16.29396325] ; [236.29396325  47.70603675],0
p11,1,0.6167,0.250533,[81 17] ; [229  56],[79.32114883 18.67885117] ; [230.67885117  54.32114883],0
a7,1,0.687521,0.161782,[67 31] ; [201  84],[68.57441253 29.42558747] ; [199.42558747  85.57441253],0
b2,1,0.689146,0.160011,[34 40] ; [ 83 109],[32.54887218 41.45112782] ; [ 84.45112782 107.54887218],0
b3,1,0.689146,0.160011,[34 40] ; [ 83 109],[32.54887218 41.45112782] ; [ 84.45112782 107.54887218],0
a5,1,0.693664,0.155147,[78 20] ; [232  53],[79.32114883 18.67885117] ; [230.67885117  54.32114883],0
p1,1,0.763738,0.090345,[10 88] ; [ 32 251],[10.80314961 87.19685039] ; [ 31.19685039 251.80314961],0
p8,1,0.800871,0.063615,[57 40] ; [161 120],[55.94179894 41.05820106] ; [162.05820106 118.94179894],0
p4,1,0.869466,0.027007,[67 31] ; [196  87],[67.64829396 30.35170604] ; [195.35170604  87.64829396],0
p10,1,0.88721,0.020117,[88  9] ; [259  25],[88.34383202  8.65616798] ; [258.65616798  25.34383202],0
d3,1,0.900853,0.015521,[70 28] ; [204  79],[70.47769029 27.52230971] ; [203.52230971  79.47769029],0
v3,1,0.951687,0.003671,[44 51] ; [125 147],[43.74659401 51.25340599] ; [125.25340599 146.74659401],0
p7,1,0.966033,0.001813,[69 27] ; [199  77],[69.16129032 26.83870968] ; [198.83870968  77.16129032],0
