Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-06,21.058014,[21 37] ; [27  4],[31.28089888 26.71910112] ; [16.71910112 14.28089888],1
a6,1,0.234316,1.414471,[35 24] ; [23  9],[37.6043956 21.3956044] ; [20.3956044 11.6043956],0
p5,1,0.245225,1.350307,[ 1 58] ; [ 2 30],[ 1.94505495 57.05494505] ; [ 1.05494505 30.94505495],0
n2,1,0.271644,1.208424,[13  4] ; [5 4],[11.76923077  5.23076923] ; [6.23076923 2.76923077],0
s2,1,0.274648,1.193384,[20 37] ; [15 17],[22.41573034 34.58426966] ; [12.58426966 19.41573034],0
s7,1,0.276222,1.185587,[18 38] ; [14 18],[20.36363636 35.63636364] ; [11.63636364 20.36363636],0
s1,1,0.307946,1.039466,[ 5 52] ; [ 1 31],[ 3.84269663 53.15730337] ; [ 2.15730337 29.84269663],0
a8,1,0.319535,0.990848,[ 4 50] ; [ 4 24],[ 5.26829268 48.73170732] ; [ 2.73170732 25.26829268],0
v4,1,0.37841,0.775862,[51  7] ; [30  2],[52.2  5.8] ; [28.8  3.2],0
s5,1,0.379678,0.771745,[14 44] ; [ 5 26],[12.38202247 45.61797753] ; [ 6.61797753 24.38202247],0
a3,1,0.392277,0.731871,[35 24] ; [16 16],[33.06593407 25.93406593] ; [17.93406593 14.06593407],0
s4,1,0.429567,0.623993,[ 6 52] ; [ 5 26],[ 7.16853933 50.83146067] ; [ 3.83146067 27.16853933],0
v1,1,0.463767,0.536788,[23 36] ; [10 22],[21.3956044 37.6043956] ; [11.6043956 20.3956044],0
n4,1,0.469342,0.523524,[43 16] ; [21 11],[41.49450549 17.50549451] ; [22.50549451  9.49450549],0
v3,1,0.472592,0.515909,[19 40] ; [ 8 24],[17.50549451 41.49450549] ; [ 9.49450549 22.50549451],0
r1,1,0.516979,0.419917,[46 13] ; [23  9],[44.73626374 14.26373626] ; [24.26373626  7.73626374],0
a5,1,0.544108,0.367979,[33 26] ; [20 12],[34.36263736 24.63736264] ; [18.63736264 13.36263736],0
u1,1,0.558774,0.341831,[ 8 51] ; [ 3 29],[ 7.13186813 51.86813187] ; [ 3.86813187 28.13186813],0
r4,1,0.564848,0.331379,[49 10] ; [25  7],[47.97802198 11.02197802] ; [26.02197802  5.97802198],0
b4,1,0.583103,0.301245,[42 17] ; [21 11],[40.84615385 18.15384615] ; [22.15384615  9.84615385],0
n5,1,0.651365,0.204183,[34 25] ; [20 12],[35.01098901 23.98901099] ; [18.98901099 13.01098901],0
a1,1,0.656828,0.1974,[ 1 58] ; [ 1 31],[ 1.2967033 57.7032967] ; [ 0.7032967 31.2967033],0
p1,1,0.674307,0.176605,[ 4 54] ; [ 3 29],[ 4.51111111 53.48888889] ; [ 2.48888889 29.51111111],0
r3,1,0.674307,0.176605,[54  4] ; [29  3],[53.48888889  4.51111111] ; [29.51111111  2.48888889],0
n6,1,0.712979,0.13532,[44 15] ; [22  9],[43.26666667 15.73333333] ; [22.73333333  8.26666667],0
r2,1,0.734298,0.115202,[53  6] ; [28  4],[52.51648352  6.48351648] ; [28.48351648  3.51648352],0
d2,1,0.753905,0.098278,[27 31] ; [16 16],[27.71111111 30.28888889] ; [15.28888889 16.71111111],0
u3,1,0.792147,0.069444,[14 10] ; [10  6],[14.4  9.6] ; [9.6 6.4],0
n1,1,0.834969,0.043403,[ 6 10] ; [3 6],[ 5.76 10.24] ; [3.24 5.76],0
s3,1,0.875536,0.024533,[28 30] ; [16 16],[28.35555556 29.64444444] ; [15.64444444 16.35555556],0
