Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,46.079161,[210  81] ; [27 58],[183.42287234 107.57712766] ; [53.57712766 31.42287234],1
n6,1,0.125824,2.343284,[272  17] ; [75  9],[268.85522788  20.14477212] ; [78.14477212  5.85522788],0
a1,1,0.165997,1.918724,[ 18 273] ; [ 2 83],[ 15.4787234 275.5212766] ; [ 4.5212766 80.4787234],0
u3,1,0.179579,1.801101,[36 23] ; [21 23],[32.65048544 26.34951456] ; [24.34951456 19.65048544],0
s8,1,0.203691,1.61571,[157 129] ; [40 45],[151.86522911 134.13477089] ; [45.13477089 39.86522911],0
u4,1,0.228058,1.452934,[ 11 279] ; [ 1 84],[  9.28 280.72] ; [ 2.72 82.28],0
n1,1,0.235299,1.40854,[18 25] ; [10  7],[20.06666667 22.93333333] ; [7.93333333 9.06666667],0
u2,1,0.34651,0.886198,[35 24] ; [22 22],[32.65048544 26.34951456] ; [24.34951456 19.65048544],0
s3,1,0.407394,0.686393,[166 120] ; [53 31],[169.28108108 116.71891892] ; [49.71891892 34.28108108],0
p9,1,0.427281,0.630202,[266  23] ; [75  9],[264.20643432  24.79356568] ; [76.79356568  7.20643432],0
n2,1,0.428657,0.626458,[35  9] ; [15  2],[36.06557377  7.93442623] ; [13.93442623  3.06557377],0
s7,1,0.444829,0.583795,[158 115] ; [43 38],[155.00847458 117.99152542] ; [45.99152542 35.00847458],0
v3,1,0.487887,0.481183,[132 152] ; [35 48],[129.23160763 154.76839237] ; [37.76839237 45.23160763],0
b1,1,0.516041,0.421799,[121 170] ; [32 53],[118.41223404 172.58776596] ; [34.58776596 50.41223404],0
a8,1,0.520651,0.412604,[ 43 220] ; [15 62],[ 44.86470588 218.13529412] ; [13.13529412 63.86470588],0
s1,1,0.578018,0.309451,[  7 282] ; [ 3 82],[  7.72727273 281.27272727] ; [ 2.27272727 82.72727273],0
p2,1,0.579409,0.307192,[269  22] ; [77  8],[267.78191489  23.21808511] ; [78.21808511  6.78191489],0
r3,1,0.584117,0.299627,[276  13] ; [79  5],[275.0536193  13.9463807] ; [79.9463807  4.0536193],0
s6,1,0.667217,0.184874,[199  81] ; [61 22],[200.55096419  79.44903581] ; [59.44903581 23.55096419],0
p12,1,0.831199,0.045439,[ 33 256] ; [ 9 76],[ 32.45454545 256.54545455] ; [ 9.54545455 75.45454545],0
b5,1,0.851846,0.034881,[161 130] ; [48 37],[161.75265957 129.24734043] ; [47.24734043 37.75265957],0
p1,1,0.859846,0.031177,[ 36 255] ; [11 73],[ 36.472 254.528] ; [10.528 73.472],0
p5,1,0.90106,0.015456,[ 60 231] ; [17 68],[ 59.59308511 231.40691489] ; [17.40691489 67.59308511],0
s2,1,0.903098,0.014823,[156 130] ; [47 38],[156.49056604 129.50943396] ; [46.50943396 38.49056604],0
p7,1,0.926502,0.008509,[239  50] ; [69 14],[239.27956989  49.72043011] ; [68.72043011 14.27956989],0
b4,1,0.940479,0.005575,[163 128] ; [48 37],[163.30053191 127.69946809] ; [47.69946809 37.30053191],0
p6,1,0.9598,0.002541,[151 139] ; [44 40],[151.20320856 138.79679144] ; [43.79679144 40.20320856],0
n3,1,0.976041,0.000902,[28 15] ; [11  6],[27.95 15.05] ; [11.05  5.95],0
v4,1,0.982722,0.000469,[282   7] ; [82  2],[282.02680965   6.97319035] ; [81.97319035  2.02680965],0
