Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,124.235542,[40 87] ; [292  54],[89.14164905 37.85835095] ; [242.85835095 103.14164905],1
d5,1,0.033617,4.514095,[96 32] ; [290  57],[104.01684211  23.98315789] ; [281.98315789  65.01684211],0
p4,1,0.037579,4.323973,[50 77] ; [173 172],[60.00211864 66.99788136] ; [162.99788136 182.00211864],0
s2,1,0.039243,4.250333,[47 80] ; [163 179],[56.86567164 70.13432836] ; [153.13432836 188.86567164],0
p12,1,0.058136,3.589786,[  3 124] ; [ 24 323],[  7.23417722 119.76582278] ; [ 19.76582278 327.23417722],0
r2,1,0.062251,3.476374,[118   9] ; [334  11],[121.61864407   5.38135593] ; [330.38135593  14.61864407],0
a1,1,0.072643,3.222255,[  1 127] ; [ 14 334],[  4.03361345 123.96638655] ; [ 10.96638655 337.03361345],0
u3,1,0.09188,2.841115,[33 14] ; [51 41],[28.4028777 18.5971223] ; [55.5971223 36.4028777],0
v1,1,0.110981,2.540198,[52 72] ; [170 168],[59.58441558 64.41558442] ; [162.41558442 175.58441558],0
r4,1,0.121571,2.396966,[115  13] ; [327  21],[118.85714286   9.14285714] ; [323.14285714  24.85714286],0
s3,1,0.143638,2.13855,[61 65] ; [191 150],[67.99143469 58.00856531] ; [184.00856531 156.99143469],0
p1,1,0.146178,2.111691,[  4 123] ; [ 23 323],[  7.24947146 119.75052854] ; [ 19.75052854 326.24947146],0
s4,1,0.148419,2.088426,[ 23 105] ; [ 44 301],[ 18.13107822 109.86892178] ; [ 48.86892178 296.13107822],0
s6,1,0.149205,2.080361,[73 54] ; [222 121],[79.71276596 47.28723404] ; [215.28723404 127.71276596],0
p5,1,0.159586,1.978141,[  5 122] ; [ 26 318],[  8.35881104 118.64118896] ; [ 22.64118896 321.35881104],0
b4,1,0.176026,1.830857,[82 46] ; [199 149],[75.56302521 52.43697479] ; [205.43697479 142.56302521],0
a6,1,0.195168,1.678169,[84 44] ; [249  98],[89.73473684 38.26526316] ; [243.26526316 103.73473684],0
p2,1,0.252322,1.310402,[94 33] ; [274  73],[98.59915612 28.40084388] ; [269.40084388  77.59915612],0
b2,1,0.254075,1.300758,[15 44] ; [ 74 149],[18.62056738 40.37943262] ; [ 70.37943262 152.62056738],0
b3,1,0.254075,1.300758,[15 44] ; [ 74 149],[18.62056738 40.37943262] ; [ 70.37943262 152.62056738],0
n2,1,0.269067,1.221495,[31 17] ; [54 19],[33.71900826 14.28099174] ; [51.28099174 21.71900826],0
v4,1,0.279807,1.168026,[117   9] ; [330  16],[119.32627119   6.67372881] ; [327.67372881  18.32627119],0
p8,1,0.301518,1.067467,[49 79] ; [149 193],[53.92340426 74.07659574] ; [144.07659574 197.92340426],0
p9,1,0.335664,0.926923,[94 32] ; [271  73],[97.85106383 28.14893617] ; [267.14893617  76.85106383],0
u4,1,0.354545,0.857123,[  1 127] ; [  7 341],[  2.1512605 125.8487395] ; [  5.8487395 342.1512605],0
p7,1,0.409345,0.680702,[59 65] ; [177 164],[62.93333333 61.06666667] ; [173.06666667 167.93333333],0
u2,1,0.415397,0.663301,[29 18] ; [49 41],[26.75912409 20.24087591] ; [51.24087591 38.75912409],0
r3,1,0.445599,0.581823,[119   9] ; [328  18],[120.70886076   7.29113924] ; [326.29113924  19.70886076],0
a7,1,0.451381,0.567181,[97 31] ; [251  96],[93.77684211 34.22315789] ; [254.22315789  92.77684211],0
s1,1,0.533088,0.388501,[  4 124] ; [ 15 326],[  5.18550107 122.81449893] ; [ 13.81449893 327.18550107],0
v2,1,0.61837,0.248165,[64 52] ; [192 140],[66.28571429 49.71428571] ; [189.71428571 142.28571429],0
n3,1,0.646698,0.210089,[35 13] ; [49 22],[33.88235294 14.11764706] ; [50.11764706 20.88235294],0
s5,1,0.693951,0.154842,[34 90] ; [ 99 239],[35.6969697 88.3030303] ; [ 97.3030303 240.6969697],0
d3,1,0.843856,0.038795,[89 39] ; [238 109],[88.11789474 39.88210526] ; [238.88210526 108.11789474],0
b5,1,0.882133,0.021983,[76 52] ; [204 144],[75.29411765 52.70588235] ; [204.70588235 143.29411765],0
d4,1,0.996302,2.1e-05,[105  22] ; [286  60],[104.98308668  22.01691332] ; [286.01691332  59.98308668],0
