Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6e-06,20.34656,[15 37] ; [46 19],[27.11111111 24.88888889] ; [33.88888889 31.11111111],1
u1,1,0.296109,1.091635,[ 6 48] ; [12 55],[ 8.03305785 45.96694215] ; [ 9.96694215 57.03305785],0
s5,1,0.327347,0.959364,[12 40] ; [20 44],[14.34482759 37.65517241] ; [17.65517241 46.34482759],0
a2,1,0.329907,0.949263,[ 9 45] ; [16 51],[11.15702479 42.84297521] ; [13.84297521 53.15702479],0
p8,1,0.337059,0.921585,[36 18] ; [50 17],[38.38016529 15.61983471] ; [47.61983471 19.38016529],0
r3,1,0.421928,0.644938,[53  1] ; [64  3],[52.21487603  1.78512397] ; [64.78512397  2.21487603],0
n6,1,0.431769,0.618059,[43 11] ; [57 10],[44.62809917  9.37190083] ; [55.37190083 11.62809917],0
p2,1,0.468678,0.52509,[46  8] ; [60  7],[47.30578512  6.69421488] ; [58.69421488  8.30578512],0
a3,1,0.486536,0.484178,[34 20] ; [38 29],[32.1322314 21.8677686] ; [39.8677686 27.1322314],0
u3,1,0.51417,0.425572,[ 8 11] ; [15 14],[9.10416667 9.89583333] ; [13.89583333 15.10416667],0
u2,1,0.550978,0.355567,[10 10] ; [12 17],[ 8.97959184 11.02040816] ; [13.02040816 15.97959184],0
p7,1,0.589985,0.290368,[43 10] ; [56 10],[44.09243697  8.90756303] ; [54.90756303 11.09243697],0
b5,1,0.604175,0.268746,[33 21] ; [44 23],[34.36363636 19.63636364] ; [42.63636364 24.36363636],0
a8,1,0.616256,0.251165,[ 7 46] ; [ 6 53],[ 6.15178571 46.84821429] ; [ 6.84821429 52.15178571],0
b1,1,0.619514,0.246551,[25 29] ; [28 39],[23.65289256 30.34710744] ; [29.34710744 37.65289256],0
a7,1,0.64141,0.216903,[39 14] ; [51 15],[40.08403361 12.91596639] ; [49.91596639 16.08403361],0
s6,1,0.658784,0.195004,[29 22] ; [39 25],[30.15652174 20.84347826] ; [37.84347826 26.15652174],0
p12,1,0.698026,0.150534,[ 5 48] ; [ 5 62],[ 4.41666667 48.58333333] ; [ 5.58333333 61.41666667],0
d2,1,0.716053,0.132306,[24 30] ; [32 35],[24.99173554 29.00826446] ; [31.00826446 35.99173554],0
s3,1,0.746481,0.104512,[21 33] ; [28 39],[21.8677686 32.1322314] ; [27.1322314 39.8677686],0
n3,1,0.748233,0.103022,[9 4] ; [9 3],[9.36 3.64] ; [8.64 3.36],0
s4,1,0.755037,0.097347,[ 8 43] ; [ 9 57],[ 7.41025641 43.58974359] ; [ 9.58974359 56.41025641],0
p5,1,0.827872,0.047277,[ 5 49] ; [ 7 60],[ 5.3553719 48.6446281] ; [ 6.6446281 60.3553719],0
s2,1,0.831487,0.045281,[19 35] ; [22 44],[18.45 35.55] ; [22.55 43.45],0
s1,1,0.86467,0.029047,[ 1 51] ; [ 1 65],[ 0.88135593 51.11864407] ; [ 1.11864407 64.88135593],0
p3,1,0.970896,0.001331,[30 24] ; [37 30],[29.90082645 24.09917355] ; [37.09917355 29.90082645],0
