Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,183.001334,[535  56] ; [67 91],[475.00934579 115.99065421] ; [126.99065421  31.00934579],1
d5,1,0.041645,4.149558,[490 101] ; [119  38],[481.17513369 109.82486631] ; [127.82486631  29.17513369],0
p12,1,0.045493,4.000267,[ 55 531] ; [  7 151],[ 48.83333333 537.16666667] ; [ 13.16666667 144.83333333],0
a3,1,0.047888,3.913901,[430 159] ; [102  55],[420.03753351 168.96246649] ; [111.96246649  45.03753351],0
p1,1,0.05057,3.822463,[ 55 533] ; [  7 149],[ 49. 539.] ; [ 13. 143.],0
b2,1,0.06578,3.385305,[150 216] ; [26 60],[142.51327434 223.48672566] ; [33.48672566 52.51327434],0
b3,1,0.06578,3.385305,[150 216] ; [26 60],[142.51327434 223.48672566] ; [33.48672566 52.51327434],0
b1,1,0.077157,3.123798,[221 371] ; [ 47 111],[211.54133333 380.45866667] ; [ 56.45866667 101.54133333],0
a7,1,0.08737,2.922169,[422 168] ; [123  34],[430.45515395 159.54484605] ; [114.54484605  42.45515395],0
a8,1,0.089387,2.885383,[ 85 450] ; [ 15 131],[ 78.56093979 456.43906021] ; [ 21.43906021 124.56093979],0
a6,1,0.125403,2.348506,[404 186] ; [98 60],[395.96256684 194.03743316] ; [106.03743316  51.96256684],0
s4,1,0.187565,1.736642,[ 92 489] ; [ 32 126],[ 97.48849797 483.51150203] ; [ 26.51150203 131.48849797],0
r2,1,0.200918,1.63569,[565  24] ; [144  10],[562.04710633  26.95289367] ; [146.95289367   7.04710633],0
n2,1,0.229183,1.445923,[86 25] ; [30 14],[83.07096774 27.92903226] ; [32.92903226 11.07096774],0
s5,1,0.239617,1.382848,[206 362] ; [ 47 104],[199.86648122 368.13351878] ; [53.13351878 97.86648122],0
b4,1,0.433548,0.6133,[343 249] ; [97 61],[347.30666667 244.69333333] ; [92.69333333 65.30666667],0
n3,1,0.459257,0.547704,[82 29] ; [35  9],[83.78709677 27.21290323] ; [33.21290323 10.78709677],0
s1,1,0.491412,0.473433,[ 16 566] ; [  6 152],[ 17.3027027 564.6972973] ; [  4.6972973 153.3027027],0
u3,1,0.497922,0.459362,[91 71] ; [28 27],[88.83870968 73.16129032] ; [30.16129032 24.83870968],0
d3,1,0.4982,0.458769,[405 186] ; [112  45],[408.48529412 182.51470588] ; [108.51470588  48.48529412],0
v2,1,0.57634,0.312189,[331 239] ; [85 68],[327.96680498 242.03319502] ; [88.03319502 64.96680498],0
a1,1,0.616757,0.250451,[ 28 564] ; [  6 152],[ 26.83733333 565.16266667] ; [  7.16266667 150.83733333],0
v4,1,0.733148,0.116241,[569  23] ; [149   7],[568.25668449  23.74331551] ; [149.74331551   6.25668449],0
d4,1,0.792845,0.068968,[487 103] ; [129  29],[485.88235294 104.11764706] ; [130.11764706  27.88235294],0
u2,1,0.901587,0.015291,[83 77] ; [28 27],[82.60465116 77.39534884] ; [28.39534884 26.60465116],0
b5,1,0.909678,0.01287,[353 239] ; [95 63],[353.62133333 238.37866667] ; [94.37866667 63.62133333],0
