Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,2e-06,22.695767,[22 43] ; [34  8],[34.01869159 30.98130841] ; [21.98130841 20.01869159],1
u3,1,0.607392,0.26399,[18 21] ; [ 7 11],[17.10526316 21.89473684] ; [ 7.89473684 10.10526316],0
p4,1,0.667683,0.184324,[42 24] ; [25 17],[40.94444444 25.05555556] ; [26.05555556 15.94444444],0
n1,1,0.684498,0.165106,[ 8 11] ; [5 5],[ 8.51724138 10.48275862] ; [4.48275862 5.51724138],0
v3,1,0.740983,0.109264,[20 46] ; [14 28],[20.77777778 45.22222222] ; [13.22222222 28.77777778],0
a1,1,0.744912,0.105856,[ 1 65] ; [ 1 41],[ 1.22222222 64.77777778] ; [ 0.77777778 41.22222222],0
n4,1,0.748465,0.102825,[47 19] ; [28 13],[46.26168224 19.73831776] ; [28.73831776 12.26168224],0
a6,1,0.7737,0.082678,[38 28] ; [23 19],[37.27777778 28.72222222] ; [23.72222222 18.27777778],0
p6,1,0.7737,0.082678,[28 38] ; [19 23],[28.72222222 37.27777778] ; [18.27777778 23.72222222],0
v2,1,0.783753,0.075312,[29 34] ; [20 21],[29.68269231 33.31730769] ; [19.31730769 21.68269231],0
d3,1,0.78678,0.073167,[19 46] ; [13 28],[19.62264151 45.37735849] ; [12.37735849 28.62264151],0
b3,1,0.830062,0.046063,[ 9 32] ; [ 7 22],[ 9.37142857 31.62857143] ; [ 6.62857143 22.37142857],0
b2,1,0.830062,0.046063,[ 9 32] ; [ 7 22],[ 9.37142857 31.62857143] ; [ 6.62857143 22.37142857],0
a4,1,0.941474,0.00539,[19 46] ; [12 30],[18.8317757 46.1682243] ; [12.1682243 29.8317757],0
v4,1,0.960552,0.002446,[61  5] ; [38  3],[61.06542056  4.93457944] ; [37.93457944  3.06542056],0
