Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,71.348529,[39 67] ; [238  56],[73.405 32.595] ; [203.595  90.405],1
n1,1,0.313912,1.014146,[11 13] ; [14 28],[ 9.09090909 14.90909091] ; [15.90909091 26.09090909],0
u4,1,0.330022,0.94881,[  4 102] ; [  6 287],[  2.6566416 103.3433584] ; [  7.3433584 285.6566416],0
s7,1,0.356251,0.851066,[64 39] ; [157 119],[60.06068602 42.93931398] ; [160.93931398 115.06068602],0
a8,1,0.370053,0.803485,[12 90] ; [ 40 219],[14.69252078 87.30747922] ; [ 37.30747922 221.69252078],0
b2,1,0.434953,0.609562,[30 41] ; [ 71 121],[27.2661597 43.7338403] ; [ 73.7338403 118.2661597],0
b3,1,0.434953,0.609562,[30 41] ; [ 71 121],[27.2661597 43.7338403] ; [ 73.7338403 118.2661597],0
v1,1,0.461613,0.541981,[60 44] ; [178 110],[63.14285714 40.85714286] ; [174.85714286 113.14285714],0
v3,1,0.520047,0.413801,[49 56] ; [120 159],[46.2109375 58.7890625] ; [122.7890625 156.2109375],0
n2,1,0.541753,0.3723,[18  7] ; [33  9],[19.02985075  5.97014925] ; [31.97014925 10.02985075],0
a1,1,0.601973,0.272031,[  6 100] ; [ 21 273],[ 7.155 98.845] ; [ 19.845 274.155],0
p6,1,0.602846,0.270724,[58 47] ; [171 123],[60.26315789 44.73684211] ; [168.73684211 125.26315789],0
n4,1,0.657468,0.196614,[84 22] ; [238  55],[85.54385965 20.45614035] ; [236.45614035  56.54385965],0
s6,1,0.716893,0.131489,[73 29] ; [210  76],[74.39690722 27.60309278] ; [208.60309278  77.39690722],0
p8,1,0.720833,0.127696,[78 28] ; [220  72],[79.36683417 26.63316583] ; [218.63316583  73.36683417],0
d2,1,0.763933,0.090192,[53 53] ; [152 142],[54.325 51.675] ; [150.675 143.325],0
p1,1,0.794974,0.067526,[11 95] ; [ 33 259],[11.71859296 94.28140704] ; [ 32.28140704 259.71859296],0
n5,1,0.826719,0.047922,[85 21] ; [237  55],[85.75879397 20.24120603] ; [236.24120603  55.75879397],0
n3,1,0.91355,0.011786,[18  6] ; [32 10],[18.18181818  5.81818182] ; [31.81818182 10.18181818],0
s2,1,0.931091,0.007478,[59 47] ; [160 130],[58.62121212 47.37878788] ; [160.37878788 129.62121212],0
s1,1,0.953965,0.003333,[  3 102] ; [  8 283],[  2.91666667 102.08333333] ; [  8.08333333 282.91666667],0
