Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,23.358967,[31 56] ; [36  9],[44.15909091 42.84090909] ; [22.84090909 22.15909091],1
b2,1,0.271013,1.211612,[19 30] ; [14 13],[21.27631579 27.72368421] ; [11.72368421 15.27631579],0
b3,1,0.271013,1.211612,[19 30] ; [14 13],[21.27631579 27.72368421] ; [11.72368421 15.27631579],0
r4,1,0.290448,1.117542,[76 11] ; [42  3],[77.77272727  9.22727273] ; [40.22727273  4.77272727],0
b5,1,0.304975,1.052312,[46 41] ; [28 17],[48.77272727 38.22727273] ; [25.22727273 19.77272727],0
v4,1,0.328169,0.956111,[79  8] ; [43  2],[80.40909091  6.59090909] ; [41.59090909  3.40909091],0
s1,1,0.337646,0.919348,[ 5 79] ; [ 1 44],[ 3.90697674 80.09302326] ; [ 2.09302326 42.90697674],0
s2,1,0.385072,0.754445,[39 47] ; [24 21],[41.35877863 44.64122137] ; [21.64122137 23.35877863],0
a8,1,0.399169,0.710828,[ 9 73] ; [ 7 36],[10.496 71.504] ; [ 5.504 37.496],0
d2,1,0.43967,0.597144,[14 73] ; [ 5 40],[12.52272727 74.47727273] ; [ 6.47727273 38.52272727],0
s6,1,0.454587,0.55919,[53 31] ; [30 13],[54.8976378 29.1023622] ; [28.1023622 14.8976378],0
a7,1,0.494538,0.466638,[52 35] ; [29 15],[53.79389313 33.20610687] ; [27.20610687 16.79389313],0
a2,1,0.497254,0.460792,[ 5 82] ; [ 4 41],[ 5.93181818 81.06818182] ; [ 3.06818182 41.93181818],0
u1,1,0.497982,0.459234,[ 4 83] ; [ 1 44],[ 3.29545455 83.70454545] ; [ 1.70454545 43.29545455],0
b1,1,0.514538,0.424828,[38 49] ; [17 28],[36.25 50.75] ; [18.75 26.25],0
d3,1,0.514538,0.424828,[38 49] ; [17 28],[36.25 50.75] ; [18.75 26.25],0
r2,1,0.575701,0.313237,[81  6] ; [43  2],[81.72727273  5.27272727] ; [42.27272727  2.72727273],0
b4,1,0.601106,0.273331,[52 35] ; [29 16],[53.38636364 33.61363636] ; [27.61363636 17.38636364],0
r3,1,0.618292,0.248276,[79  8] ; [42  3],[79.75  7.25] ; [41.25  3.75],0
d4,1,0.641528,0.216749,[52 35] ; [25 20],[50.75 36.25] ; [26.25 18.75],0
s3,1,0.669766,0.181876,[43 42] ; [24 20],[44.14728682 40.85271318] ; [22.85271318 21.14728682],0
r1,1,0.694255,0.154518,[67 20] ; [36  9],[67.88636364 19.11363636] ; [35.11363636  9.88636364],0
a6,1,0.774966,0.08173,[48 39] ; [26 19],[48.77272727 38.22727273] ; [25.22727273 19.77272727],0
u2,1,0.829333,0.046465,[16 14] ; [8 8],[15.65217391 14.34782609] ; [8.34782609 7.65217391],0
n3,1,0.871524,0.026154,[15  5] ; [7 2],[15.17241379  4.82758621] ; [6.82758621 2.17241379],0
d5,1,0.93299,0.00707,[49 38] ; [25 20],[48.77272727 38.22727273] ; [25.22727273 19.77272727],0
a5,1,0.986272,0.000296,[54 33] ; [28 17],[54.04545455 32.95454545] ; [27.95454545 17.04545455],0
a3,1,0.993046,7.6e-05,[56 31] ; [29 16],[56.02272727 30.97727273] ; [28.97727273 16.02272727],0
u3,1,1.0,0.0,[15 15] ; [8 8],[15. 15.] ; [8. 8.],0
