Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000738,11.391492,[40 31] ; [32 72],[29.21142857 41.78857143] ; [42.78857143 61.21142857],1
a3,1,0.215203,1.536073,[37 34] ; [64 40],[40.97714286 30.02285714] ; [60.02285714 43.97714286],0
s4,1,0.252168,1.311252,[ 9 62] ; [20 84],[11.76571429 59.23428571] ; [17.23428571 86.76571429],0
s7,1,0.253134,1.305926,[13 53] ; [28 74],[16.10714286 49.89285714] ; [24.89285714 77.10714286],0
p3,1,0.28725,1.132465,[17 53] ; [33 71],[20.11494253 49.88505747] ; [29.88505747 74.11494253],0
a1,1,0.353163,0.862061,[ 2 69] ; [  1 103],[ 1.21714286 69.78285714] ; [  1.78285714 102.21714286],0
u2,1,0.401144,0.704895,[21 12] ; [21 18],[19.25 13.75] ; [22.75 16.25],0
s2,1,0.426316,0.632838,[24 47] ; [29 74],[21.62643678 49.37356322] ; [31.37356322 71.62643678],0
a5,1,0.438663,0.599778,[34 37] ; [56 48],[36.51428571 34.48571429] ; [53.48571429 50.51428571],0
a7,1,0.458077,0.55059,[48 23] ; [75 28],[50.18965517 20.81034483] ; [72.81034483 30.18965517],0
r1,1,0.467003,0.529059,[44 27] ; [70 34],[46.25142857 24.74857143] ; [67.74857143 36.25142857],0
n1,1,0.478635,0.501972,[ 6 17] ; [ 8 35],[ 4.87878788 18.12121212] ; [ 9.12121212 33.87878788],0
a8,1,0.495436,0.464699,[ 3 63] ; [ 7 91],[ 4.02439024 61.97560976] ; [ 5.97560976 92.02439024],0
b2,1,0.502056,0.450587,[ 9 31] ; [13 32],[10.35294118 29.64705882] ; [11.64705882 33.35294118],0
b3,1,0.502056,0.450587,[ 9 31] ; [13 32],[10.35294118 29.64705882] ; [11.64705882 33.35294118],0
d1,1,0.529851,0.394677,[26 45] ; [43 61],[27.99428571 43.00571429] ; [41.00571429 62.99428571],0
d5,1,0.530442,0.393544,[45 26] ; [70 33],[46.92528736 24.07471264] ; [68.07471264 34.92528736],0
v1,1,0.558565,0.342194,[25 46] ; [40 61],[26.83139535 44.16860465] ; [38.16860465 62.83139535],0
a6,1,0.572428,0.318637,[46 25] ; [63 41],[44.22285714 26.77714286] ; [64.77714286 39.22285714],0
p4,1,0.578354,0.308903,[26 44] ; [43 61],[27.75862069 42.24137931] ; [41.24137931 62.75862069],0
b5,1,0.603846,0.269234,[43 28] ; [67 37],[44.62857143 26.37142857] ; [65.37142857 38.62857143],0
d4,1,0.614538,0.253619,[48 22] ; [75 29],[49.48275862 20.51724138] ; [73.51724138 30.48275862],0
a2,1,0.668235,0.183674,[ 9 62] ; [11 93],[ 8.11428571 62.88571429] ; [11.88571429 92.11428571],0
p8,1,0.732393,0.116926,[29 40] ; [41 63],[27.91907514 41.08092486] ; [42.08092486 61.91907514],0
p7,1,0.830292,0.045936,[34 33] ; [54 49],[34.68235294 32.31764706] ; [53.31764706 49.68235294],0
b4,1,0.841485,0.039998,[40 31] ; [57 47],[39.35428571 31.64571429] ; [57.64571429 46.35428571],0
v3,1,0.858946,0.031583,[15 53] ; [23 76],[15.47305389 52.52694611] ; [22.52694611 76.47305389],0
p5,1,0.86975,0.026888,[ 3 66] ; [  4 100],[ 2.79190751 66.20809249] ; [ 4.20809249 99.79190751],0
u3,1,0.88814,0.019785,[20 13] ; [23 16],[19.70833333 13.29166667] ; [23.29166667 15.70833333],0
p6,1,0.912319,0.012125,[13 55] ; [19 84],[12.7251462 55.2748538] ; [19.2748538 83.7251462],0
d2,1,0.916992,0.010862,[22 49] ; [33 71],[22.31428571 48.68571429] ; [32.68571429 71.31428571],0
v2,1,0.924665,0.008941,[28 36] ; [43 57],[27.70731707 36.29268293] ; [43.29268293 56.70731707],0
u1,1,0.936189,0.00641,[ 5 66] ; [ 7 97],[ 4.86857143 66.13142857] ; [ 7.13142857 96.86857143],0
s8,1,0.947753,0.004294,[16 55] ; [23 81],[15.82285714 55.17714286] ; [23.17714286 80.82285714],0
