Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.686913,[109  25] ; [26 48],[86.97115385 47.02884615] ; [48.02884615 25.97115385],1
p1,1,0.469583,0.522958,[ 13 121] ; [ 5 69],[ 11.59615385 122.40384615] ; [ 6.40384615 67.59615385],0
s5,1,0.496978,0.461384,[ 25 106] ; [11 61],[ 23.23152709 107.76847291] ; [12.76847291 59.23152709],0
a1,1,0.562207,0.335897,[  8 127] ; [ 3 71],[  7.10526316 127.89473684] ; [ 3.89473684 70.10526316],0
d4,1,0.574511,0.315192,[98 37] ; [51 23],[96.24401914 38.75598086] ; [52.75598086 21.24401914],0
s1,1,0.577835,0.309749,[  5 128] ; [ 4 70],[  5.7826087 127.2173913] ; [ 3.2173913 70.7826087],0
a7,1,0.597131,0.279345,[90 45] ; [46 27],[88.26923077 46.73076923] ; [47.73076923 25.26923077],0
b1,1,0.663362,0.189466,[56 79] ; [33 41],[57.48803828 77.51196172] ; [31.51196172 42.48803828],0
p8,1,0.668657,0.183177,[58 75] ; [30 44],[56.5410628 76.4589372] ; [31.4589372 42.5410628],0
b4,1,0.677812,0.1726,[77 58] ; [40 34],[75.57416268 59.42583732] ; [41.42583732 32.57416268],0
s2,1,0.715513,0.132833,[ 17 117] ; [ 8 65],[ 16.18357488 117.81642512] ; [ 8.81642512 64.18357488],0
p7,1,0.763961,0.09017,[64 69] ; [34 40],[62.96618357 70.03381643] ; [35.03381643 38.96618357],0
v4,1,0.78788,0.072396,[115  20] ; [62 12],[114.33014354  20.66985646] ; [62.66985646 11.33014354],0
n2,1,0.860199,0.031018,[21 16] ; [20 14],[21.36619718 15.63380282] ; [19.63380282 14.36619718],0
n3,1,1.0,0.0,[20 14] ; [20 14],[20. 14.] ; [20. 14.],0
