Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,9.2e-05,15.293745,[23 91] ; [51 64],[36.83842795 77.16157205] ; [37.16157205 77.83842795],1
b5,1,0.443286,0.587761,[74 45] ; [79 39],[76.82278481 42.17721519] ; [76.17721519 41.82278481],0
u3,1,0.454457,0.559512,[22 14] ; [23 10],[23.47826087 12.52173913] ; [21.52173913 11.47826087],0
r4,1,0.47483,0.510713,[100  19] ; [103  15],[101.92827004  17.07172996] ; [101.07172996  16.92827004],0
n2,1,0.500972,0.452878,[31  8] ; [24  9],[29.79166667  9.20833333] ; [25.20833333  7.79166667],0
a1,1,0.509334,0.435436,[  4 115] ; [  6 112],[  5.02109705 113.97890295] ; [  4.97890295 113.02109705],0
p4,1,0.513855,0.426208,[57 61] ; [52 66],[54.5 63.5] ; [54.5 63.5],0
a2,1,0.521303,0.411315,[27 92] ; [31 87],[29.12236287 89.87763713] ; [28.87763713 89.12236287],0
p3,1,0.522413,0.409127,[41 78] ; [45 72],[43.36440678 75.63559322] ; [42.63559322 74.36440678],0
b2,1,0.52492,0.404216,[27 48] ; [23 51],[25.16778523 49.83221477] ; [24.83221477 49.16778523],0
b3,1,0.52492,0.404216,[27 48] ; [23 51],[25.16778523 49.83221477] ; [24.83221477 49.16778523],0
n1,1,0.531869,0.390819,[18 21] ; [12 19],[16.71428571 22.28571429] ; [13.28571429 17.71428571],0
a3,1,0.667681,0.184327,[82 36] ; [85 33],[83.5 34.5] ; [83.5 34.5],0
n5,1,0.710152,0.138125,[85 33] ; [81 35],[83.70940171 34.29059829] ; [82.29059829 33.70940171],0
u1,1,0.718577,0.12986,[22 97] ; [24 94],[23.09704641 95.90295359] ; [22.90295359 95.09704641],0
s4,1,0.727036,0.12185,[27 90] ; [25 93],[25.8893617 91.1106383] ; [26.1106383 91.8893617],0
v4,1,0.795911,0.066896,[109   9] ; [107  10],[108.45957447   9.54042553] ; [107.54042553   9.45957447],0
n3,1,0.803626,0.06183,[29  9] ; [26  7],[29.43661972  8.56338028] ; [25.56338028  7.43661972],0
s5,1,0.825479,0.048622,[41 75] ; [37 72],[40.21333333 75.78666667] ; [37.78666667 71.21333333],0
p2,1,0.853206,0.034236,[86 33] ; [84 34],[85.35864979 33.64135021] ; [84.64135021 33.35864979],0
u2,1,0.86235,0.030062,[21 15] ; [18 14],[20.64705882 15.35294118] ; [18.35294118 13.64705882],0
b1,1,0.934425,0.00677,[46 73] ; [45 73],[45.69198312 73.30801688] ; [45.30801688 72.69198312],0
u4,1,0.993209,7.2e-05,[  2 117] ; [  2 116],[  2.00843882 116.99156118] ; [  1.99156118 116.00843882],0
a4,1,1.0,0.0,[54 64] ; [54 64],[54. 64.] ; [54. 64.],0
