Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,6e-06,20.639903,[50 38] ; [25 77],[34.73684211 53.26315789] ; [40.26315789 61.73684211],1
a6,1,0.536378,0.382294,[42 46] ; [45 59],[39.875 48.125] ; [47.125 56.875],0
u1,1,0.548779,0.359509,[ 5 83] ; [  4 100],[ 4.125 83.875] ; [ 4.875 99.125],0
a8,1,0.588809,0.292208,[ 6 78] ; [ 9 87],[ 7. 77.] ; [ 8. 88.],0
n6,1,0.694481,0.154278,[65 21] ; [76 28],[63.82105263 22.17894737] ; [77.17894737 26.82105263],0
p8,1,0.72856,0.120438,[30 58] ; [33 71],[28.875 59.125] ; [34.125 69.875],0
s4,1,0.736925,0.112848,[16 72] ; [17 87],[15.125 72.875] ; [17.875 86.125],0
s1,1,0.778027,0.079463,[ 6 82] ; [ 6 97],[ 5.52879581 82.47120419] ; [ 6.47120419 96.52879581],0
p12,1,0.796242,0.066674,[ 4 83] ; [  4 100],[ 3.64397906 83.35602094] ; [ 4.35602094 99.64397906],0
p1,1,0.816446,0.053879,[ 6 82] ; [ 8 96],[ 6.41666667 81.58333333] ; [ 7.58333333 96.41666667],0
u2,1,0.899542,0.015937,[ 9 10] ; [21 25],[ 8.76923077 10.23076923] ; [21.23076923 24.76923077],0
u4,1,0.905368,0.014133,[ 1 87] ; [  1 103],[ 0.91666667 87.08333333] ; [  1.08333333 102.91666667],0
b1,1,0.961459,0.002335,[42 46] ; [50 54],[42.16666667 45.83333333] ; [49.83333333 54.16666667],0
