Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,62.999841,[46 73] ; [133  24],[77.17753623 41.82246377] ; [101.82246377  55.17753623],1
b5,1,0.331554,0.942819,[62 62] ; [92 73],[66.07612457 57.92387543] ; [87.92387543 77.07612457],0
u2,1,0.332421,0.939443,[17 22] ; [14 11],[18.890625 20.109375] ; [12.109375 12.890625],0
a8,1,0.332839,0.937821,[ 12 101] ; [ 22 128],[14.60836502 98.39163498] ; [ 19.39163498 130.60836502],0
p12,1,0.355063,0.855281,[ 12 110] ; [ 22 142],[ 14.5034965 107.4965035] ; [ 19.4965035 144.5034965],0
a4,1,0.405071,0.693222,[60 64] ; [88 77],[63.5017301 60.4982699] ; [84.4982699 80.5017301],0
p5,1,0.416765,0.65942,[ 21 100] ; [ 35 130],[23.69230769 97.30769231] ; [ 32.30769231 132.69230769],0
s4,1,0.489472,0.477687,[29 92] ; [ 45 118],[31.52816901 89.47183099] ; [ 42.47183099 120.52816901],0
n3,1,0.500718,0.453415,[17  8] ; [31 10],[18.18181818  6.81818182] ; [29.81818182 11.18181818],0
d4,1,0.546303,0.363982,[105  18] ; [144  20],[106.71428571  16.28571429] ; [142.28571429  21.71428571],0
p1,1,0.624855,0.239102,[ 14 108] ; [ 22 142],[ 15.35664336 106.64335664] ; [ 20.64335664 143.35664336],0
s1,1,0.632709,0.228406,[  6 117] ; [  6 155],[  5.1971831 117.8028169] ; [  6.8028169 154.1971831],0
p2,1,0.646009,0.210969,[101  20] ; [141  24],[102.38461538  18.61538462] ; [139.61538462  25.38461538],0
n6,1,0.681654,0.16827,[109  14] ; [146  16],[110.05263158  12.94736842] ; [144.94736842  17.05263158],0
a7,1,0.771101,0.084643,[83 40] ; [114  51],[84.13541667 38.86458333] ; [112.86458333  52.13541667],0
n2,1,0.933051,0.007057,[22  4] ; [35  6],[22.11940299  3.88059701] ; [34.88059701  6.11940299],0
a1,1,0.941797,0.005331,[  8 116] ; [ 11 154],[  8.15224913 115.84775087] ; [ 10.84775087 154.15224913],0
p11,1,0.943287,0.005061,[95 29] ; [127  38],[95.25259516 28.74740484] ; [126.74740484  38.25259516],0
