Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,7.2e-05,15.753038,[18 44] ; [23  9],[27.04255319 34.95744681] ; [13.95744681 18.04255319],1
p1,1,0.615828,0.251775,[ 6 59] ; [ 2 30],[ 5.36082474 59.63917526] ; [ 2.63917526 29.36082474],0
b5,1,0.641853,0.216327,[38 28] ; [20 12],[39.06122449 26.93877551] ; [18.93877551 13.06122449],0
b4,1,0.65141,0.204127,[36 30] ; [19 13],[37.04081633 28.95918367] ; [17.95918367 14.04081633],0
s4,1,0.66452,0.188079,[12 54] ; [ 7 25],[12.79591837 53.20408163] ; [ 6.20408163 25.79591837],0
d5,1,0.702902,0.14547,[38 27] ; [20 12],[38.86597938 26.13402062] ; [19.13402062 12.86597938],0
n3,1,0.80276,0.062389,[12 12] ; [6 5],[12.34285714 11.65714286] ; [5.65714286 5.34285714],0
v3,1,0.901463,0.01533,[ 9 54] ; [ 4 26],[ 8.80645161 54.19354839] ; [ 4.19354839 25.80645161],0
n1,1,0.904273,0.014464,[10 16] ; [4 7],[ 9.83783784 16.16216216] ; [4.16216216 6.83783784],0
s1,1,0.926028,0.00862,[ 6 60] ; [ 3 28],[ 6.12371134 59.87628866] ; [ 2.87628866 28.12371134],0
b2,1,0.935096,0.006632,[11 27] ; [ 7 18],[10.85714286 27.14285714] ; [ 7.14285714 17.85714286],0
b3,1,0.935096,0.006632,[11 27] ; [ 7 18],[10.85714286 27.14285714] ; [ 7.14285714 17.85714286],0
a3,1,0.949843,0.003957,[37 28] ; [18 14],[36.8556701 28.1443299] ; [18.1443299 13.8556701],0
u1,1,0.970745,0.001345,[ 4 62] ; [ 2 30],[ 4.04081633 61.95918367] ; [ 1.95918367 30.04081633],0
r2,1,0.97259,0.001181,[53 12] ; [26  6],[52.93814433 12.06185567] ; [26.06185567  5.93814433],0
r1,1,0.978593,0.00072,[39 27] ; [19 13],[39.06122449 26.93877551] ; [18.93877551 13.06122449],0
