Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1e-06,24.705311,[25  4] ; [114 183],[12.36503067 16.63496933] ; [126.63496933 170.36503067],1
n4,1,0.423008,0.641942,[23  6] ; [215  82],[21.17177914  7.82822086] ; [216.82822086  80.17177914],0
d4,1,0.427319,0.6301,[21  8] ; [234  63],[22.68404908  6.31595092] ; [232.31595092  64.68404908],0
d5,1,0.438104,0.601244,[20  9] ; [225  73],[21.72782875  7.27217125] ; [223.27217125  74.72782875],0
s3,1,0.48005,0.498749,[13 15] ; [157 137],[14.7826087 13.2173913] ; [155.2173913 138.7826087],0
n2,1,0.540782,0.374092,[5 3] ; [56 21],[5.74117647 2.25882353] ; [55.25882353 21.74117647],0
a4,1,0.566461,0.32864,[10 19] ; [119 179],[11.44036697 17.55963303] ; [117.55963303 180.44036697],0
s8,1,0.591996,0.287237,[11 16] ; [106 192],[ 9.72 17.28] ; [107.28 190.72],0
a3,1,0.600658,0.274004,[20  9] ; [191 107],[18.71253823 10.28746177] ; [192.28746177 105.71253823],0
a7,1,0.613674,0.25486,[19 10] ; [208  89],[20.19325153  8.80674847] ; [206.80674847  90.19325153],0
n1,1,0.701819,0.146587,[2 6] ; [24 52],[2.47619048 5.52380952] ; [23.52380952 52.47619048],0
u3,1,0.70812,0.140162,[4 5] ; [54 52],[4.53913043 4.46086957] ; [53.46086957 52.53913043],0
r1,1,0.83356,0.044158,[22  7] ; [220  77],[21.52760736  7.47239264] ; [220.47239264  76.52760736],0
a2,1,0.837863,0.041873,[ 5 24] ; [ 56 242],[ 5.40978593 23.59021407] ; [ 55.59021407 242.40978593],0
d2,1,0.846607,0.037423,[12 17] ; [128 168],[12.49230769 16.50769231] ; [127.50769231 168.49230769],0
a8,1,0.864977,0.028914,[ 3 24] ; [ 34 244],[ 3.27540984 23.72459016] ; [ 33.72459016 244.27540984],0
b1,1,0.93546,0.006557,[10 19] ; [105 193],[10.19877676 18.80122324] ; [104.80122324 193.19877676],0
v2,1,0.938721,0.00591,[12 16] ; [120 165],[11.80830671 16.19169329] ; [120.19169329 164.80830671],0
r4,1,0.955515,0.003112,[25  4] ; [258  40],[25.09785933  3.90214067] ; [257.90214067  40.09785933],0
u1,1,0.955515,0.003112,[ 4 25] ; [ 40 258],[ 3.90214067 25.09785933] ; [ 40.09785933 257.90214067],0
n3,1,0.983832,0.000411,[6 2] ; [58 19],[6.02352941 1.97647059] ; [57.97647059 19.02352941],0
u2,1,0.985334,0.000338,[5 4] ; [58 47],[4.97368421 4.02631579] ; [58.02631579 46.97368421],0
b4,1,0.991324,0.000118,[17 12] ; [175 123],[17.02752294 11.97247706] ; [174.97247706 123.02752294],0
