Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.135723,[ 66 108] ; [78 19],[92.45756458 81.54243542] ; [51.54243542 45.45756458],1
u4,1,0.515211,0.42347,[  2 183] ; [ 2 96],[  2.61484099 182.38515901] ; [ 1.38515901 96.61484099],0
p6,1,0.520856,0.412198,[ 27 154] ; [17 78],[ 28.85507246 152.14492754] ; [15.14492754 79.85507246],0
b1,1,0.567892,0.326222,[ 58 127] ; [34 64],[ 60.14134276 124.85865724] ; [31.85865724 66.14134276],0
b2,1,0.605169,0.26727,[34 70] ; [22 38],[35.51219512 68.48780488] ; [20.48780488 39.51219512],0
b3,1,0.605169,0.26727,[34 70] ; [22 38],[35.51219512 68.48780488] ; [20.48780488 39.51219512],0
s5,1,0.622916,0.24179,[ 49 131] ; [23 71],[ 47.29927007 132.70072993] ; [24.70072993 69.29927007],0
u1,1,0.637514,0.222008,[ 21 164] ; [13 85],[ 22.22614841 162.77385159] ; [11.77385159 86.22614841],0
b4,1,0.642784,0.21512,[108  77] ; [60 38],[109.82332155  75.17667845] ; [58.17667845 39.82332155],0
n2,1,0.660178,0.193308,[44 12] ; [14  5],[43.30666667 12.69333333] ; [14.69333333  4.30666667],0
n3,1,0.727141,0.121753,[39 16] ; [15  5],[39.6 15.4] ; [14.4  5.6],0
a8,1,0.740555,0.109639,[ 25 151] ; [14 75],[ 25.90188679 150.09811321] ; [13.09811321 75.90188679],0
b5,1,0.747408,0.103722,[115  70] ; [59 39],[113.74558304  71.25441696] ; [60.25441696 37.74558304],0
p5,1,0.764594,0.089672,[  9 176] ; [ 4 94],[  8.49823322 176.50176678] ; [ 4.50176678 93.49823322],0
p12,1,0.813099,0.055899,[ 10 172] ; [ 6 91],[ 10.43727599 171.56272401] ; [ 5.56272401 91.43727599],0
p8,1,0.945272,0.004712,[ 67 115] ; [35 59],[ 67.26086957 114.73913043] ; [34.73913043 59.26086957],0
