Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,7e-06,20.068518,[19  4] ; [14 38],[10.12 12.88] ; [22.88 29.12],1
s1,1,0.169495,1.887407,[ 2 22] ; [ 1 53],[ 0.92307692 23.07692308] ; [ 2.07692308 51.92307692],0
n2,1,0.186449,1.745455,[9 1] ; [15  7],[7.5 2.5] ; [16.5  5.5],0
p9,1,0.198752,1.651521,[20  3] ; [39 14],[17.85526316  5.14473684] ; [41.14473684 11.85526316],0
v1,1,0.238712,1.388185,[11 11] ; [18 33],[ 8.73972603 13.26027397] ; [20.26027397 30.73972603],0
a5,1,0.284833,1.143883,[16  8] ; [29 25],[13.84615385 10.15384615] ; [31.15384615 22.84615385],0
v2,1,0.284865,1.143733,[14 10] ; [23 28],[11.84 12.16] ; [25.16 25.84],0
p1,1,0.3118,1.023035,[ 1 23] ; [ 6 47],[ 2.18181818 21.81818182] ; [ 4.81818182 48.18181818],0
u1,1,0.32198,0.980885,[ 1 23] ; [ 6 48],[ 2.15384615 21.84615385] ; [ 4.84615385 49.15384615],0
a6,1,0.427406,0.629862,[11 13] ; [30 24],[12.61538462 11.38461538] ; [28.38461538 25.61538462],0
b2,1,0.43893,0.599078,[ 6 15] ; [ 6 25],[ 4.84615385 16.15384615] ; [ 7.15384615 23.84615385],0
b3,1,0.43893,0.599078,[ 6 15] ; [ 6 25],[ 4.84615385 16.15384615] ; [ 7.15384615 23.84615385],0
u3,1,0.469094,0.52411,[4 3] ; [10 14],[3.16129032 3.83870968] ; [10.83870968 13.16129032],0
p2,1,0.49856,0.458001,[20  4] ; [39 12],[18.88  5.12] ; [40.12 10.88],0
d4,1,0.529792,0.394791,[18  6] ; [36 17],[16.83116883  7.16883117] ; [37.16883117 15.83116883],0
s5,1,0.550048,0.357231,[ 4 18] ; [13 40],[ 4.98666667 17.01333333] ; [12.01333333 40.98666667],0
b1,1,0.566672,0.328283,[ 9 15] ; [24 30],[10.15384615 13.84615385] ; [22.84615385 31.15384615],0
r2,1,0.598161,0.277778,[11 10] ; [29 20],[12.  9.] ; [28. 21.],0
a8,1,0.651213,0.204374,[ 2 20] ; [ 3 46],[ 1.54929577 20.45070423] ; [ 3.45070423 45.54929577],0
b5,1,0.704371,0.143965,[14 10] ; [29 25],[13.23076923 10.76923077] ; [29.76923077 24.23076923],0
d2,1,0.739673,0.110414,[ 9 15] ; [22 31],[ 9.66233766 14.33766234] ; [21.33766234 31.66233766],0
d5,1,0.743591,0.106996,[16  8] ; [38 16],[16.61538462  7.38461538] ; [37.38461538 16.61538462],0
r1,1,0.745509,0.105344,[ 6 17] ; [12 41],[ 5.44736842 17.55263158] ; [12.55263158 40.44736842],0
p5,1,0.76316,0.090802,[ 3 21] ; [ 8 45],[ 3.42857143 20.57142857] ; [ 7.57142857 45.42857143],0
a1,1,0.797435,0.065878,[ 1 23] ; [ 3 51],[ 1.23076923 22.76923077] ; [ 2.76923077 51.23076923],0
n6,1,0.806148,0.060221,[17  6] ; [37 15],[16.56  6.44] ; [37.44 14.56],0
a7,1,0.817908,0.053009,[12 12] ; [28 25],[12.46753247 11.53246753] ; [27.53246753 25.46753247],0
a4,1,0.844063,0.03869,[ 9 15] ; [19 35],[ 8.61538462 15.38461538] ; [19.38461538 34.61538462],0
n3,1,0.852765,0.034444,[7 3] ; [14  7],[6.77419355 3.22580645] ; [14.22580645  6.77419355],0
v4,1,0.856441,0.032727,[15  7] ; [33 17],[14.66666667  7.33333333] ; [33.33333333 16.66666667],0
a2,1,0.859349,0.031401,[ 3 21] ; [ 6 48],[ 2.76923077 21.23076923] ; [ 6.23076923 47.76923077],0
u2,1,0.889275,0.019383,[4 3] ; [13 11],[3.83870968 3.16129032] ; [13.16129032 10.83870968],0
d1,1,0.938837,0.005888,[10 14] ; [22 32],[ 9.84615385 14.15384615] ; [22.15384615 31.84615385],0
p12,1,0.946819,0.004449,[ 1 23] ; [ 2 50],[ 0.94736842 23.05263158] ; [ 2.05263158 49.94736842],0
s4,1,0.993716,6.2e-05,[ 5 19] ; [11 42],[ 4.98701299 19.01298701] ; [11.01298701 41.98701299],0
