Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,117.26826,[253  65] ; [182 270],[179.64935065 138.35064935] ; [255.35064935 196.64935065],1
s2,1,0.054924,3.684401,[179 140] ; [228 236],[165.81481481 153.18518519] ; [241.18518519 222.81481481],0
r1,1,0.064401,3.420255,[284  39] ; [385  78],[274.91984733  48.08015267] ; [394.08015267  68.91984733],0
u1,1,0.069337,3.298654,[ 69 254] ; [ 76 391],[ 59.28481013 263.71518987] ; [ 85.71518987 381.28481013],0
d2,1,0.071525,3.247682,[167 154] ; [212 254],[154.58576874 166.41423126] ; [224.41423126 241.58576874],0
u4,1,0.072352,3.22884,[  9 314] ; [  5 462],[  5.72405063 317.27594937] ; [  8.27594937 458.72405063],0
p1,1,0.079512,3.07484,[ 35 285] ; [ 34 430],[ 28.16326531 291.83673469] ; [ 40.83673469 423.16326531],0
d3,1,0.105736,2.616817,[231  90] ; [310 156],[220.66200762 100.33799238] ; [320.33799238 145.66200762],0
p11,1,0.119723,2.420943,[267  56] ; [365 102],[258.4  64.6] ; [373.6  93.4],0
p9,1,0.142813,2.147383,[275  40] ; [384  76],[267.8516129  47.1483871] ; [391.1483871  68.8516129],0
s3,1,0.174623,1.842797,[186 127] ; [254 212],[176.79075738 136.20924262] ; [263.20924262 202.79075738],0
b4,1,0.181087,1.78868,[198 125] ; [264 203],[188.89367089 134.10632911] ; [273.10632911 193.89367089],0
d4,1,0.247495,1.337391,[268  52] ; [376  91],[261.85514612  58.14485388] ; [382.14485388  84.85514612],0
a4,1,0.252968,1.30684,[152 169] ; [201 264],[144.16412214 176.83587786] ; [208.83587786 256.16412214],0
a2,1,0.284821,1.143942,[ 84 239] ; [106 361],[ 77.6835443 245.3164557] ; [112.3164557 354.6835443],0
p2,1,0.308613,1.036603,[273  47] ; [384  81],[267.82165605  52.17834395] ; [389.17834395  75.82165605],0
b5,1,0.323177,0.976047,[190 133] ; [291 176],[196.66202532 126.33797468] ; [284.33797468 182.66202532],0
s6,1,0.325058,0.968486,[223  91] ; [310 148],[216.79015544  97.20984456] ; [316.20984456 141.79015544],0
p6,1,0.336805,0.922555,[125 188] ; [168 292],[118.64036223 194.35963777] ; [174.35963777 285.64036223],0
n1,1,0.405144,0.693005,[18 35] ; [46 67],[20.43373494 32.56626506] ; [43.56626506 69.43373494],0
u2,1,0.424311,0.638344,[48 32] ; [79 66],[45.15555556 34.84444444] ; [81.84444444 63.15555556],0
b2,1,0.461688,0.5418,[ 83 128] ; [ 97 172],[ 79.125 131.875] ; [100.875 168.125],0
b3,1,0.461688,0.5418,[ 83 128] ; [ 97 172],[ 79.125 131.875] ; [100.875 168.125],0
d5,1,0.462644,0.539491,[263  58] ; [372  94],[259.0025413  61.9974587] ; [375.9974587  90.0025413],0
r3,1,0.542681,0.370593,[318   5] ; [455  10],[316.85152284   6.14847716] ; [456.14847716   8.85152284],0
n2,1,0.62959,0.232617,[44 12] ; [85 28],[42.74556213 13.25443787] ; [86.25443787 26.74556213],0
a7,1,0.672094,0.179163,[234  87] ; [346 120],[236.56925032  84.43074968] ; [343.43074968 122.56925032],0
u3,1,0.676809,0.17374,[47 32] ; [91 55],[48.45333333 30.54666667] ; [89.54666667 56.45333333],0
s1,1,0.748157,0.103086,[  9 307] ; [ 15 446],[  9.76061776 306.23938224] ; [ 14.23938224 446.76061776],0
a8,1,0.856479,0.03271,[ 41 245] ; [ 60 373],[ 40.17524339 245.82475661] ; [ 60.82475661 372.17524339],0
r2,1,0.868281,0.027504,[314   7] ; [455  11],[313.65819568   7.34180432] ; [455.34180432  10.65819568],0
n3,1,0.89808,0.016406,[43 13] ; [85 27],[42.66666667 13.33333333] ; [85.33333333 26.66666667],0
a6,1,0.929224,0.007889,[219 101] ; [321 146],[219.56797967 100.43202033] ; [320.43202033 146.56797967],0
b1,1,0.975508,0.000943,[120 203] ; [174 293],[120.20506329 202.79493671] ; [173.79493671 293.20506329],0
